zone,scenario,year,q,d,exporter,direction,variant,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,n_floored,raw_mean_usd
Greece,EU_HIGH,2025,Q2,d7,EU,import,CBAM,102.2067,102.2067,103.4173,104.3076,114.0117,122.1052,128.7679,92.2126,111.6307,104.4978,96.0542,96.0542,97.8050,104.1776,110.5603,114.2118,124.4061,145.1748,175.7276,127.6675,116.3727,112.7112,114.9421,101.2863,0,113.4382
Greece,EU_HIGH,2025,Q3,d1,EU,import,CBAM,98.3952,96.9746,96.5044,106.1584,138.8522,149.0565,120.4544,106.5887,95.7841,91.6724,85.3998,79.2971,75.0053,121.9350,114.1618,134.5403,162.1219,261.9539,159.4308,119.0039,106.6286,97.9750,98.4452,96.2243,0,117.1902
Greece,EU_HIGH,2025,Q3,d2,EU,import,CBAM,82.0983,81.0979,81.0979,100.2060,108.8995,141.3732,145.2248,120.5344,107.7491,112.1910,102.2067,78.3068,86.2901,94.2735,99.6657,122.7154,181.4700,210.0821,159.5409,127.1173,107.4590,90.2217,115.4523,110.2001,0,115.2281
Greece,EU_HIGH,2025,Q3,d3,EU,import,CBAM,104.7879,98.1250,103.7875,101.4064,100.2060,97.1447,97.2046,52.1858,90.2818,91.1521,89.4014,89.4014,89.4014,90.1518,97.2147,101.0362,112.3111,166.7639,184.1312,184.1312,142.6238,122.2152,119.5841,114.0318,0,109.9450
Greece,EU_HIGH,2025,Q3,d4,EU,import,CBAM,87.2004,82.5386,88.1909,93.8733,111.0105,132.2194,128.2177,104.8879,99.5357,92.5528,69.3329,69.1228,74.3751,84.1992,90.5119,105.3481,135.7508,144.9447,149.3365,107.7091,100.5661,75.9058,86.8203,83.7191,0,99.9112
Greece,EU_HIGH,2025,Q3,d5,EU,import,CBAM,94.8637,95.2039,87.8607,42.1816,42.1816,78.1767,78.2867,89.6815,62.8903,42.1816,52.7160,66.9920,87.0004,95.2939,99.5156,111.0906,128.3177,152.6780,157.2299,75.4655,122.1152,102.1968,107.0888,100.5861,0,90.4915
Greece,EU_HIGH,2025,Q3,d6,EU,import,CBAM,103.1872,100.0158,100.6861,102.8171,119.4440,148.6463,123.4357,112.2109,112.4911,114.1017,124.2260,124.2160,124.2260,128.2277,170.6955,202.2688,226.6289,226.9591,222.1772,194.4855,138.0718,148.2361,111.8308,164.9831,0,143.5112
Greece,EU_HIGH,2025,Q3,d7,EU,import,CBAM,105.8183,104.7678,105.8083,114.7320,138.2819,106.1385,81.1779,58.9587,65.2912,12.2391,12.1991,22.1732,74.0950,101.5265,111.3106,132.0694,185.9419,262.1439,185.1016,138.8422,117.7633,95.9742,108.6595,102.1067,0,105.9634
Greece,EU_HIGH,2025,Q4,d1,EU,import,CBAM,109.3498,103.6074,105.4381,125.9968,172.2362,201.8586,153.3382,121.1047,105.2581,84.0692,86.2300,78.0967,89.2613,108.7295,166.3437,188.1329,225.3985,252.1297,197.2366,152.5480,143.7542,111.6207,108.5194,102.2067,0,137.1860
Greece,EU_HIGH,2025,Q4,d2,EU,import,CBAM,72.6844,69.6631,53.6864,70.4835,83.4889,107.2389,124.2260,124.2260,122.1451,122.3552,124.2260,124.2260,120.7045,118.3236,121.7550,135.4607,150.6471,149.1865,156.1695,127.6474,124.2160,57.1879,41.8915,97.2147,0,108.2939
Greece,EU_HIGH,2025,Q4,d3,EU,import,CBAM,99.5857,92.8129,71.9741,62.1900,83.8390,62.6102,94.2835,57.8582,44.9827,11.8289,6.0965,2.3649,11.8289,71.0537,97.2046,120.3744,124.2160,105.8183,92.7428,88.5711,52.4859,30.9469,12.1690,27.1753,0,63.5422
Greece,EU_HIGH,2025,Q4,d4,EU,import,CBAM,93.0229,94.8937,97.8650,105.9883,155.7593,172.2362,172.2362,133.3298,96.6444,79.1171,72.2843,66.1917,74.8653,84.3193,144.3245,175.4575,302.3507,292.3566,178.2387,144.6446,115.4123,85.1096,81.8182,91.8925,0,129.5983
Greece,EU_HIGH,2025,Q4,d5,EU,import,CBAM,90.9221,89.9616,92.5727,102.2067,132.8996,150.0369,156.8997,151.2273,148.5963,142.2236,133.3298,117.5132,121.8151,127.2173,134.7904,144.2844,168.5346,177.7385,143.7242,124.7163,119.2739,107.0589,106.7687,99.2055,0,128.4799
Greece,EU_HIGH,2025,Q4,d6,EU,import,CBAM,58.1583,43.2520,43.2520,63.0904,76.6261,121.4349,138.9221,118.7737,91.7925,87.2105,78.4868,75.1955,76.5660,83.5690,107.8192,112.0909,124.2160,116.8429,97.3848,81.9783,56.5977,47.7139,25.3546,47.9040,0,82.2597
Greece,EU_HIGH,2025,Q4,d7,EU,import,CBAM,48.2342,43.3020,32.3075,56.6776,105.8483,124.2260,172.7663,181.1299,134.5704,124.2160,120.3244,122.1552,124.2160,140.3528,174.5771,222.5573,180.3196,150.2970,126.2469,139.4424,124.2260,108.6995,95.4839,63.6906,0,121.4945
Greece,EU_HIGH,2026,Q1,d1,EU,import,CBAM,169.5190,106.7613,83.8062,159.8355,173.7929,193.9700,222.0197,216.2051,183.8814,174.6815,178.9553,178.7865,177.1895,184.9499,195.4657,215.8339,252.1390,278.3894,259.7195,223.5043,213.8094,197.0404,185.5123,174.1865,0,191.6648
Greece,EU_HIGH,2026,Q1,d2,EU,import,CBAM,245.4246,176.6946,148.3749,171.0149,291.5595,295.4734,295.9120,247.0329,217.2286,208.9171,197.2990,192.6990,195.6119,245.5821,341.7657,409.6522,372.7285,358.6924,289.2764,289.8612,215.9239,204.5982,157.2599,171.9709,0,247.5231
Greece,EU_HIGH,2026,Q1,d3,EU,import,CBAM,8.9916,2.7946,2.7946,5.5388,39.7858,172.4320,177.5719,172.4320,152.7386,58.3995,13.0968,24.6587,34.5109,98.7759,142.7514,182.7342,188.1327,180.8785,177.3919,176.1548,172.4320,117.5133,66.9584,27.6615,0,99.8804
Greece,EU_HIGH,2026,Q1,d4,EU,import,CBAM,100.5529,96.6277,97.6512,138.0052,155.1230,162.9846,159.1718,142.4702,24.6587,13.1306,13.1306,13.1306,13.1306,83.4238,111.6762,152.3338,79.8249,166.7298,150.5567,145.2032,128.1304,107.8972,101.9926,102.7799,0,102.5132
Greece,EU_HIGH,2026,Q1,d5,EU,import,CBAM,303.9536,261.9688,253.9273,273.2157,295.7096,295.7096,305.2807,264.5894,195.6007,191.3606,167.8545,164.7841,167.8433,173.8379,189.5161,214.3718,259.0896,233.3567,244.0300,200.6506,189.4262,186.8168,177.9543,148.2961,0,223.2977
Greece,EU_HIGH,2026,Q1,d6,EU,import,CBAM,146.3280,131.0659,128.6702,143.3250,157.7211,181.8907,210.2330,246.3243,132.1118,193.3850,183.0604,109.4493,119.2116,116.4899,168.8330,174.6477,183.1392,209.7269,204.3620,173.9166,154.6281,140.5695,134.8786,157.4849,0,162.5605
Greece,EU_HIGH,2026,Q1,d7,EU,import,CBAM,151.7489,125.8810,137.1279,142.0878,151.4341,170.4301,205.7343,204.5196,168.6756,151.7939,109.0893,114.6340,116.0961,129.8737,149.4884,154.3019,169.4628,189.0663,210.5816,171.7797,163.6370,138.8374,146.2492,132.7641,0,154.3873
Greece,EU_HIGH,2026,Q2,d1,EU,import,CBAM,147.4189,146.5191,147.4639,147.9700,157.7885,157.7885,157.7885,157.7885,145.1920,142.2002,129.2551,75.2699,80.8934,130.2673,80.8934,157.7885,134.2937,211.9763,208.4785,145.9792,174.5465,159.0594,149.4996,114.6340,0,144.1980
Greece,EU_HIGH,2026,Q2,d2,EU,import,CBAM,142.9426,140.0409,142.1328,148.3749,159.9592,220.4452,153.0086,153.7733,106.7725,98.8996,96.6390,96.6390,96.6390,123.2941,134.0575,148.2287,143.4262,197.2202,237.3156,226.0687,231.6922,153.3348,138.2526,134.9123,0,151.0029
Greece,EU_HIGH,2026,Q2,d3,EU,import,CBAM,99.9906,99.1695,101.1490,112.0810,115.1178,118.1994,118.4356,118.3680,100.7554,98.7872,104.2644,93.2199,99.6081,116.5911,121.0111,123.5417,121.1123,140.3783,161.7025,120.7861,117.3446,120.5949,122.6419,117.7494,0,115.1083
Greece,EU_HIGH,2026,Q2,d4,EU,import,CBAM,116.2311,117.9406,124.4189,140.8845,161.3875,190.8995,170.8687,150.6467,134.4287,125.4424,116.6923,111.5412,109.0219,112.5197,134.6086,159.0256,212.5273,159.4418,168.6419,154.3919,142.6726,121.8322,100.9466,89.4185,0,138.6013
Greece,EU_HIGH,2026,Q2,d5,EU,import,CBAM,163.0296,155.3367,155.1230,153.9983,156.2364,153.1098,152.8624,151.6927,114.6340,100.0131,94.3446,69.6576,103.3871,143.2238,148.3411,152.9974,231.6472,231.6472,231.6472,199.0423,156.1578,153.0761,144.4385,144.4385,0,152.5034
Greece,EU_HIGH,2026,Q2,d6,EU,import,CBAM,80.9720,94.2434,99.5183,98.7872,122.6644,128.7152,114.5778,100.8004,86.5167,80.9832,80.0723,80.4096,81.6468,97.3700,109.0219,121.5622,114.3416,148.7684,170.6100,144.2361,115.7588,102.1950,90.6668,81.9055,0,106.0976
Greece,EU_HIGH,2026,Q2,d7,EU,import,CBAM,114.6340,114.6340,115.9949,116.9959,127.9054,137.0043,144.4947,103.3985,125.2286,117.2097,107.7172,107.7172,109.6855,116.8497,124.0253,128.1304,139.5910,162.9396,197.2878,143.2575,130.5597,126.4433,128.9514,113.5993,0,127.2606
Greece,EU_HIGH,2026,Q3,d1,EU,import,CBAM,110.3490,108.7520,108.2234,119.0766,155.8316,167.3035,135.1484,119.5603,107.4136,102.7911,95.7393,88.8786,84.0536,136.8130,128.0742,150.9841,181.9919,294.2251,178.9665,133.5177,119.6052,109.8767,110.4053,107.9084,0,131.4787
Greece,EU_HIGH,2026,Q3,d2,EU,import,CBAM,92.0277,90.9030,90.9030,112.3847,122.1582,158.6658,162.9958,135.2384,120.8649,125.8585,114.6340,87.7652,96.7403,105.7153,111.7774,137.6903,203.7434,235.9097,179.0902,142.6390,120.5387,101.1602,129.5250,123.6203,0,129.2729
Greece,EU_HIGH,2026,Q3,d3,EU,import,CBAM,117.5358,110.0453,116.4111,113.7343,112.3847,108.9431,109.0106,58.3995,101.2278,102.2062,100.2380,100.2380,100.2380,101.0816,109.0219,113.3181,125.9935,187.2106,206.7352,206.7352,160.0717,137.1279,134.1701,127.9280,0,123.3336
Greece,EU_HIGH,2026,Q3,d4,EU,import,CBAM,97.7636,92.5227,98.8771,105.2654,124.5314,148.3749,143.8761,117.6482,111.6312,103.7808,77.6766,77.4404,83.3451,94.3896,101.4864,118.1656,152.3450,162.6810,167.6183,120.8199,112.7895,85.0659,97.3363,93.8498,0,112.0534
Greece,EU_HIGH,2026,Q3,d5,EU,import,CBAM,106.3789,106.7613,98.5060,47.1526,47.1526,87.6190,87.7426,100.5529,70.4336,47.1526,58.9955,75.0449,97.5388,106.8625,111.6086,124.6214,143.9885,171.3749,176.4922,84.5710,137.0155,114.6228,120.1225,112.8121,0,101.4635
Greece,EU_HIGH,2026,Q3,d6,EU,import,CBAM,115.7363,112.1710,112.9245,115.3202,134.0125,166.8424,138.5000,125.8810,126.1959,128.0066,139.3886,139.3774,139.3886,143.8873,191.6305,227.1258,254.5121,254.8832,249.5073,218.3757,154.9543,166.3812,125.4536,185.2085,0,161.0694
Greece,EU_HIGH,2026,Q3,d7,EU,import,CBAM,118.6942,117.5133,118.6830,128.7152,155.1905,119.0541,90.9930,66.0136,73.1329,13.4905,13.4455,24.6587,83.0303,113.8693,124.8688,148.2062,208.7709,294.4387,207.8262,155.8204,132.1230,107.6272,121.8884,114.5216,0,118.8573
Greece,EU_HIGH,2026,Q4,d1,EU,import,CBAM,122.6644,116.2087,118.2668,141.3793,193.3626,226.6647,172.1171,135.8796,118.0644,94.2434,96.6727,87.5290,100.0805,121.9670,186.7382,211.2340,253.1287,283.1806,221.4686,171.2287,161.3425,125.2174,121.7308,114.6340,0,153.9585
Greece,EU_HIGH,2026,Q4,d2,EU,import,CBAM,81.4444,78.0478,60.0864,78.9701,93.5911,120.2913,139.3886,139.3886,137.0491,137.2853,139.3886,139.3886,135.4296,132.7529,136.6105,152.0188,169.0917,167.4497,175.3001,143.2350,139.3774,64.0230,46.8264,109.0219,0,121.4774
Greece,EU_HIGH,2026,Q4,d3,EU,import,CBAM,111.6874,104.0732,80.6458,69.6464,93.9847,70.1188,105.7265,64.7765,50.3016,13.0294,6.5849,2.3898,13.0294,79.6111,109.0106,135.0584,139.3774,118.6942,103.9945,99.3045,58.7369,34.5223,13.4117,30.2821,0,71.1666
Greece,EU_HIGH,2026,Q4,d4,EU,import,CBAM,104.3094,106.4125,109.7529,118.8854,174.8389,193.3626,193.3626,149.6232,108.3808,88.6761,80.9946,74.1452,83.8962,94.5246,161.9836,196.9840,339.6401,328.4045,200.1108,162.3436,129.4800,95.4131,91.7128,103.0385,0,145.4282
Greece,EU_HIGH,2026,Q4,d5,EU,import,CBAM,101.9476,100.8678,103.8033,114.6340,149.1396,168.4057,176.1210,169.7440,166.7861,159.6218,149.6232,131.8418,136.6781,142.7514,151.2653,161.9387,189.2012,199.5484,161.3089,139.9397,133.8213,120.0889,119.7627,111.2600,0,144.1709
Greece,EU_HIGH,2026,Q4,d6,EU,import,CBAM,65.1139,48.3559,48.3559,70.6586,85.8757,136.2507,155.9102,133.2589,102.9261,97.7750,87.9676,84.2674,85.8081,93.6810,120.9436,125.7460,139.3774,131.0883,109.2131,91.8928,63.3594,53.3720,28.2352,53.5858,0,92.2091
Greece,EU_HIGH,2026,Q4,d7,EU,import,CBAM,53.9569,48.4121,36.0518,63.4492,118.7280,139.3886,193.9586,203.3610,151.0179,139.3774,135.0022,137.0605,139.3774,157.5187,195.9943,249.9347,202.4501,168.6981,141.6604,156.4952,139.3886,121.9334,107.0761,71.3334,0,136.3177
Greece,EU_HIGH,2027,Q1,d1,EU,import,CBAM,188.0108,118.3187,92.8272,177.2574,192.7570,215.1635,246.3126,239.8555,203.9602,193.7437,198.4897,198.3023,196.5289,205.1467,216.8245,239.4433,279.7599,308.9109,288.1780,247.9612,237.1951,218.5732,205.7712,193.1941,0,212.6036
Greece,EU_HIGH,2027,Q1,d2,EU,import,CBAM,272.3036,195.9793,164.5303,189.6720,323.5362,327.8826,328.3696,274.0896,240.9921,231.7622,218.8604,213.7521,216.9869,272.4785,379.2900,454.6775,413.6740,398.0869,321.0008,321.6502,239.5432,226.9661,174.3972,190.7336,0,274.6340
Greece,EU_HIGH,2027,Q1,d3,EU,import,CBAM,9.7460,2.8642,2.8642,5.9116,43.9427,191.2457,196.9535,191.2457,169.3763,64.6131,14.3047,27.1441,38.0850,109.4510,158.2855,202.6863,208.6813,200.6255,196.7537,195.3798,191.2457,130.2587,74.1178,30.4788,0,110.6775
Greece,EU_HIGH,2027,Q1,d4,EU,import,CBAM,111.4243,107.0654,108.2020,153.0149,172.0242,180.7544,176.5203,157.9733,27.1441,14.3422,14.3422,14.3422,14.3422,92.4026,123.7766,168.9267,88.4059,184.9134,166.9533,161.0083,142.0490,119.5801,113.0230,113.8974,0,113.6012
Greece,EU_HIGH,2027,Q1,d5,EU,import,CBAM,337.2997,290.6759,281.7458,303.1655,328.1449,328.1449,338.7735,293.5860,216.9744,212.2658,186.1624,182.7527,186.1500,192.8070,210.2175,237.8196,287.4785,258.9022,270.7549,222.5823,210.1177,207.2200,197.3782,164.4429,0,247.7318
Greece,EU_HIGH,2027,Q1,d6,EU,import,CBAM,162.2573,145.3088,142.6484,158.9225,174.9093,201.7495,233.2235,273.3028,146.4703,214.5139,203.0485,121.3037,132.1446,129.1222,187.2491,193.7062,203.1360,232.6614,226.7038,192.8943,171.4745,155.8625,149.5428,174.6470,0,180.2835
Greece,EU_HIGH,2027,Q1,d7,EU,import,CBAM,168.2772,139.5510,152.0407,157.5486,167.9276,189.0226,228.2277,226.8788,187.0743,168.3271,120.9040,127.0613,128.6850,143.9849,165.7669,171.1123,187.9484,209.7179,233.6106,190.5213,181.4788,153.9391,162.1698,147.1947,0,171.2071
Greece,EU_HIGH,2027,Q2,d1,EU,import,CBAM,163.4688,162.4696,163.5187,164.0808,174.9842,174.9842,174.9842,174.9842,160.9958,157.6735,143.2980,83.3476,89.5925,144.4220,89.5925,174.9842,148.8933,235.1594,231.2752,161.8700,193.5938,176.3955,165.7793,127.0613,0,159.8920
Greece,EU_HIGH,2027,Q2,d2,EU,import,CBAM,158.4978,155.2756,157.5986,164.5303,177.3947,244.5641,169.6761,170.5253,118.3311,109.5883,107.0780,107.0780,107.0780,136.6783,148.6310,164.3680,159.0348,218.7729,263.2986,250.8090,257.0538,170.0383,153.2897,149.5802,0,167.4488
Greece,EU_HIGH,2027,Q2,d3,EU,import,CBAM,110.7999,109.8881,112.0863,124.2262,127.5985,131.0206,131.2829,131.2079,111.6492,109.4634,115.5459,103.2810,110.3751,129.2346,134.1430,136.9532,134.2554,155.6502,179.3306,133.8932,130.0714,133.6808,135.9541,130.5210,0,127.5880
Greece,EU_HIGH,2027,Q2,d4,EU,import,CBAM,128.8349,130.7333,137.9273,156.2123,178.9808,211.7538,189.5097,167.0532,149.0432,139.0639,129.3470,123.6267,120.8291,124.7134,149.2430,176.3580,235.7713,176.8201,187.0367,171.2123,158.1980,135.0548,111.8615,99.0596,0,153.6768
Greece,EU_HIGH,2027,Q2,d5,EU,import,CBAM,180.8044,172.2614,172.0242,170.7752,173.2606,169.7885,169.5137,168.2148,127.0613,110.8248,104.5300,77.1153,114.5717,158.8101,164.4928,169.6636,257.0038,257.0038,257.0038,220.7963,173.1732,169.7511,160.1590,160.1590,0,169.1151
Greece,EU_HIGH,2027,Q2,d6,EU,import,CBAM,89.6798,104.4176,110.2754,109.4634,135.9790,142.6984,126.9989,111.6992,95.8372,89.6923,88.6806,89.0553,90.4291,107.8897,120.8291,134.7550,126.7366,164.9674,189.2223,159.9342,128.3103,113.2478,100.4459,90.7165,0,117.5817
Greece,EU_HIGH,2027,Q2,d7,EU,import,CBAM,127.0613,127.0613,128.5726,129.6842,141.7992,151.9034,160.2214,114.5843,138.8266,129.9215,119.3802,119.3802,121.5660,129.5218,137.4902,142.0490,154.7759,180.7044,218.8479,158.8476,144.7467,140.1755,142.9607,125.9123,0,141.0831
Greece,EU_HIGH,2027,Q3,d1,EU,import,CBAM,122.3029,120.5293,119.9423,131.9948,172.8110,185.5505,149.8425,132.5319,119.0431,113.9098,106.0788,98.4600,93.1019,151.6909,141.9866,167.4279,201.8619,326.4963,198.5022,148.0315,132.5817,121.7783,122.3653,119.5926,0,145.7673
Greece,EU_HIGH,2027,Q3,d2,EU,import,CBAM,101.9572,100.7082,100.7082,124.5635,135.4169,175.9584,180.7668,149.9424,133.9806,139.5261,127.0613,97.2236,107.1904,117.1571,123.8890,152.6652,226.0169,261.7374,198.6396,158.1607,133.6184,112.0987,143.5976,137.0406,0,143.3177
Greece,EU_HIGH,2027,Q3,d3,EU,import,CBAM,130.2838,121.9656,129.0348,126.0622,124.5635,120.7416,120.8165,64.6131,112.1738,113.2602,111.0747,111.0747,111.0747,112.0114,120.8291,125.6000,139.6760,207.6572,229.3392,229.3392,177.5197,152.0407,148.7560,141.8242,0,136.7222
Greece,EU_HIGH,2027,Q3,d4,EU,import,CBAM,108.3268,102.5068,109.5634,116.6575,138.0523,164.5303,159.5345,130.4086,123.7267,115.0089,86.0203,85.7580,92.3151,104.5800,112.4609,130.9831,168.9392,180.4172,185.9001,133.9307,125.0130,94.2261,107.8522,103.9806,0,124.1955
Greece,EU_HIGH,2027,Q3,d5,EU,import,CBAM,117.8940,118.3187,109.1512,52.1235,52.1235,97.0613,97.1985,111.4243,77.9770,52.1235,65.2750,83.0978,108.0772,118.4310,123.7016,138.1523,159.6593,190.0718,195.7545,93.6765,151.9158,127.0489,133.1563,125.0381,0,112.4355
Greece,EU_HIGH,2027,Q3,d6,EU,import,CBAM,128.2854,124.3261,125.1629,127.8233,148.5810,185.0384,153.5644,139.5510,139.9008,141.9116,154.5511,154.5387,154.5511,159.5470,212.5656,251.9829,282.3952,282.8074,276.8374,242.2660,171.8368,184.5263,139.0764,205.4339,0,178.6275
Greece,EU_HIGH,2027,Q3,d7,EU,import,CBAM,131.5701,130.2587,131.5577,142.6984,172.0990,131.9698,100.8081,73.0686,80.9745,14.7419,14.6920,27.1441,91.9655,126.2121,138.4270,164.3431,231.5999,326.7335,230.5507,172.7986,146.4828,119.2803,135.1172,126.9365,0,131.7513
Greece,EU_HIGH,2027,Q4,d1,EU,import,CBAM,135.9790,128.8100,131.0955,156.7618,214.4890,251.4708,190.8960,150.6544,130.8707,104.4176,107.1153,96.9613,110.8997,135.2046,207.1326,234.3351,280.8590,314.2314,245.7006,189.9094,178.9309,138.8141,134.9423,127.0613,0,170.7309
Greece,EU_HIGH,2027,Q4,d2,EU,import,CBAM,90.2044,86.4325,66.4865,87.4567,103.6932,133.3437,154.5511,154.5511,151.9532,152.2155,154.5511,154.5511,150.1547,147.1823,151.4661,168.5770,187.5362,185.7129,194.4306,158.8225,154.5387,70.8580,51.7613,120.8291,0,134.6608
Greece,EU_HIGH,2027,Q4,d3,EU,import,CBAM,123.7891,115.3336,89.3176,77.1028,104.1303,77.6274,117.1696,71.6948,55.6205,14.2298,7.0733,2.4146,14.2298,88.1685,120.8165,149.7425,154.5387,131.5701,115.2461,110.0380,64.9878,38.0976,14.6545,33.3890,0,78.7909
Greece,EU_HIGH,2027,Q4,d4,EU,import,CBAM,115.5959,117.9314,121.6409,131.7824,193.9185,214.4890,214.4890,165.9166,120.1171,98.2352,89.7049,82.0986,92.9271,104.7299,179.6428,218.5106,376.9294,364.4524,221.9828,180.0426,143.5477,105.7166,101.6074,114.1845,0,161.2581
Greece,EU_HIGH,2027,Q4,d5,EU,import,CBAM,112.9731,111.7740,115.0338,127.0613,165.3796,186.7745,195.3423,188.2607,184.9760,177.0200,165.9166,146.1705,151.5412,158.2855,167.7402,179.5929,209.8678,221.3583,178.8935,155.1632,148.3687,133.1189,132.7567,123.3145,0,159.8618
Greece,EU_HIGH,2027,Q4,d6,EU,import,CBAM,72.0695,53.4598,53.4598,78.2268,95.1253,151.0666,172.8983,147.7442,114.0597,108.3394,97.4484,93.3393,95.0503,103.7931,134.0681,139.4011,154.5387,145.3337,121.0414,101.8073,70.1211,59.0302,31.1159,59.2675,0,102.1586
Greece,EU_HIGH,2027,Q4,d7,EU,import,CBAM,59.6797,53.5222,39.7962,70.2209,131.6076,154.5511,215.1509,225.5922,167.4654,154.5387,149.6801,151.9658,154.5387,174.6845,217.4115,277.3120,224.5806,187.0992,157.0740,173.5479,154.5511,135.1672,118.6683,78.9762,0,151.1409
Greece,EU_HIGH,2028,Q1,d1,EU,import,CBAM,206.5027,129.8761,101.8482,194.6792,211.7211,236.3570,270.6055,263.5059,224.0390,212.8060,218.0242,217.8181,215.8683,225.3436,238.1833,263.0527,307.3808,339.4323,316.6366,272.4181,260.5808,240.1060,226.0302,212.2017,0,233.5424
Greece,EU_HIGH,2028,Q1,d2,EU,import,CBAM,299.1826,215.2640,180.6858,208.3291,355.5128,360.2918,360.8273,301.1463,264.7556,254.6073,240.4217,234.8052,238.3618,299.3750,416.8142,499.7029,454.6195,437.4814,352.7252,353.4392,263.1625,249.3340,191.5344,209.4963,0,301.7448
Greece,EU_HIGH,2028,Q1,d3,EU,import,CBAM,10.5003,2.9338,2.9338,6.2845,48.0997,210.0594,216.3352,210.0594,186.0139,70.8268,15.5126,29.6296,41.6591,120.1260,173.8196,222.6383,229.2298,220.3725,216.1154,214.6049,210.0594,143.0041,81.2771,33.2961,0,121.4746
Greece,EU_HIGH,2028,Q1,d4,EU,import,CBAM,122.2957,117.5031,118.7528,168.0246,188.9253,198.5242,193.8689,173.4763,29.6296,15.5539,15.5539,15.5539,15.5539,101.3813,135.8771,185.5197,96.9870,203.0970,183.3499,176.8133,155.9676,131.2630,124.0535,125.0148,0,124.6892
Greece,EU_HIGH,2028,Q1,d5,EU,import,CBAM,370.6459,319.3829,309.5643,333.1153,360.5801,360.5801,372.2663,322.5827,238.3481,233.1710,204.4703,200.7214,204.4566,211.7760,230.9188,261.2675,315.8674,284.4478,297.4799,244.5140,230.8091,227.6231,216.8021,180.5896,0,272.1658
Greece,EU_HIGH,2028,Q1,d6,EU,import,CBAM,178.1866,159.5517,156.6267,174.5200,192.0975,221.6083,256.2140,300.2812,160.8288,235.6428,223.0366,133.1581,145.0777,141.7546,205.6651,212.7647,223.1327,255.5960,249.0456,211.8720,188.3210,171.1556,164.2071,191.8091,0,198.0064
Greece,EU_HIGH,2028,Q1,d7,EU,import,CBAM,184.8055,153.2210,166.9534,173.0094,184.4211,207.6151,250.7211,249.2380,205.4729,184.8604,132.7186,139.4886,141.2739,158.0961,182.0454,187.9227,206.4340,230.3696,256.6397,209.2629,199.3207,169.0407,178.0904,161.6253,0,188.0269
Greece,EU_HIGH,2028,Q2,d1,EU,import,CBAM,179.5186,178.4200,179.5736,180.1916,192.1798,192.1798,192.1798,192.1798,176.7996,173.1467,157.3409,91.4254,98.2916,158.5767,98.2916,192.1798,163.4929,258.3426,254.0718,177.7608,212.6412,193.7316,182.0591,139.4886,0,175.5860
Greece,EU_HIGH,2028,Q2,d2,EU,import,CBAM,174.0531,170.5102,173.0644,180.6858,194.8302,268.6830,186.3436,187.2773,129.8897,120.2770,117.5169,117.5169,117.5169,150.0625,163.2045,180.5073,174.6435,240.3255,289.2816,275.5492,282.4154,186.7418,168.3267,164.2481,0,183.8946
Greece,EU_HIGH,2028,Q2,d3,EU,import,CBAM,121.6092,120.6066,123.0235,136.3714,140.0793,143.8419,144.1303,144.0478,122.5430,120.1397,126.8274,113.3422,121.1421,141.8782,147.2749,150.3648,147.3985,170.9221,196.9587,147.0002,142.7982,146.7668,149.2662,143.2925,0,140.0677
Greece,EU_HIGH,2028,Q2,d4,EU,import,CBAM,141.4387,143.5260,151.4358,171.5401,196.5742,232.6081,208.1506,183.4598,163.6577,152.6855,142.0017,135.7123,132.6363,136.9071,163.8774,193.6903,259.0153,194.1985,205.4316,188.0326,173.7234,148.2775,122.7764,108.7007,0,168.7524
Greece,EU_HIGH,2028,Q2,d5,EU,import,CBAM,198.5791,189.1861,188.9253,187.5520,190.2847,186.4671,186.1651,184.7369,139.4886,121.6366,114.7154,84.5729,125.7562,174.3964,180.6446,186.3299,282.3605,282.3605,282.3605,242.5503,190.1887,186.4261,175.8795,175.8795,0,185.7268
Greece,EU_HIGH,2028,Q2,d6,EU,import,CBAM,98.3876,114.5919,121.0324,120.1397,149.2936,156.6816,139.4200,122.5979,105.1576,98.4013,97.2890,97.7010,99.2115,118.4095,132.6363,147.9479,139.1316,181.1664,207.8347,175.6324,140.8619,124.3006,110.2249,99.5274,0,129.0658
Greece,EU_HIGH,2028,Q2,d7,EU,import,CBAM,139.4886,139.4886,141.1503,142.3724,155.6929,166.8025,175.9482,125.7701,152.4245,142.6334,131.0433,131.0433,133.4465,142.1939,150.9552,155.9676,169.9608,198.4693,240.4080,174.4376,158.9337,153.9077,156.9700,138.2252,0,154.9056
Greece,EU_HIGH,2028,Q3,d1,EU,import,CBAM,134.2567,132.3067,131.6613,144.9129,189.7904,203.7975,164.5365,145.5035,130.6726,125.0285,116.4183,108.0414,102.1503,166.5689,155.8989,183.8717,221.7319,358.7675,218.0379,162.5454,145.5583,133.6799,134.3253,131.2767,0,160.0558
Greece,EU_HIGH,2028,Q3,d2,EU,import,CBAM,111.8866,110.5133,110.5133,136.7423,148.6756,193.2510,198.5379,164.6464,147.0964,153.1936,139.4886,106.6820,117.6405,128.5990,136.0007,167.6401,248.2903,287.5650,218.1890,173.6824,146.6981,123.0372,157.6703,150.4608,0,157.3625
