zone,tech,season,daytype,uni_4,value
WestAna,Hydro,Q2,d5,t20,0.1338945020998131
WestAna,Hydro,Q2,d5,t21,0.1112284020856467
WestAna,Hydro,Q2,d5,t22,0.1430340585571382
WestAna,Hydro,Q2,d5,t23,0.1370933468598769
WestAna,Hydro,Q2,d5,t24,0.1129192200302519
WestAna,Hydro,Q2,d6,t01,0.191153823304955
WestAna,Hydro,Q2,d6,t02,0.2129059676733888
WestAna,Hydro,Q2,d6,t03,0.1975058150427959
WestAna,Hydro,Q2,d6,t04,0.2197606350163826
WestAna,Hydro,Q2,d6,t05,0.2143682967065608
WestAna,Hydro,Q2,d6,t06,0.201892802142312
WestAna,Hydro,Q2,d6,t07,0.2151451590054334
WestAna,Hydro,Q2,d6,t08,0.2344753209126761
WestAna,Hydro,Q2,d6,t09,0.1995622152456941
WestAna,Hydro,Q2,d6,t10,0.2204004039683954
WestAna,Hydro,Q2,d6,t11,0.2241933198981853
WestAna,Hydro,Q2,d6,t12,0.2323732229274913
WestAna,Hydro,Q2,d6,t13,0.2301797293777333
WestAna,Hydro,Q2,d6,t14,0.2125860831973824
WestAna,Hydro,Q2,d6,t15,0.2107124741236307
WestAna,Hydro,Q2,d6,t16,0.2325103162743512
WestAna,Hydro,Q2,d6,t17,0.2132715499316818
WestAna,Hydro,Q2,d6,t18,0.2068281626292676
WestAna,Hydro,Q2,d6,t19,0.2053201358138089
WestAna,Hydro,Q2,d6,t20,0.2099813096070447
WestAna,Hydro,Q2,d6,t21,0.221542848525561
WestAna,Hydro,Q2,d6,t22,0.2264782090125166
WestAna,Hydro,Q2,d6,t23,0.1911995210872416
WestAna,Hydro,Q2,d6,t24,0.1945354591941653
WestAna,Hydro,Q3,d1,t01,0.1496602369886989
WestAna,Hydro,Q3,d1,t02,0.1644663184495656
WestAna,Hydro,Q3,d1,t03,0.1724634303497251
WestAna,Hydro,Q3,d1,t04,0.1776729775304004
WestAna,Hydro,Q3,d1,t05,0.1657001585713045
WestAna,Hydro,Q3,d1,t06,0.1709554035342664
WestAna,Hydro,Q3,d1,t07,0.1731488970840245
WestAna,Hydro,Q3,d1,t08,0.1788611198698527
WestAna,Hydro,Q3,d1,t09,0.1575202555419985
WestAna,Hydro,Q3,d1,t10,0.1628668960695337
WestAna,Hydro,Q3,d1,t11,0.1719607547445722
WestAna,Hydro,Q3,d1,t12,0.1832024091870821
WestAna,Hydro,Q3,d1,t13,0.160993286995782
WestAna,Hydro,Q3,d1,t14,0.1634609672392598
WestAna,Hydro,Q3,d1,t15,0.167345278733623
WestAna,Hydro,Q3,d1,t16,0.175159599504636
WestAna,Hydro,Q3,d1,t17,0.1495688414241256
WestAna,Hydro,Q3,d1,t18,0.1710011013165531
WestAna,Hydro,Q3,d1,t19,0.1681221410324956
WestAna,Hydro,Q3,d1,t20,0.1949924370170315
WestAna,Hydro,Q3,d1,t21,0.20408629569207
WestAna,Hydro,Q3,d1,t22,0.1891431208843434
WestAna,Hydro,Q3,d1,t23,0.178449839829273
WestAna,Hydro,Q3,d1,t24,0.1826540357996426
WestAna,Hydro,Q3,d2,t01,0.0513643072901672
WestAna,Hydro,Q3,d2,t02,0.0401226528476573
WestAna,Hydro,Q3,d2,t03,0.0477541824895237
WestAna,Hydro,Q3,d2,t04,0.0664902732270402
WestAna,Hydro,Q3,d2,t05,0.0552486187845303
WestAna,Hydro,Q3,d2,t06,0.0454235955929058
WestAna,Hydro,Q3,d2,t07,0.0625145661681038
WestAna,Hydro,Q3,d2,t08,0.0559797833011163
WestAna,Hydro,Q3,d2,t09,0.0632000329024032
WestAna,Hydro,Q3,d2,t10,0.0623317750389573
WestAna,Hydro,Q3,d2,t11,0.0508616316850143
WestAna,Hydro,Q3,d2,t12,0.064205384112709
WestAna,Hydro,Q3,d2,t13,0.0703745847214034
WestAna,Hydro,Q3,d2,t14,0.0462461556740651
WestAna,Hydro,Q3,d2,t15,0.0495363959987021
WestAna,Hydro,Q3,d2,t16,0.0774577409758304
WestAna,Hydro,Q3,d2,t17,0.0579447879394412
WestAna,Hydro,Q3,d2,t18,0.0266875048553893
WestAna,Hydro,Q3,d2,t19,0.0399855595007974
WestAna,Hydro,Q3,d2,t20,0.0348674078846953
WestAna,Hydro,Q3,d2,t21,0.0375178792573196
WestAna,Hydro,Q3,d2,t22,0.0393457905487846
WestAna,Hydro,Q3,d2,t23,0.0254993625159371
WestAna,Hydro,Q3,d2,t24,0.0426360308734217
WestAna,Hydro,Q3,d3,t01,0.0620118905629509
WestAna,Hydro,Q3,d3,t02,0.0694149312933843
WestAna,Hydro,Q3,d3,t03,0.0768179720238176
WestAna,Hydro,Q3,d3,t04,0.0838097327136714
WestAna,Hydro,Q3,d3,t05,0.0712885403671359
WestAna,Hydro,Q3,d3,t06,0.0715627270608557
WestAna,Hydro,Q3,d3,t07,0.0763609942009514
WestAna,Hydro,Q3,d3,t08,0.0892020710234932
WestAna,Hydro,Q3,d3,t09,0.0674042288727728
WestAna,Hydro,Q3,d3,t10,0.0692778379465244
WestAna,Hydro,Q3,d3,t11,0.0759954119426584
WestAna,Hydro,Q3,d3,t12,0.0839925238428179
WestAna,Hydro,Q3,d3,t13,0.0711971448025627
WestAna,Hydro,Q3,d3,t14,0.0711971448025627
WestAna,Hydro,Q3,d3,t15,0.0750357585146392
WestAna,Hydro,Q3,d3,t16,0.0883795109423339
WestAna,Hydro,Q3,d3,t17,0.0607323526589254
WestAna,Hydro,Q3,d3,t18,0.0681810911716454
WestAna,Hydro,Q3,d3,t19,0.0756298296843654
WestAna,Hydro,Q3,d3,t20,0.0826672881565057
WestAna,Hydro,Q3,d3,t21,0.0744873851271997
WestAna,Hydro,Q3,d3,t22,0.0702831891568302
WestAna,Hydro,Q3,d3,t23,0.0755841319020787
WestAna,Hydro,Q3,d3,t24,0.0879225331194677
WestAna,Hydro,Q3,d4,t01,0.1700414478885339
WestAna,Hydro,Q3,d4,t02,0.176621928537808
WestAna,Hydro,Q3,d4,t03,0.1823341513236362
WestAna,Hydro,Q3,d4,t04,0.1882748630208976
WestAna,Hydro,Q3,d4,t05,0.1743827372057634
WestAna,Hydro,Q3,d4,t06,0.1809632178550375
WestAna,Hydro,Q3,d4,t07,0.1828368269287891
WestAna,Hydro,Q3,d4,t08,0.1863098583825727
WestAna,Hydro,Q3,d4,t09,0.1656544607890179
WestAna,Hydro,Q3,d4,t10,0.1677565587742026
WestAna,Hydro,Q3,d4,t11,0.173697270471464
WestAna,Hydro,Q3,d4,t12,0.1899199831832161
WestAna,Hydro,Q3,d4,t13,0.1676651632096294
WestAna,Hydro,Q3,d4,t14,0.1707269146228333
WestAna,Hydro,Q3,d4,t15,0.1782670487001265
WestAna,Hydro,Q3,d4,t16,0.1770332085783877
WestAna,Hydro,Q3,d4,t17,0.1609475892134954
WestAna,Hydro,Q3,d4,t18,0.1814201956779037
WestAna,Hydro,Q3,d4,t19,0.1825626402350694
WestAna,Hydro,Q3,d4,t20,0.2102554963007645
WestAna,Hydro,Q3,d4,t21,0.2191665638466564
WestAna,Hydro,Q3,d4,t22,0.2022126866183184
WestAna,Hydro,Q3,d4,t23,0.187726489633458
WestAna,Hydro,Q3,d4,t24,0.1927989434672735
WestAna,Hydro,Q3,d5,t01,0.0708315625442697
WestAna,Hydro,Q3,d5,t02,0.0650279441938682
WestAna,Hydro,Q3,d5,t03,0.0673585310904861
WestAna,Hydro,Q3,d5,t04,0.0727051716180213
WestAna,Hydro,Q3,d5,t05,0.0797426300901617
WestAna,Hydro,Q3,d5,t06,0.0671757399613396
WestAna,Hydro,Q3,d5,t07,0.0680896956070721
WestAna,Hydro,Q3,d5,t08,0.0770921587175374
WestAna,Hydro,Q3,d5,t09,0.0707401669796964
WestAna,Hydro,Q3,d5,t10,0.0694149312933843
WestAna,Hydro,Q3,d5,t11,0.0673128333081995
WestAna,Hydro,Q3,d5,t12,0.0723852871420149
WestAna,Hydro,Q3,d5,t13,0.0829871726325121
WestAna,Hydro,Q3,d5,t14,0.0673585310904861
WestAna,Hydro,Q3,d5,t15,0.0673585310904861
WestAna,Hydro,Q3,d5,t16,0.0817990302930598
WestAna,Hydro,Q3,d5,t17,0.0651650375407281
WestAna,Hydro,Q3,d5,t18,0.0652107353230147
WestAna,Hydro,Q3,d5,t19,0.0677698111310658
WestAna,Hydro,Q3,d5,t20,0.1092633974473218
WestAna,Hydro,Q3,d5,t21,0.1055161792998185
WestAna,Hydro,Q3,d5,t22,0.0751728518614991
WestAna,Hydro,Q3,d5,t23,0.0675413222196326
WestAna,Hydro,Q3,d5,t24,0.0762239008540915
WestAna,Hydro,Q3,d6,t01,0.0402140484122305
WestAna,Hydro,Q3,d6,t02,0.034044847803536
WestAna,Hydro,Q3,d6,t03,0.0475256935780906
WestAna,Hydro,Q3,d6,t04,0.0610065393526452
WestAna,Hydro,Q3,d6,t05,0.0455149911574791
WestAna,Hydro,Q3,d6,t06,0.047479995795804
WestAna,Hydro,Q3,d6,t07,0.0568937389468489
WestAna,Hydro,Q3,d6,t08,0.0462461556740651
WestAna,Hydro,Q3,d6,t09,0.0662160865333205
WestAna,Hydro,Q3,d6,t10,0.0551115254376705
WestAna,Hydro,Q3,d6,t11,0.0366496213938737
WestAna,Hydro,Q3,d6,t12,0.0670843443967664
WestAna,Hydro,Q3,d6,t13,0.0683638823007919
WestAna,Hydro,Q3,d6,t14,0.0437784754305873
WestAna,Hydro,Q3,d6,t15,0.0502675605152881
WestAna,Hydro,Q3,d6,t16,0.0661703887510339
WestAna,Hydro,Q3,d6,t17,0.0414021907516828
WestAna,Hydro,Q3,d6,t18,0.0245397090879179
WestAna,Hydro,Q3,d6,t19,0.0334050788515233
WestAna,Hydro,Q3,d6,t20,0.0539233830982182
WestAna,Hydro,Q3,d6,t21,0.0687294645590849
WestAna,Hydro,Q3,d6,t22,0.0409452129288165
WestAna,Hydro,Q3,d6,t23,0.0135265435568411
WestAna,Hydro,Q3,d6,t24,0.041493586316256
WestAna,Hydro,Q4,d1,t01,0.1753880884160691
WestAna,Hydro,Q4,d1,t02,0.1837507825745216
WestAna,Hydro,Q4,d1,t03,0.2564102564102564
WestAna,Hydro,Q4,d1,t04,0.2957103491767544
WestAna,Hydro,Q4,d1,t05,0.2974011671213595
WestAna,Hydro,Q4,d1,t06,0.3131669020102454
WestAna,Hydro,Q4,d1,t07,0.3300750814562969
WestAna,Hydro,Q4,d1,t08,0.331034734884316
WestAna,Hydro,Q4,d1,t09,0.3043472300289266
WestAna,Hydro,Q4,d1,t10,0.284285903605098
WestAna,Hydro,Q4,d1,t11,0.2762887917049385
WestAna,Hydro,Q4,d1,t12,0.2849713703393974
WestAna,Hydro,Q4,d1,t13,0.2708050578305435
WestAna,Hydro,Q4,d1,t14,0.2580096787902883
WestAna,Hydro,Q4,d1,t15,0.2324646184920645
WestAna,Hydro,Q4,d1,t16,0.2167902791677519
WestAna,Hydro,Q4,d1,t17,0.2194864483226629
WestAna,Hydro,Q4,d1,t18,0.213362945496255
WestAna,Hydro,Q4,d1,t19,0.2188923771529367
WestAna,Hydro,Q4,d1,t20,0.2117178253339365
WestAna,Hydro,Q4,d1,t21,0.1967746505262099
WestAna,Hydro,Q4,d1,t22,0.2002476819799935
WestAna,Hydro,Q4,d1,t23,0.2114436386402167
WestAna,Hydro,Q4,d1,t24,0.2082904916624396
WestAna,Hydro,Q4,d2,t01,0.0605495615297789
WestAna,Hydro,Q4,d2,t02,0.0307089096966124
WestAna,Hydro,Q4,d2,t03,0.040031257283084
WestAna,Hydro,Q4,d2,t04,0.062743055079537
WestAna,Hydro,Q4,d2,t05,0.040396839541377
WestAna,Hydro,Q4,d2,t06,0.0602753748360592
WestAna,Hydro,Q4,d2,t07,0.0805651901713209
WestAna,Hydro,Q4,d2,t08,0.070054700245397
WestAna,Hydro,Q4,d2,t09,0.0521868673713264
WestAna,Hydro,Q4,d2,t10,0.0292465806634404
WestAna,Hydro,Q4,d2,t11,0.0529180318879124
WestAna,Hydro,Q4,d2,t12,0.0551115254376705
WestAna,Hydro,Q4,d2,t13,0.068957953470518
WestAna,Hydro,Q4,d2,t14,0.0498105826924219
WestAna,Hydro,Q4,d2,t15,0.0613721216109382
WestAna,Hydro,Q4,d2,t16,0.0692778379465244
WestAna,Hydro,Q4,d2,t17,0.0537405919690717
WestAna,Hydro,Q4,d2,t18,0.0650279441938682
WestAna,Hydro,Q4,d2,t19,0.0647080597178619
WestAna,Hydro,Q4,d2,t20,0.0944116182041685
WestAna,Hydro,Q4,d2,t21,0.0670386466144798
WestAna,Hydro,Q4,d2,t22,0.0430930086962879
WestAna,Hydro,Q4,d2,t23,0.0405796306705235
WestAna,Hydro,Q4,d2,t24,0.0704659802859767
WestAna,Hydro,Q4,d3,t01,0.0122470056528156
WestAna,Hydro,Q4,d3,t02,0.0283783227999945
WestAna,Hydro,Q4,d3,t03,0.0469773201906511
WestAna,Hydro,Q4,d3,t04,0.0450123155523262
WestAna,Hydro,Q4,d3,t05,0.0295207673571601
WestAna,Hydro,Q4,d3,t06,0.0291094873165805
WestAna,Hydro,Q4,d3,t07,0.0414021907516828
WestAna,Hydro,Q4,d3,t08,0.0451494088991861
WestAna,Hydro,Q4,d3,t09,0.0372893903458865
WestAna,Hydro,Q4,d3,t10,0.0332679855046634
WestAna,Hydro,Q4,d3,t11,0.0363297369178673
WestAna,Hydro,Q4,d3,t12,0.0366953191761603
WestAna,Hydro,Q4,d3,t13,0.0249966869107842
WestAna,Hydro,Q4,d3,t14,0.0272358782428288
WestAna,Hydro,Q4,d3,t15,0.0362383413532941
WestAna,Hydro,Q4,d3,t16,0.0442811510357402
WestAna,Hydro,Q4,d3,t17,0.033679265545243
WestAna,Hydro,Q4,d3,t18,0.015857130453459
WestAna,Hydro,Q4,d3,t19,0.0199242330769687
WestAna,Hydro,Q4,d3,t20,0.0217978421507204
WestAna,Hydro,Q4,d3,t21,0.0148517792431533
WestAna,Hydro,Q4,d3,t22,0.041859168574549
WestAna,Hydro,Q4,d3,t23,0.0542432675742246
WestAna,Hydro,Q4,d3,t24,0.0321255409474978
WestAna,Hydro,Q4,d4,t01,0.0070831562544269
WestAna,Hydro,Q4,d4,t02,0.0287896028405741
WestAna,Hydro,Q4,d4,t03,0.0349588034492686
WestAna,Hydro,Q4,d4,t04,0.0498562804747085
WestAna,Hydro,Q4,d4,t05,0.0335878699806698
WestAna,Hydro,Q4,d4,t06,0.0306632119143257
WestAna,Hydro,Q4,d4,t07,0.041859168574549
WestAna,Hydro,Q4,d4,t08,0.0454692933751924
WestAna,Hydro,Q4,d4,t09,0.0353243857075616
WestAna,Hydro,Q4,d4,t10,0.0301605363091729
WestAna,Hydro,Q4,d4,t11,0.0354157812721348
WestAna,Hydro,Q4,d4,t12,0.0364668302647272
WestAna,Hydro,Q4,d4,t13,0.0249966869107842
WestAna,Hydro,Q4,d4,t14,0.0254536647336504
WestAna,Hydro,Q4,d4,t15,0.0415849818808293
WestAna,Hydro,Q4,d4,t16,0.045652084504339
WestAna,Hydro,Q4,d4,t17,0.0276471582834085
WestAna,Hydro,Q4,d4,t18,0.0097793254093378
WestAna,Hydro,Q4,d4,t19,0.0201527219884019
WestAna,Hydro,Q4,d4,t20,0.0220720288444401
WestAna,Hydro,Q4,d4,t21,0.0149888725900132
WestAna,Hydro,Q4,d4,t22,0.010738978837357
WestAna,Hydro,Q4,d4,t23,0.0167253883169049
WestAna,Hydro,Q4,d4,t24,0.0197414419478222
WestAna,Hydro,Q4,d5,t01,0.0314400742131984
WestAna,Hydro,Q4,d5,t02,0.0258192469919434
WestAna,Hydro,Q4,d5,t03,0.0162227127117521
WestAna,Hydro,Q4,d5,t04,0.0169081794460514
WestAna,Hydro,Q4,d5,t05,0.0079514141178728
WestAna,Hydro,Q4,d5,t06,0.0080428096824461
WestAna,Hydro,Q4,d5,t07,0.0215693532392872
WestAna,Hydro,Q4,d5,t08,0.0236257534421854
WestAna,Hydro,Q4,d5,t09,0.031485771995485
WestAna,Hydro,Q4,d5,t10,0.0324454254235042
WestAna,Hydro,Q4,d5,t11,0.04076242179967
WestAna,Hydro,Q4,d5,t12,0.0451037111168995
WestAna,Hydro,Q4,d5,t13,0.0317599586892048
WestAna,Hydro,Q4,d5,t14,0.0310744919549054
WestAna,Hydro,Q4,d5,t15,0.0408995151465299
WestAna,Hydro,Q4,d5,t16,0.0434585909545809
WestAna,Hydro,Q4,d5,t17,0.0342276389326825
WestAna,Hydro,Q4,d5,t18,0.0308003052611856
WestAna,Hydro,Q4,d5,t19,0.0228031933610261
WestAna,Hydro,Q4,d5,t20,0.0529637296701991
WestAna,Hydro,Q4,d5,t21,0.0377920659510393
WestAna,Hydro,Q4,d5,t22,0.0183248106969368
WestAna,Hydro,Q4,d5,t23,0.0191930685603827
WestAna,Hydro,Q4,d5,t24,0.0208381887227012
WestAna,Hydro,Q4,d6,t01,0.2828692723542127
WestAna,Hydro,Q4,d6,t02,0.2726786669042951
WestAna,Hydro,Q4,d6,t03,0.2689314487567918
WestAna,Hydro,Q4,d6,t04,0.2896782419149198
WestAna,Hydro,Q4,d6,t05,0.2768828628746647
WestAna,Hydro,Q4,d6,t06,0.2873933528005886
WestAna,Hydro,Q4,d6,t07,0.2987721005899583
WestAna,Hydro,Q4,d6,t08,0.2872562594537287
WestAna,Hydro,Q4,d6,t09,0.2498297757609823
WestAna,Hydro,Q4,d6,t10,0.2431578995471349
WestAna,Hydro,Q4,d6,t11,0.265001439480142
WestAna,Hydro,Q4,d6,t12,0.2890841707451937
WestAna,Hydro,Q4,d6,t13,0.2995032651065444
WestAna,Hydro,Q4,d6,t14,0.3011026874865762
WestAna,Hydro,Q4,d6,t15,0.2880788195348879
WestAna,Hydro,Q4,d6,t16,0.2892212640920536
WestAna,Hydro,Q4,d6,t17,0.2847428814279643
WestAna,Hydro,Q4,d6,t18,0.2978124471619392
WestAna,Hydro,Q4,d6,t19,0.2990462872836781
WestAna,Hydro,Q4,d6,t20,0.2897239396972065
WestAna,Hydro,Q4,d6,t21,0.2747350671071932
WestAna,Hydro,Q4,d6,t22,0.2724044802105754
WestAna,Hydro,Q4,d6,t23,0.2551764162885175
WestAna,Hydro,Q4,d6,t24,0.2651842306092885
WestAna,PV,Q1,d1,t09,0.0265
WestAna,PV,Q1,d1,t10,0.1765
WestAna,PV,Q1,d1,t11,0.2755
WestAna,PV,Q1,d1,t12,0.312
WestAna,PV,Q1,d1,t13,0.3515
WestAna,PV,Q1,d1,t14,0.357
WestAna,PV,Q1,d1,t15,0.313
WestAna,PV,Q1,d1,t16,0.2255
WestAna,PV,Q1,d1,t17,0.1164999999999999
WestAna,PV,Q1,d1,t18,0.032
WestAna,PV,Q1,d2,t09,0.0095
WestAna,PV,Q1,d2,t10,0.1455
WestAna,PV,Q1,d2,t11,0.293
WestAna,PV,Q1,d2,t12,0.4505
WestAna,PV,Q1,d2,t13,0.5900000000000001
WestAna,PV,Q1,d2,t14,0.644
WestAna,PV,Q1,d2,t15,0.6114999999999999
WestAna,PV,Q1,d2,t16,0.4965
WestAna,PV,Q1,d2,t17,0.3145
WestAna,PV,Q1,d2,t18,0.078
WestAna,PV,Q1,d3,t09,0.0515
WestAna,PV,Q1,d3,t10,0.276
WestAna,PV,Q1,d3,t11,0.4544999999999999
WestAna,PV,Q1,d3,t12,0.6014999999999999
WestAna,PV,Q1,d3,t13,0.6915
WestAna,PV,Q1,d3,t14,0.7065
WestAna,PV,Q1,d3,t15,0.6335
WestAna,PV,Q1,d3,t16,0.528
WestAna,PV,Q1,d3,t17,0.3575
WestAna,PV,Q1,d3,t18,0.122
WestAna,PV,Q1,d4,t09,0.001
WestAna,PV,Q1,d4,t10,0.114
WestAna,PV,Q1,d4,t11,0.257
WestAna,PV,Q1,d4,t12,0.367
WestAna,PV,Q1,d4,t13,0.4575
WestAna,PV,Q1,d4,t14,0.4859999999999999
WestAna,PV,Q1,d4,t15,0.4189999999999999
WestAna,PV,Q1,d4,t16,0.327
WestAna,PV,Q1,d4,t17,0.226
WestAna,PV,Q1,d4,t18,0.0585
WestAna,PV,Q1,d5,t09,0.016
WestAna,PV,Q1,d5,t10,0.187
WestAna,PV,Q1,d5,t11,0.362
WestAna,PV,Q1,d5,t12,0.473
WestAna,PV,Q1,d5,t13,0.5235000000000001
WestAna,PV,Q1,d5,t14,0.5085
WestAna,PV,Q1,d5,t15,0.4555
WestAna,PV,Q1,d5,t16,0.3585
WestAna,PV,Q1,d5,t17,0.2325
WestAna,PV,Q1,d5,t18,0.0755
WestAna,PV,Q1,d6,t09,0.1134999999999999
WestAna,PV,Q1,d6,t10,0.334
WestAna,PV,Q1,d6,t11,0.5345
WestAna,PV,Q1,d6,t12,0.668
WestAna,PV,Q1,d6,t13,0.7505
WestAna,PV,Q1,d6,t14,0.749
WestAna,PV,Q1,d6,t15,0.6935
WestAna,PV,Q1,d6,t16,0.581
WestAna,PV,Q1,d6,t17,0.417
WestAna,PV,Q1,d6,t18,0.2094999999999999
WestAna,PV,Q1,d6,t19,0.022
WestAna,PV,Q2,d1,t07,0.017
WestAna,PV,Q2,d1,t08,0.098
WestAna,PV,Q2,d1,t09,0.2489999999999999
WestAna,PV,Q2,d1,t10,0.388
WestAna,PV,Q2,d1,t11,0.51
WestAna,PV,Q2,d1,t12,0.5994999999999999
WestAna,PV,Q2,d1,t13,0.583
WestAna,PV,Q2,d1,t14,0.5665
WestAna,PV,Q2,d1,t15,0.5595
WestAna,PV,Q2,d1,t16,0.4914999999999999
WestAna,PV,Q2,d1,t17,0.3934999999999999
WestAna,PV,Q2,d1,t18,0.2575
WestAna,PV,Q2,d1,t19,0.1235
WestAna,PV,Q2,d1,t20,0.0365
WestAna,PV,Q2,d1,t21,0.0015
WestAna,PV,Q2,d2,t07,0.0034999999999999
WestAna,PV,Q2,d2,t08,0.0435
WestAna,PV,Q2,d2,t09,0.1005
WestAna,PV,Q2,d2,t10,0.153
WestAna,PV,Q2,d2,t11,0.223
WestAna,PV,Q2,d2,t12,0.304
WestAna,PV,Q2,d2,t13,0.3515
WestAna,PV,Q2,d2,t14,0.366
WestAna,PV,Q2,d2,t15,0.328
WestAna,PV,Q2,d2,t16,0.253
WestAna,PV,Q2,d2,t17,0.1885
WestAna,PV,Q2,d2,t18,0.1095
WestAna,PV,Q2,d2,t19,0.058
WestAna,PV,Q2,d2,t20,0.0135
WestAna,PV,Q2,d3,t07,0.0245
WestAna,PV,Q2,d3,t08,0.096
WestAna,PV,Q2,d3,t09,0.264
WestAna,PV,Q2,d3,t10,0.4335
WestAna,PV,Q2,d3,t11,0.571
WestAna,PV,Q2,d3,t12,0.6655
WestAna,PV,Q2,d3,t13,0.7175
WestAna,PV,Q2,d3,t14,0.7244999999999999
WestAna,PV,Q2,d3,t15,0.6900000000000001
WestAna,PV,Q2,d3,t16,0.614
WestAna,PV,Q2,d3,t17,0.4979999999999999
WestAna,PV,Q2,d3,t18,0.345
WestAna,PV,Q2,d3,t19,0.173
WestAna,PV,Q2,d3,t20,0.0395
WestAna,PV,Q2,d3,t21,0.0025
WestAna,PV,Q2,d4,t07,0.0005
WestAna,PV,Q2,d4,t08,0.0665
WestAna,PV,Q2,d4,t09,0.2135
WestAna,PV,Q2,d4,t10,0.3765000000000001
WestAna,PV,Q2,d4,t11,0.456
WestAna,PV,Q2,d4,t12,0.444
WestAna,PV,Q2,d4,t13,0.428
WestAna,PV,Q2,d4,t14,0.4035
WestAna,PV,Q2,d4,t15,0.4045000000000001
WestAna,PV,Q2,d4,t16,0.3865
WestAna,PV,Q2,d4,t17,0.281
WestAna,PV,Q2,d4,t18,0.147
WestAna,PV,Q2,d4,t19,0.0559999999999999
WestAna,PV,Q2,d4,t20,0.006
WestAna,PV,Q2,d5,t07,0.019
WestAna,PV,Q2,d5,t08,0.105
WestAna,PV,Q2,d5,t09,0.252
WestAna,PV,Q2,d5,t10,0.3905
WestAna,PV,Q2,d5,t11,0.505
WestAna,PV,Q2,d5,t12,0.5795
WestAna,PV,Q2,d5,t13,0.5645
WestAna,PV,Q2,d5,t14,0.5535
WestAna,PV,Q2,d5,t15,0.529
WestAna,PV,Q2,d5,t16,0.443
WestAna,PV,Q2,d5,t17,0.342
WestAna,PV,Q2,d5,t18,0.235
WestAna,PV,Q2,d5,t19,0.1125
WestAna,PV,Q2,d5,t20,0.024
WestAna,PV,Q2,d5,t21,0.0005
WestAna,PV,Q2,d6,t07,0.0215
WestAna,PV,Q2,d6,t08,0.0965
WestAna,PV,Q2,d6,t09,0.164
WestAna,PV,Q2,d6,t10,0.2315
WestAna,PV,Q2,d6,t11,0.3355
WestAna,PV,Q2,d6,t12,0.4445
WestAna,PV,Q2,d6,t13,0.4095
WestAna,PV,Q2,d6,t14,0.4215
WestAna,PV,Q2,d6,t15,0.479
WestAna,PV,Q2,d6,t16,0.4859999999999999
WestAna,PV,Q2,d6,t17,0.4074999999999999
WestAna,PV,Q2,d6,t18,0.3
WestAna,PV,Q2,d6,t19,0.156
WestAna,PV,Q2,d6,t20,0.0535
WestAna,PV,Q2,d6,t21,0.0025
WestAna,PV,Q3,d1,t07,0.0139999999999999
WestAna,PV,Q3,d1,t08,0.0854999999999999
WestAna,PV,Q3,d1,t09,0.245
WestAna,PV,Q3,d1,t10,0.4049999999999999
WestAna,PV,Q3,d1,t11,0.5305
WestAna,PV,Q3,d1,t12,0.611
WestAna,PV,Q3,d1,t13,0.657
WestAna,PV,Q3,d1,t14,0.654
WestAna,PV,Q3,d1,t15,0.613
WestAna,PV,Q3,d1,t16,0.5325
WestAna,PV,Q3,d1,t17,0.4249999999999999
WestAna,PV,Q3,d1,t18,0.29
WestAna,PV,Q3,d1,t19,0.1475
WestAna,PV,Q3,d1,t20,0.038
WestAna,PV,Q3,d2,t08,0.0145
WestAna,PV,Q3,d2,t09,0.1235
WestAna,PV,Q3,d2,t10,0.2399999999999999
WestAna,PV,Q3,d2,t11,0.3135
WestAna,PV,Q3,d2,t12,0.3615
WestAna,PV,Q3,d2,t13,0.4054999999999999
WestAna,PV,Q3,d2,t14,0.4664999999999999
WestAna,PV,Q3,d2,t15,0.461
WestAna,PV,Q3,d2,t16,0.4375
WestAna,PV,Q3,d2,t17,0.386
WestAna,PV,Q3,d2,t18,0.25
WestAna,PV,Q3,d2,t19,0.067
WestAna,PV,Q3,d3,t07,0.004
WestAna,PV,Q3,d3,t08,0.0725
WestAna,PV,Q3,d3,t09,0.257
WestAna,PV,Q3,d3,t10,0.4364999999999999
WestAna,PV,Q3,d3,t11,0.5775
WestAna,PV,Q3,d3,t12,0.6735
WestAna,PV,Q3,d3,t13,0.7235
WestAna,PV,Q3,d3,t14,0.7295
WestAna,PV,Q3,d3,t15,0.6930000000000001
WestAna,PV,Q3,d3,t16,0.612
WestAna,PV,Q3,d3,t17,0.4905
WestAna,PV,Q3,d3,t18,0.33
WestAna,PV,Q3,d3,t19,0.151
WestAna,PV,Q3,d3,t20,0.0225
WestAna,PV,Q3,d4,t07,0.0185
WestAna,PV,Q3,d4,t08,0.0845
WestAna,PV,Q3,d4,t09,0.269
WestAna,PV,Q3,d4,t10,0.4435
WestAna,PV,Q3,d4,t11,0.579
WestAna,PV,Q3,d4,t12,0.67
WestAna,PV,Q3,d4,t13,0.718
WestAna,PV,Q3,d4,t14,0.7235
WestAna,PV,Q3,d4,t15,0.686
WestAna,PV,Q3,d4,t16,0.609
WestAna,PV,Q3,d4,t17,0.493
WestAna,PV,Q3,d4,t18,0.341
WestAna,PV,Q3,d4,t19,0.1685
WestAna,PV,Q3,d4,t20,0.036
WestAna,PV,Q3,d4,t21,0.0005
WestAna,PV,Q3,d5,t08,0.0599999999999999
WestAna,PV,Q3,d5,t09,0.219
WestAna,PV,Q3,d5,t10,0.397
