gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Wind_NewL_AL,m4,d1,0.32712,0.36366,0.39324,0.40368,0.4002,0.39759,0.48111,0.56028,0.59421,0.609,0.62031,0.6177,0.60204,0.59421,0.58638,0.55158,0.49764,0.50286,0.53418,0.57159,0.60291,0.62727,0.66555,0.68295
Wind_NewL_AL,m4,d2,0.12528,0.13485,0.14094,0.14877,0.15225,0.14094,0.11745,0.10266,0.09135,0.08004,0.07395,0.07395,0.06786,0.05046,0.0261,0.01044,0.01131,0.01305,0.01566,0.01305,0.00957,0.00783,0.0087,0.0087
Wind_NewL_AL,m4,d3,0.04002,0.04176,0.0435,0.04263,0.03915,0.03393,0.02001,0.01218,0.00435,0.00174,0.00522,0.01044,0.01566,0.04089,0.05394,0.05481,0.04698,0.0261,0.01131,0.00522,0.00348,0.00696,0.01218,0.01566
Wind_NewL_AL,m4,d4,0.07917,0.087,0.08787,0.09744,0.10788,0.10353,0.11484,0.13833,0.15486,0.17661,0.21315,0.25143,0.27057,0.25578,0.23055,0.21489,0.17574,0.17487,0.21489,0.20445,0.19836,0.16356,0.16791,0.16704
Wind_NewL_AL,m4,d5,0.05829,0.07134,0.08178,0.09222,0.10527,0.1218,0.13398,0.14094,0.13833,0.11832,0.08526,0.0435,0.01914,0.0261,0.03393,0.03741,0.04002,0.04089,0.0435,0.04785,0.04176,0.03045,0.02175,0.02175
Wind_NewL_AL,m4,d6,0.59508,0.68556,0.73341,0.70992,0.696,0.75342,0.79518,0.82911,0.85782,0.86913,0.86913,0.86913,0.86913,0.85956,0.85608,0.86913,0.85434,0.82041,0.78909,0.78213,0.78822,0.75777,0.68382,0.57246
Wind_NewL_AL,m4,d7,0.08178,0.10266,0.11745,0.11397,0.09657,0.08613,0.09222,0.11745,0.20532,0.34365,0.26274,0.14355,0.0957,0.09831,0.13485,0.18444,0.20619,0.20097,0.17922,0.15573,0.12615,0.10266,0.08613,0.07134
Wind_NewL_AL,m5,d1,0.01479,0.01566,0.01914,0.03567,0.07221,0.07221,0.06873,0.09483,0.12876,0.17226,0.22533,0.27057,0.30102,0.3219,0.34887,0.34365,0.29841,0.28275,0.2697,0.25143,0.23664,0.22707,0.21924,0.21663
Wind_NewL_AL,m5,d2,0.00696,0.00522,0.00522,0.00783,0.01479,0.01827,0.01392,0.00957,0.01218,0.01914,0.0261,0.04611,0.05655,0.0435,0.03567,0.03393,0.03393,0.02784,0.02175,0.02001,0.01914,0.01392,0.01044,0.0087
Wind_NewL_AL,m5,d3,0.04089,0.03567,0.03306,0.03132,0.03132,0.03393,0.04176,0.04611,0.05568,0.0696,0.09048,0.11049,0.12876,0.1392,0.13659,0.12702,0.10788,0.07917,0.04959,0.02697,0.01479,0.01044,0.01305,0.01566
Wind_NewL_AL,m5,d4,0.07395,0.10353,0.12876,0.14181,0.16791,0.21489,0.2784,0.35148,0.43674,0.48807,0.52113,0.5742,0.62031,0.63423,0.6438,0.65685,0.63771,0.58638,0.52983,0.52113,0.48633,0.4437,0.37671,0.28275
Wind_NewL_AL,m5,d5,0.57681,0.5307,0.45675,0.41412,0.39759,0.34365,0.32364,0.33756,0.38367,0.39498,0.37671,0.38193,0.34539,0.30885,0.25752,0.21663,0.15051,0.11745,0.12963,0.13224,0.11832,0.11223,0.11049,0.1392
Wind_NewL_AL,m5,d6,0.03915,0.0435,0.04611,0.04611,0.04002,0.02175,0.00957,0.0174,0.02088,0.02349,0.03132,0.05046,0.05916,0.05655,0.04959,0.0435,0.04002,0.04176,0.03567,0.02784,0.02175,0.01653,0.01566,0.0174
Wind_NewL_AL,m5,d7,0.05046,0.05655,0.07308,0.08787,0.09135,0.06612,0.05916,0.05394,0.03741,0.0435,0.05568,0.0348,0.02784,0.05307,0.07656,0.09744,0.1392,0.20097,0.22968,0.25839,0.22707,0.24186,0.18879,0.16878
Wind_NewL_AL,m6,d1,0.02784,0.02523,0.0261,0.02958,0.03219,0.03654,0.04002,0.03567,0.04176,0.06438,0.10092,0.14094,0.17313,0.18792,0.18009,0.15834,0.12963,0.09744,0.07743,0.05916,0.04437,0.03567,0.03132,0.03219
Wind_NewL_AL,m6,d2,0.22794,0.25665,0.24708,0.19749,0.15573,0.15225,0.08439,0.01479,0.05046,0.10266,0.13572,0.15834,0.17661,0.19227,0.21054,0.2088,0.18096,0.1479,0.12006,0.09222,0.07047,0.06438,0.06177,0.05916
Wind_NewL_AL,m6,d3,0.07569,0.07482,0.07134,0.06525,0.05916,0.05481,0.05655,0.05307,0.0435,0.03567,0.02871,0.02523,0.02001,0.01653,0.01479,0.01479,0.01566,0.01653,0.01218,0.01044,0.01305,0.02784,0.0435,0.05307
Wind_NewL_AL,m6,d4,0.15747,0.13224,0.11136,0.10527,0.10962,0.09831,0.08439,0.04785,0.02784,0.03567,0.04959,0.05394,0.04959,0.03915,0.03915,0.0435,0.04437,0.03567,0.02262,0.01218,0.01305,0.02349,0.0348,0.04089
Wind_NewL_AL,m6,d5,0.02871,0.03132,0.0348,0.04089,0.04263,0.02958,0.03219,0.06003,0.09744,0.13224,0.16269,0.19053,0.20967,0.21837,0.21663,0.20793,0.19314,0.17052,0.13485,0.10266,0.09657,0.10266,0.11136,0.11049
Wind_NewL_AL,m6,d6,0.08439,0.07308,0.06612,0.0609,0.06177,0.04002,0.01566,0.00957,0.03654,0.08265,0.10266,0.15486,0.22185,0.22794,0.14094,0.06438,0.0348,0.05394,0.03219,0.02088,0.03045,0.03915,0.04698,0.06438
Wind_NewL_AL,m6,d7,0.34365,0.34017,0.31146,0.26796,0.21141,0.17139,0.09309,0.02697,0.06177,0.11658,0.16704,0.20793,0.23142,0.24795,0.26535,0.28536,0.28101,0.23316,0.19401,0.16965,0.1653,0.18966,0.20967,0.22272
Wind_NewL_AL,m7,d1,0.00783,0.00609,0.00522,0.00522,0.01044,0.00348,0.00174,0.00609,0.02349,0.05568,0.09396,0.11397,0.11484,0.10614,0.09309,0.08091,0.06612,0.05133,0.03045,0.01566,0.00957,0.00783,0.00957,0.01131
Wind_NewL_AL,m7,d2,0.16791,0.1392,0.11136,0.0957,0.08178,0.09744,0.12093,0.14529,0.16269,0.17487,0.18531,0.19749,0.20184,0.19923,0.18096,0.16269,0.13224,0.08178,0.04698,0.03132,0.0261,0.03045,0.03741,0.04959
Wind_NewL_AL,m7,d3,0.03567,0.03132,0.0261,0.02436,0.02349,0.01479,0.01479,0.02871,0.05133,0.07395,0.08874,0.09657,0.10092,0.10875,0.1218,0.13137,0.12963,0.12006,0.10875,0.09918,0.09744,0.09744,0.09222,0.08787
Wind_NewL_AL,m7,d4,0.02088,0.01914,0.01914,0.02349,0.03393,0.01827,0.01392,0.00957,0.02001,0.04698,0.08004,0.10962,0.12354,0.15051,0.17487,0.13746,0.10266,0.09657,0.08439,0.07569,0.08961,0.09744,0.09396,0.087
Wind_NewL_AL,m7,d5,0.03828,0.03306,0.02784,0.02871,0.02436,0.00783,0.00261,0.00957,0.04785,0.09396,0.13224,0.15399,0.16704,0.16269,0.15225,0.1218,0.087,0.06003,0.0435,0.03393,0.03915,0.04524,0.02349,0.01218
Wind_NewL_AL,m7,d6,0.00522,0.00783,0.01305,0.02436,0.04176,0.05916,0.07569,0.09135,0.07656,0.05394,0.04524,0.03915,0.03828,0.05481,0.09918,0.14964,0.18531,0.22185,0.26274,0.29667,0.30885,0.28884,0.25752,0.22098
Wind_NewL_AL,m7,d7,0.1305,0.13137,0.12528,0.12267,0.1131,0.10527,0.08091,0.04785,0.0696,0.14529,0.25491,0.36366,0.44718,0.50025,0.53766,0.56289,0.53853,0.50199,0.45588,0.35931,0.25056,0.20532,0.17487,0.1479
Wind_NewL_AL,m8,d1,0.03915,0.04176,0.05046,0.06612,0.08439,0.07308,0.07395,0.10005,0.12876,0.14703,0.15399,0.15312,0.14094,0.12267,0.09657,0.07395,0.05916,0.04785,0.03045,0.02001,0.01827,0.02436,0.03219,0.03393
Wind_NewL_AL,m8,d2,0.01653,0.01653,0.01914,0.02175,0.02958,0.02958,0.03567,0.04089,0.05307,0.06264,0.06612,0.06873,0.07308,0.08265,0.09222,0.10005,0.10353,0.10266,0.09222,0.08004,0.06612,0.05655,0.05133,0.05133
Wind_NewL_AL,m8,d3,0.07221,0.0783,0.08874,0.09831,0.09657,0.08613,0.0696,0.09309,0.15747,0.21663,0.26883,0.30972,0.34365,0.37062,0.38367,0.3741,0.34017,0.26883,0.21054,0.16617,0.13137,0.11136,0.09657,0.08439
Wind_NewL_AL,m8,d4,0.18531,0.18096,0.17748,0.16878,0.14529,0.11571,0.0435,0.01218,0.0435,0.10962,0.18966,0.27231,0.34278,0.38802,0.41325,0.40977,0.3654,0.27057,0.19401,0.14442,0.12615,0.12354,0.11658,0.10701
Wind_NewL_AL,m8,d5,0.03393,0.03219,0.03045,0.03132,0.03567,0.03045,0.02523,0.02088,0.01305,0.02175,0.03915,0.06264,0.09831,0.10875,0.10179,0.08961,0.07743,0.0609,0.04611,0.03306,0.02436,0.01914,0.01566,0.01305
Wind_NewL_AL,m8,d6,0.07482,0.07656,0.08613,0.07482,0.07221,0.07221,0.07047,0.04785,0.02523,0.01914,0.03393,0.09396,0.11832,0.12963,0.14007,0.13746,0.12789,0.13137,0.12528,0.1131,0.10353,0.1044,0.09135,0.07047
Wind_NewL_AL,m8,d7,0.05481,0.05916,0.0609,0.05916,0.05742,0.04437,0.03219,0.02175,0.01392,0.02262,0.04698,0.06786,0.08787,0.1044,0.10788,0.10353,0.09918,0.09396,0.08787,0.08091,0.07656,0.07308,0.06699,0.06438
Wind_NewL_AL,m9,d1,0.04872,0.03915,0.04002,0.04698,0.0609,0.07308,0.11571,0.1566,0.16617,0.15573,0.17487,0.17835,0.15573,0.11223,0.06264,0.02697,0.01566,0.01479,0.01653,0.02262,0.03306,0.04611,0.05394,0.05916
Wind_NewL_AL,m9,d2,0.10788,0.10788,0.12963,0.15747,0.18879,0.21228,0.25839,0.31494,0.36975,0.43587,0.48894,0.53157,0.54114,0.5307,0.50286,0.4437,0.40542,0.42978,0.44631,0.45675,0.47067,0.46023,0.43065,0.37584
Wind_NewL_AL,m9,d3,0.04611,0.04002,0.0435,0.05133,0.06177,0.06786,0.07308,0.07134,0.05481,0.02523,0.00522,0.00261,0.02697,0.06786,0.10266,0.10092,0.09222,0.09048,0.08613,0.08091,0.0783,0.08439,0.10005,0.11745
Wind_NewL_AL,m9,d4,0.13833,0.12789,0.1218,0.11832,0.11745,0.11571,0.10962,0.07656,0.05046,0.06699,0.09918,0.15312,0.22968,0.31407,0.38454,0.41064,0.41412,0.39759,0.34626,0.27579,0.21663,0.18531,0.15573,0.14007
Wind_NewL_AL,m9,d5,0.0174,0.01305,0.01305,0.01566,0.02001,0.02436,0.01218,0.00522,0.00348,0.01131,0.04872,0.10005,0.14703,0.16008,0.15573,0.13572,0.11571,0.09831,0.08265,0.07221,0.06351,0.05916,0.0522,0.04611
Wind_NewL_AL,m9,d6,0.3132,0.2436,0.18096,0.12528,0.09222,0.08178,0.0783,0.09309,0.14355,0.23229,0.32712,0.38019,0.40542,0.40716,0.38106,0.32451,0.24708,0.1914,0.15051,0.11745,0.09396,0.08091,0.07395,0.07221
Wind_NewL_AL,m9,d7,0.00435,0.00435,0.00435,0.00696,0.01131,0.0174,0.01305,0.01044,0.02175,0.04002,0.05916,0.06873,0.06351,0.05394,0.04698,0.04089,0.03567,0.02175,0.01131,0.01044,0.01218,0.01392,0.01392,0.0174
Wind_NewL_AL,m10,d1,0.01305,0.01218,0.01218,0.01566,0.02175,0.02871,0.02784,0.01479,0.00957,0.00522,0.00609,0.01044,0.0261,0.05046,0.06699,0.06612,0.05481,0.03567,0.02175,0.01566,0.01305,0.00957,0.00696,0.00696
Wind_NewL_AL,m10,d2,0.0174,0.02523,0.03828,0.05916,0.08265,0.10527,0.12006,0.10788,0.10614,0.10179,0.09744,0.09831,0.09918,0.09918,0.09744,0.10353,0.10614,0.10353,0.09831,0.09222,0.087,0.08787,0.08352,0.07743
Wind_NewL_AL,m10,d3,0.11136,0.06438,0.04002,0.03219,0.03915,0.04785,0.0348,0.01914,0.0087,0.00783,0.01653,0.07134,0.14007,0.21576,0.29319,0.33147,0.35322,0.34887,0.31146,0.25926,0.22098,0.19575,0.18879,0.17487
Wind_NewL_AL,m10,d4,0.02262,0.03306,0.04872,0.07395,0.10527,0.13311,0.13224,0.13224,0.17922,0.20445,0.21837,0.21141,0.20271,0.19575,0.17574,0.14529,0.13572,0.15138,0.17574,0.17922,0.16617,0.15225,0.14007,0.12702
Wind_NewL_AL,m10,d5,0.01044,0.01218,0.01566,0.02088,0.02697,0.03219,0.0348,0.02349,0.01218,0.00348,0.00261,0.00783,0.00957,0.01305,0.02001,0.03132,0.03045,0.02697,0.0261,0.02784,0.02871,0.0261,0.02001,0.01566
Wind_NewL_AL,m10,d6,0.04785,0.04698,0.04611,0.04785,0.05394,0.06264,0.06873,0.0522,0.0348,0.02175,0.01131,0.01218,0.01914,0.03306,0.07482,0.07656,0.03654,0.01653,0.02784,0.03828,0.03828,0.03306,0.0348,0.04176
Wind_NewL_AL,m10,d7,0.04263,0.04524,0.0435,0.03828,0.03132,0.02436,0.02175,0.01305,0.01218,0.01218,0.01218,0.01653,0.02262,0.02697,0.02784,0.02523,0.01827,0.01131,0.00522,0.00348,0.00435,0.00609,0.00957,0.01305
Wind_NewL_AL,m11,d1,0.16095,0.1218,0.09309,0.0696,0.0522,0.04176,0.04263,0.05046,0.07569,0.09309,0.1044,0.1131,0.10614,0.0957,0.06786,0.05916,0.06873,0.08787,0.10701,0.12963,0.16095,0.19749,0.23838,0.26883
Wind_NewL_AL,m11,d2,0.53505,0.47241,0.40542,0.34626,0.28014,0.21141,0.17139,0.15834,0.17313,0.18618,0.20097,0.20793,0.19401,0.16356,0.12876,0.10701,0.10353,0.12354,0.16008,0.20271,0.24621,0.29319,0.3132,0.30972
Wind_NewL_AL,m11,d3,0.1914,0.15747,0.12789,0.10353,0.10962,0.1392,0.18966,0.26883,0.37584,0.46284,0.52026,0.55419,0.57246,0.58638,0.59421,0.59769,0.63684,0.66381,0.67773,0.68295,0.65685,0.64119,0.63249,0.62814
Wind_NewL_AL,m11,d4,0.50286,0.45762,0.44109,0.43065,0.43587,0.42543,0.33756,0.24273,0.25143,0.30276,0.37584,0.44892,0.49242,0.53853,0.56028,0.57681,0.58464,0.5742,0.55854,0.53766,0.50286,0.43674,0.34365,0.26274
Wind_NewL_AL,m11,d5,0.44283,0.45501,0.45414,0.44892,0.43326,0.42717,0.42543,0.41238,0.45501,0.50982,0.53331,0.54201,0.52635,0.50286,0.45849,0.47067,0.49416,0.52287,0.56028,0.59421,0.62118,0.63945,0.61596,0.45153
Wind_NewL_AL,m11,d6,0.74298,0.73341,0.62466,0.41847,0.29667,0.20532,0.10179,0.07308,0.05046,0.05307,0.087,0.16791,0.19749,0.20271,0.19401,0.174,0.14529,0.12963,0.12093,0.11571,0.10614,0.09657,0.08352,0.06873
Wind_NewL_AL,m11,d7,0.05916,0.05568,0.05307,0.05046,0.0522,0.05133,0.04524,0.03045,0.01479,0.00609,0.00522,0.00957,0.02436,0.03828,0.05655,0.06177,0.05394,0.04002,0.0261,0.01827,0.01305,0.00957,0.00957,0.01479
Wind_NewL_AL,m12,d1,0.0435,0.03654,0.02784,0.02349,0.0261,0.02784,0.03219,0.0348,0.03567,0.04524,0.06612,0.08613,0.10701,0.11745,0.11919,0.11484,0.11919,0.14442,0.17052,0.1914,0.19836,0.19749,0.18705,0.17313
Wind_NewL_AL,m12,d2,0.64902,0.61857,0.59682,0.60987,0.66033,0.72471,0.7743,0.81171,0.83868,0.84912,0.85086,0.84825,0.8178,0.65337,0.4176,0.38106,0.42804,0.5046,0.60465,0.67164,0.67164,0.64206,0.609,0.56289
Wind_NewL_AL,m12,d3,0.28884,0.28275,0.27318,0.25143,0.23142,0.21315,0.19401,0.17226,0.15573,0.13572,0.11658,0.09309,0.06264,0.03045,0.0087,0.00696,0.00609,0.00522,0.01305,0.03045,0.05481,0.0783,0.08526,0.09135
Wind_NewL_AL,m12,d4,0.06264,0.08526,0.11397,0.13311,0.13137,0.11049,0.08439,0.07482,0.0783,0.07221,0.0609,0.05481,0.06612,0.08004,0.08613,0.08352,0.07395,0.06438,0.05916,0.05916,0.05394,0.04263,0.02871,0.02175
Wind_NewL_AL,m12,d5,0.24969,0.24708,0.24534,0.24447,0.25317,0.27057,0.29319,0.32277,0.34191,0.31494,0.28101,0.2784,0.29319,0.29841,0.30363,0.33756,0.36975,0.4002,0.4176,0.45414,0.51678,0.57507,0.61074,0.65337
Wind_NewL_AL,m12,d6,0.15573,0.15225,0.16356,0.14529,0.1218,0.10092,0.08091,0.06003,0.05133,0.07221,0.12441,0.18183,0.22011,0.24447,0.2784,0.32451,0.34365,0.34191,0.33495,0.30885,0.26535,0.20967,0.17574,0.16791
Wind_NewL_AL,m12,d7,0.48633,0.50547,0.51678,0.5133,0.49329,0.4698,0.4524,0.42804,0.41847,0.41064,0.37497,0.34539,0.3306,0.31929,0.34017,0.39933,0.45327,0.44631,0.41412,0.34626,0.27753,0.22794,0.21924,0.21663
Wind_NewH_BiH,m1,d1,0,0,0,0,0,0.000340753,0.001978252,0.031674126,0.10098244,0.20470838,0.263999339,0.42268885,0.524198181,0.50153663,0.525176263,0.469917723,0.605617366,0.789991027,0.691356114,0.696498927,0.676926238,0.75296908,0.741792115,0.700226727
Wind_NewH_BiH,m1,d2,0.499323455,0.719792982,0.791934538,0.739641769,0.398123354,0.290759357,0.092455797,0.079194967,0.317012964,0.177659611,0.11398626,0.160033651,0.363443892,0.444856643,0.464915264,0.532710562,0.516815279,0.401794109,0.237076663,0.373708604,0.236827262,0.0929606,0.071736149,0.027346954
Wind_NewH_BiH,m1,d3,0.820267401,0.829828955,0.839071843,0.837412255,0.832849944,0.837620481,0.816858266,0.783825739,0.732955809,0.692045012,0.688322038,0.572832414,0.251798291,0.110447815,0.133418596,0.214344023,0.138244352,0.176954409,0.139717802,0.256101983,0.239747682,0.361544555,0.305866347,0.161403096
Wind_NewH_BiH,m1,d4,0.171669851,0.238216012,0.239862947,0.293842001,0.138676674,0.057640808,0.036954292,0.057959472,0.069511931,0.037482791,0.007155806,0,0,0,0,0,0,0,0.000340753,0.002726021,0.002703933,0.023731202,0.037812499,0.042934833
Wind_NewH_BiH,m1,d5,0.092769636,0.061325824,0.040883882,0.031003664,0.016166772,0.015826019,0.00763852,0.018157677,0.030106107,0.051068721,0.056069571,0.042912745,0.049858716,0.035512365,0.051130158,0.049304912,0.035875205,0.080764594,0.138007821,0.140055554,0.219414571,0.282975874,0.22918435,0.26286986
Wind_NewH_BiH,m1,d6,0.877280315,0.864058834,0.872036498,0.871949755,0.871279294,0.877983908,0.873005145,0.873476816,0.854834816,0.798828507,0.655657612,0.519692698,0.364267359,0.29040456,0.248435157,0.156084973,0.134727995,0.062668355,0.058490972,0.038929327,0.033852777,0.008408377,0.000340753,0.003407526
Wind_NewH_BiH,m1,d7,0.042846482,0.061554745,0.132349162,0.137946384,0.214342631,0.301564047,0.313656048,0.470854631,0.545146316,0.674242567,0.765908028,0.789189647,0.686094819,0.704788604,0.825564829,0.854453105,0.864125097,0.87468682,0.868422355,0.85704499,0.774493108,0.691868527,0.729852903,0.690625607
Wind_NewH_BiH,m2,d1,0.120252551,0.101564767,0.116294438,0.150238784,0.154327816,0.178202589,0.205451756,0.187073201,0.140883848,0.129825148,0.095926587,0.097751833,0.131057241,0.112722861,0.126946121,0.193853514,0.206229439,0.22321346,0.208900241,0.262706027,0.293509292,0.293483987,0.32938128,0.275864245
Wind_NewH_BiH,m2,d2,0.443105053,0.385710429,0.446236481,0.406215416,0.41211865,0.381821796,0.308544541,0.212829615,0.124876083,0.090464892,0.010957695,0.001703763,0.000340753,0.000659417,0,0,0.000329709,0.005934757,0.00791301,0.005605048,0,0,0,0
Wind_NewH_BiH,m2,d3,0.098086151,0.079321059,0.155889183,0.281839526,0.3876162,0.505507179,0.582951206,0.810885768,0.865454976,0.870389563,0.840734648,0.724033411,0.521191453,0.616035736,0.783685602,0.685960683,0.679008277,0.698732364,0.701403166,0.695555151,0.681781475,0.568487547,0.469285961,0.459636057
Wind_NewH_BiH,m2,d4,0.02206057,0.002692889,0,0.005605048,0.038303041,0.024202873,0.03086492,0.127734848,0.136067526,0.251902729,0.242492573,0.257321423,0.228117699,0.247354462,0.307355233,0.37014668,0.394633477,0.652368351,0.754014817,0.81644825,0.802434824,0.765860852,0.832473059,0.807755948
Wind_NewH_BiH,m2,d5,0.832484103,0.851156018,0.820863773,0.826426254,0.711930366,0.64542238,0.660246403,0.775105132,0.741927642,0.755150732,0.602468459,0.134137842,0.38832001,0.698893414,0.755934633,0.814301121,0.763937602,0.736040061,0.672033784,0.669582252,0.597618789,0.532150106,0.516013249,0.667208027
Wind_NewH_BiH,m2,d6,0.083340827,0.182004478,0.143729743,0.175826755,0.126078478,0.112180101,0.277610358,0.632860316,0.641712058,0.492334917,0.609701789,0.666317121,0.700617873,0.705667508,0.722354953,0.706841164,0.692417505,0.589980703,0.620402474,0.620571133,0.597123856,0.546855123,0.475658516,0.505226689
Wind_NewH_BiH,m2,d7,0.13453864,0.087850919,0.037678364,0.010474981,0.057224356,0.069854292,0.079373278,0.117218909,0.141412347,0.032712254,0.064192415,0.181226578,0.107586267,0.118905194,0.329133488,0.739433543,0.843924513,0.856223132,0.704798473,0.483196033,0.316004967,0.167869353,0.416552302,0.72183128
Wind_NewH_BiH,m3,d1,0.788897679,0.787424229,0.79484348,0.789028597,0.797514282,0.79784399,0.805670257,0.818629902,0.818970654,0.827577822,0.828447074,0.828391854,0.829371545,0.797049046,0.779662834,0.799831895,0.793232894,0.764574932,0.724740004,0.661849162,0.551216601,0.435433401,0.3027674,0.202422289
Wind_NewH_BiH,m3,d2,0.044824734,0.032172711,0.054135495,0.044968305,0.032030748,0.03611978,0.018124545,0.021311193,0.026906806,0.006352817,0.011539806,0.043213931,0.051545001,0.066779475,0.049923371,0.011156486,0.027929064,0.000340753,0.005078158,0.17005744,0.621618479,0.648265058,0.648940345,0.659899649
Wind_NewH_BiH,m3,d3,0.16358314,0.028225641,0.057197442,0.014199563,0.001340923,0.014177475,0.000670461,0.017739617,0.097841576,0.17626186,0.211540694,0.388266399,0.563340342,0.630618402,0.617213783,0.69973736,0.679013104,0.59750074,0.674160433,0.702958749,0.64151766,0.496546606,0.488299279,0.37178418
Wind_NewH_BiH,m3,d4,0.792015063,0.774938082,0.809205702,0.736680825,0.812049988,0.811291176,0.794509162,0.820259575,0.82721659,0.81613902,0.828109538,0.805962225,0.827468991,0.805574079,0.817520901,0.80437351,0.81621311,0.801562355,0.733804798,0.632826968,0.550783105,0.547610935,0.618283651,0.500230447
Wind_NewH_BiH,m3,d5,0.318573373,0.256302599,0.154750485,0.023090655,0.037345438,0.015826019,0.017804271,0.011869514,0.000659417,0,0,0.013529102,0.030388423,0.030531994,0.061032464,0.056042657,0.050084204,0.039576091,0.03668602,0.052594173,0.041868399,0.023852685,0.018400643,0.036801285
Wind_NewH_BiH,m3,d6,0.109356293,0.089062532,0.086852358,0.098878095,0.067871213,0.033379498,0.028476434,0.007935097,0.005605048,0.000659417,0.019585342,0.07606493,0.089157101,0.072924066,0.042821177,0.027544136,0.05929396,0.075503299,0.046488931,0.033300582,0.016155728,0,0.014630276,0.259956092
Wind_NewH_BiH,m3,d7,0.468727981,0.314809007,0.334222473,0.337256115,0.36938465,0.406864223,0.502626543,0.429593646,0.46338016,0.509318504,0.455102702,0.474932618,0.501061741,0.526179651,0.528522352,0.613325368,0.761998916,0.767455568,0.72003273,0.566861525,0.494879192,0.39625189,0.336227422,0.264063777
Wind_NewH_BiH,m4,d1,0.108103722,0.087076453,0.106202777,0.076063538,0.153799316,0.111381939,0.009200321,0.001648544,0.00100017,0.015409568,0.030631389,0.052545171,0.022508545,0.009793475,0.013959814,0.021399544,0.086041543,0.148607502,0.150929724,0.194282618,0.40693092,0.484754833,0.519132892,0.589450812
Wind_NewH_BiH,m4,d2,0.076934182,0.104752807,0.085069678,0.092930686,0.068926603,0.082995248,0.126127263,0.079414236,0.033051398,0.048085472,0.141309517,0.072684317,0.033961608,0.024079781,0.123796997,0.196874069,0.340223276,0.415095681,0.353863034,0.187322168,0.038525528,0.035438275,0.004429784,0.000681505
Wind_NewH_BiH,m4,d3,0.817703822,0.820044914,0.802150683,0.793764394,0.785499588,0.740119658,0.662330485,0.731723933,0.786037522,0.815353294,0.77641614,0.769394471,0.760568034,0.777537794,0.804146414,0.842495239,0.855101478,0.822230001,0.835077597,0.832450971,0.839461597,0.851902178,0.861728785,0.860476213
Wind_NewH_BiH,m4,d4,0.689855751,0.702801134,0.606070167,0.621998799,0.609917841,0.524873468,0.476295846,0.384043665,0.302118068,0.241574537,0.241522535,0.218933465,0.184906985,0.199240684,0.190532513,0.211318424,0.317457721,0.29923539,0.227805469,0.233511522,0.284476021,0.314359641,0.260038009,0.190895353
Wind_NewH_BiH,m4,d5,0.358240816,0.150724499,0.159830035,0.21982137,0.468825985,0.408748123,0.410918731,0.313207857,0.281521078,0.169301628,0.071045209,0.290637874,0.747450557,0.828453291,0.790948413,0.630453918,0.581033741,0.57803323,0.560755849,0.541433953,0.576375251,0.590136275,0.60909694,0.603162183
Wind_NewH_BiH,m4,d6,0.648140574,0.63427072,0.581881555,0.576770266,0.567479984,0.637136878,0.592198704,0.617553144,0.630886673,0.681549769,0.715711776,0.736571778,0.626012132,0.617606972,0.739381541,0.602716251,0.560148868,0.439180288,0.358426954,0.37794625,0.312523568,0.422827812,0.406373899,0.274289791
Wind_NewH_BiH,m4,d7,0.004077988,0.010508112,0.002703933,0.019082148,0.005792795,0.003748279,0,0,0,0.001692719,0.034578458,0.056042657,0.123951612,0.116800632,0.11924573,0.016509133,0.013915639,0,0.029281031,0.025717281,0.000329709,0,0,0
Wind_NewH_BiH,m5,d1,0.469422139,0.478702985,0.464871089,0.256826055,0.199409343,0.146111578,0.274942774,0.336981843,0.352448022,0.157189364,0.232087074,0.275655802,0.293619514,0.213195673,0.222608829,0.118734709,0.2133282,0.191386112,0.340376716,0.287064689,0.265382829,0.245226421,0.094691277,0.079005612
Wind_NewH_BiH,m5,d2,0.856991379,0.861244461,0.852320238,0.861749264,0.849174548,0.870916453,0.858387522,0.859089506,0.820302142,0.843503236,0.797123136,0.631716358,0.599805484,0.473250943,0.645665129,0.503142606,0.496494821,0.41941085,0.233905668,0.148943212,0.026927285,0.003670972,0.000681505,0
Wind_NewH_BiH,m5,d3,0.155639999,0.236275067,0.233785794,0.224034885,0.430028968,0.650405535,0.660421714,0.424528358,0.501932385,0.459773843,0.525740894,0.405472907,0.455430802,0.623812784,0.568391586,0.477272103,0.383025799,0.217671024,0.109253681,0.270022448,0.28282426,0.217209006,0.195418098,0.287514272
Wind_NewH_BiH,m5,d4,0.29520662,0.286074171,0.198164815,0.365628544,0.446757588,0.389744674,0.118782102,0.135296061,0.102211532,0.059895158,0.004352477,0.004945631,0.000659417,0.002319005,0.05903995,0.170494153,0.186094685,0.101621378,0.084001636,0.015201342,0.015333869,0.002385269,0.005649224,0.002659758
Wind_NewH_BiH,m5,d5,0.26149398,0.204899343,0.127348311,0.128757106,0.107718794,0.104618888,0.060344741,0.05325359,0.064307464,0.059734108,0.161928161,0.068778206,0.014134908,0.121080628,0.155971316,0.092479494,0.100099144,0.107442696,0.051483563,0.048161171,0.017905275,0.02539079,0.063771138,0.330087657
