z,y,q,d,uni,t,value
Gambia,2025,m1,d5,Storage Charge,t5,-0.003439162374034682
Gambia,2025,m1,d5,Storage Charge,t6,-0.002860715679258525
Gambia,2025,m1,d5,Storage Charge,t7,-0.0024697368676681914
Gambia,2025,m1,d5,Storage Charge,t8,-0.00218253378355952
Gambia,2025,m1,d5,Storage Charge,t9,-0.001967401143863831
Gambia,2025,m1,d5,Storage Charge,t10,-0.001797807564147528
Gambia,2025,m1,d5,Storage Charge,t11,-0.0016538415690077152
Gambia,2025,m1,d5,Storage Charge,t12,-0.0015449894340428738
Gambia,2025,m1,d5,Storage Charge,t13,-0.0014393414961507826
Gambia,2025,m1,d5,Storage Charge,t14,-0.0013484832095541125
Gambia,2025,m1,d5,Storage Charge,t15,-0.0012704147722916459
Gambia,2025,m1,d5,Storage Charge,t16,-0.0011997810343640444
Gambia,2025,m1,d5,Storage Charge,t17,-0.0011396101529745136
Gambia,2025,m1,d5,Storage Charge,t18,-0.0010663858703259315
Gambia,2025,m1,d5,Storage Charge,t19,-0.0010082961481972183
Gambia,2025,m1,d5,Storage Charge,t20,-0.0009450094516728134
Gambia,2025,m1,d5,Storage Charge,t21,-0.0008932758579045443
Gambia,2025,m1,d5,Storage Charge,t22,-0.0008422174001323914
Gambia,2025,m1,d5,Storage Charge,t23,-0.0007897178200850379
Gambia,2025,m1,d5,Storage Charge,t24,-0.0007257609770728102
Gambia,2025,m1,d5,Demand,t1,81.00353658218567
Gambia,2025,m1,d5,Demand,t2,78.38246469130469
Gambia,2025,m1,d5,Demand,t3,75.23717837318105
Gambia,2025,m1,d5,Demand,t4,73.66453525500796
Gambia,2025,m1,d5,Demand,t5,72.09189213683487
Gambia,2025,m1,d5,Demand,t6,74.71296402771584
Gambia,2025,m1,d5,Demand,t7,75.23717837318105
Gambia,2025,m1,d5,Demand,t8,77.85825034583948
Gambia,2025,m1,d5,Demand,t9,78.90667903676992
Gambia,2025,m1,d5,Demand,t10,82.57617970035876
Gambia,2025,m1,d5,Demand,t11,83.10039412760143
Gambia,2025,m1,d5,Demand,t12,74.18874968225062
Gambia,2025,m1,d5,Demand,t13,75.23717837318105
Gambia,2025,m1,d5,Demand,t14,75.76139280042372
Gambia,2025,m1,d5,Demand,t15,74.71296402771584
Gambia,2025,m1,d5,Demand,t16,74.18874968225062
Gambia,2025,m1,d5,Demand,t17,71.043463364127
Gambia,2025,m1,d5,Demand,t18,81.00353658218567
Gambia,2025,m1,d5,Demand,t19,79.9551078094778
Gambia,2025,m1,d5,Demand,t20,96.7299679274715
Gambia,2025,m1,d5,Demand,t21,97.77839670017939
Gambia,2025,m1,d5,Demand,t22,97.25418235471417
Gambia,2025,m1,d5,Demand,t23,93.58468169112531
Gambia,2025,m1,d5,Demand,t24,88.34253790936337
Gambia,2025,m1,d6,Generation,t1,82.60606850944775
Gambia,2025,m1,d6,Generation,t2,78.39218053152223
Gambia,2025,m1,d6,Generation,t3,75.76798327352381
Gambia,2025,m1,d6,Generation,t4,75.7660996162241
Gambia,2025,m1,d6,Generation,t5,76.28937129158018
Gambia,2025,m1,d6,Generation,t6,76.28879728590721
Gambia,2025,m1,d6,Generation,t7,76.81262059618098
Gambia,2025,m1,d6,Generation,t8,77.33658420013414
Gambia,2025,m1,d6,Generation,t9,79.95744116354223
Gambia,2025,m1,d6,Generation,t10,85.19941177528757
Gambia,2025,m1,d6,Generation,t11,84.67505446511744
Gambia,2025,m1,d6,Generation,t12,80.48122347386638
Gambia,2025,m1,d6,Generation,t13,78.38426538551961
Gambia,2025,m1,d6,Generation,t14,81.00524435883625
Gambia,2025,m1,d6,Generation,t15,79.95673740562299
Gambia,2025,m1,d6,Generation,t16,81.0050940054348
Gambia,2025,m1,d6,Generation,t17,81.52924309632944
Gambia,2025,m1,d6,Generation,t18,81.00496649025985
Gambia,2025,m1,d6,Generation,t19,82.57754954640824
Gambia,2025,m1,d6,Generation,t20,93.5859555992418
Gambia,2025,m1,d6,Generation,t21,95.68275980405508
Gambia,2025,m1,d6,Generation,t22,95.68270809479911
Gambia,2025,m1,d6,Generation,t23,92.01315519847472
Gambia,2025,m1,d6,Generation,t24,87.29516201104458
Gambia,2025,m1,d6,Unmet demand,t1,4.990166498875367e-05
Gambia,2025,m1,d6,Unmet demand,t2,4.989448206834229e-05
Gambia,2025,m1,d6,Unmet demand,t3,4.9888877750133584e-05
Gambia,2025,m1,d6,Unmet demand,t4,4.9886175110455876e-05
Gambia,2025,m1,d6,Unmet demand,t5,4.9886676257313924e-05
Gambia,2025,m1,d6,Unmet demand,t6,4.98864555662753e-05
Gambia,2025,m1,d6,Unmet demand,t7,4.988747842762469e-05
Gambia,2025,m1,d6,Unmet demand,t8,4.988825151611287e-05
Gambia,2025,m1,d6,Unmet demand,t9,4.987885001223732e-05
Gambia,2025,m1,d6,Unmet demand,t10,4.987329963051502e-05
Gambia,2025,m1,d6,Unmet demand,t11,4.987102960226999e-05
Gambia,2025,m1,d6,Unmet demand,t12,4.9859335645359134e-05
Gambia,2025,m1,d6,Unmet demand,t13,4.985229202570161e-05
Gambia,2025,m1,d6,Unmet demand,t14,4.9860799588951454e-05
Gambia,2025,m1,d6,Unmet demand,t15,4.9857516417451405e-05
Gambia,2025,m1,d6,Unmet demand,t16,4.986077189160377e-05
Gambia,2025,m1,d6,Unmet demand,t17,4.9862669835784934e-05
Gambia,2025,m1,d6,Unmet demand,t18,4.9874692980151754e-05
Gambia,2025,m1,d6,Unmet demand,t19,4.989769040879865e-05
Gambia,2025,m1,d6,Unmet demand,t20,4.993773378824631e-05
Gambia,2025,m1,d6,Unmet demand,t21,4.994712456364901e-05
Gambia,2025,m1,d6,Unmet demand,t22,4.9946174738159264e-05
Gambia,2025,m1,d6,Unmet demand,t23,4.992802272127789e-05
Gambia,2025,m1,d6,Unmet demand,t24,4.990858050450362e-05
Gambia,2025,m1,d6,Storage Charge,t1,-0.02956113369735516
Gambia,2025,m1,d6,Storage Charge,t2,-0.009387644061568468
Gambia,2025,m1,d6,Storage Charge,t3,-0.006261948735167526
Gambia,2025,m1,d6,Storage Charge,t4,-0.0043782867725662405
Gambia,2025,m1,d6,Storage Charge,t5,-0.0034356799454571896
Gambia,2025,m1,d6,Storage Charge,t6,-0.0028616735682571513
Gambia,2025,m1,d6,Storage Charge,t7,-0.002470620896860045
Gambia,2025,m1,d6,Storage Charge,t8,-0.0021854037024667088
Gambia,2025,m1,d6,Storage Charge,t9,-0.001970747056766065
Gambia,2025,m1,d6,Storage Charge,t10,-0.0017981654726989848
Gambia,2025,m1,d6,Storage Charge,t11,-0.0016551317864718254
Gambia,2025,m1,d6,Storage Charge,t12,-0.0015386205941863968
Gambia,2025,m1,d6,Storage Charge,t13,-0.0014378086693463217
Gambia,2025,m1,d6,Storage Charge,t14,-0.0013452262735346588
Gambia,2025,m1,d6,Storage Charge,t15,-0.0012669121601597865
Gambia,2025,m1,d6,Storage Charge,t16,-0.0011948727731458683
Gambia,2025,m1,d6,Storage Charge,t17,-0.0011296859140011504
Gambia,2025,m1,d6,Storage Charge,t18,-0.0010674078501606166
Gambia,2025,m1,d6,Storage Charge,t19,-0.0010076093730169303
Gambia,2025,m1,d6,Storage Charge,t20,-0.0009476229602852422
Gambia,2025,m1,d6,Storage Charge,t21,-0.0008946388075684932
Gambia,2025,m1,d6,Storage Charge,t22,-0.0008429263692341712
Gambia,2025,m1,d6,Storage Charge,t23,-0.0007901250434690092
Gambia,2025,m1,d6,Storage Charge,t24,-0.0007257586235443069
Gambia,2025,m1,d6,Demand,t1,82.57617970035876
Gambia,2025,m1,d6,Demand,t2,78.38246469130469
Gambia,2025,m1,d6,Demand,t3,75.76139280042372
Gambia,2025,m1,d6,Demand,t4,75.76139280042372
Gambia,2025,m1,d6,Demand,t5,76.28560714588895
Gambia,2025,m1,d6,Demand,t6,76.28560714588895
Gambia,2025,m1,d6,Demand,t7,76.80982157313161
Gambia,2025,m1,d6,Demand,t8,77.33403591859683
Gambia,2025,m1,d6,Demand,t9,79.9551078094778
Gambia,2025,m1,d6,Demand,t10,85.19725159123973
Gambia,2025,m1,d6,Demand,t11,84.67303724577452
Gambia,2025,m1,d6,Demand,t12,80.47932223672046
Gambia,2025,m1,d6,Demand,t13,78.38246469130469
Gambia,2025,m1,d6,Demand,t14,81.00353658218567
Gambia,2025,m1,d6,Demand,t15,79.9551078094778
Gambia,2025,m1,d6,Demand,t16,81.00353658218567
Gambia,2025,m1,d6,Demand,t17,81.5277509276509
Gambia,2025,m1,d6,Demand,t18,81.00353658218567
Gambia,2025,m1,d6,Demand,t19,82.57617970035876
Gambia,2025,m1,d6,Demand,t20,93.58468169112531
Gambia,2025,m1,d6,Demand,t21,95.68153915476363
Gambia,2025,m1,d6,Demand,t22,95.68153915476363
Gambia,2025,m1,d6,Demand,t23,92.01203857295222
Gambia,2025,m1,d6,Demand,t24,87.29410913665549
Gambia,2025,m1,d7,Generation,t1,82.08186453483404
Gambia,2025,m1,d7,Generation,t2,78.91638121943058
Gambia,2025,m1,d7,Generation,t3,75.7679732120119
Gambia,2025,m1,d7,Generation,t4,74.71766415205295
Gambia,2025,m1,d7,Generation,t5,73.14408211600642
Gambia,2025,m1,d7,Generation,t6,71.57086665273641
Gambia,2025,m1,d7,Generation,t7,72.09468894708029
Gambia,2025,m1,d7,Generation,t8,83.10292771769207
Gambia,2025,m1,d7,Generation,t9,71.04580171052878
Gambia,2025,m1,d7,Generation,t10,77.86041279218493
Gambia,2025,m1,d7,Generation,t11,78.90869461137812
Gambia,2025,m1,d7,Generation,t12,70.52116218894247
Gambia,2025,m1,d7,Generation,t13,62.13369554546786
Gambia,2025,m1,d7,Generation,t14,74.71467280209268
Gambia,2025,m1,d7,Generation,t15,75.23880778372671
Gambia,2025,m1,d7,Generation,t16,73.14188357692701
Gambia,2025,m1,d7,Generation,t17,79.95659717367138
Gambia,2025,m1,d7,Generation,t18,80.48074938208083
Gambia,2025,m1,d7,Generation,t19,84.67440293063979
Gambia,2025,m1,d7,Generation,t20,90.44066957671508
Gambia,2025,m1,d7,Generation,t21,93.5859022262125
Gambia,2025,m1,d7,Generation,t22,93.5858507317113
Gambia,2025,m1,d7,Generation,t23,89.91629770262342
Gambia,2025,m1,d7,Generation,t24,85.7225187568196
Gambia,2025,m1,d7,Unmet demand,t1,4.990024576598479e-05
Gambia,2025,m1,d7,Unmet demand,t2,4.9895644520375346e-05
Gambia,2025,m1,d7,Unmet demand,t3,4.988884739026279e-05
Gambia,2025,m1,d7,Unmet demand,t4,4.988385009835631e-05
Gambia,2025,m1,d7,Unmet demand,t5,4.987975657460299e-05
Gambia,2025,m1,d7,Unmet demand,t6,4.98759812176931e-05
Gambia,2025,m1,d7,Unmet demand,t7,4.9877071344784014e-05
Gambia,2025,m1,d7,Unmet demand,t8,4.990114543943273e-05
Gambia,2025,m1,d7,Unmet demand,t9,4.985054340536122e-05
Gambia,2025,m1,d7,Unmet demand,t10,4.984751511837891e-05
Gambia,2025,m1,d7,Unmet demand,t11,4.985081933180495e-05
Gambia,2025,m1,d7,Unmet demand,t12,4.980798277044852e-05
Gambia,2025,m1,d7,Unmet demand,t13,4.9690775410092127e-05
Gambia,2025,m1,d7,Unmet demand,t14,4.9832665652317175e-05
Gambia,2025,m1,d7,Unmet demand,t15,4.9835259851578114e-05
Gambia,2025,m1,d7,Unmet demand,t16,4.982446548782285e-05
Gambia,2025,m1,d7,Unmet demand,t17,4.9854420982449734e-05
Gambia,2025,m1,d7,Unmet demand,t18,4.986915848601414e-05
Gambia,2025,m1,d7,Unmet demand,t19,4.990209862191472e-05
Gambia,2025,m1,d7,Unmet demand,t20,4.992450012920625e-05
Gambia,2025,m1,d7,Unmet demand,t21,4.993722999822664e-05
Gambia,2025,m1,d7,Unmet demand,t22,4.9936340926287924e-05
Gambia,2025,m1,d7,Unmet demand,t23,4.991989182617601e-05
Gambia,2025,m1,d7,Unmet demand,t24,4.990407297345848e-05
Gambia,2025,m1,d7,Storage Charge,t1,-0.02957143892398325
Gambia,2025,m1,d7,Storage Charge,t2,-0.009374051339618002
Gambia,2025,m1,d7,Storage Charge,t3,-0.006251887121415698
Gambia,2025,m1,d7,Storage Charge,t4,-0.004371465539429904
Gambia,2025,m1,d7,Storage Charge,t5,-0.003432351538828128
Gambia,2025,m1,d7,Storage Charge,t6,-0.0028598106963867247
Gambia,2025,m1,d7,Storage Charge,t7,-0.002467824141589315
Gambia,2025,m1,d7,Storage Charge,t8,-0.002171426411366335
Gambia,2025,m1,d7,Storage Charge,t9,-0.001974602771822311
Gambia,2025,m1,d7,Storage Charge,t10,-0.0017994824895298726
Gambia,2025,m1,d7,Storage Charge,t11,-0.001652744519126806
Gambia,2025,m1,d7,Storage Charge,t12,-0.0015492092731463024
Gambia,2025,m1,d7,Storage Charge,t13,-0.0015112586919749209
Gambia,2025,m1,d7,Storage Charge,t14,-0.0013453910567293905
Gambia,2025,m1,d7,Storage Charge,t15,-0.0012660976084858109
Gambia,2025,m1,d7,Storage Charge,t16,-0.0011990714162216024
Gambia,2025,m1,d7,Storage Charge,t17,-0.0011266689384653663
Gambia,2025,m1,d7,Storage Charge,t18,-0.0010645644026829146
Gambia,2025,m1,d7,Storage Charge,t19,-0.0010037067917668873
Gambia,2025,m1,d7,Storage Charge,t20,-0.000947509140813956
Gambia,2025,m1,d7,Storage Charge,t21,-0.0008942482588394292
Gambia,2025,m1,d7,Storage Charge,t22,-0.0008427507551266106
Gambia,2025,m1,d7,Storage Charge,t23,-0.0007899038830842292
Gambia,2025,m1,d7,Storage Charge,t24,-0.0007254246522053245
Gambia,2025,m1,d7,Demand,t1,82.05196535489355
Gambia,2025,m1,d7,Demand,t2,78.90667903676992
Gambia,2025,m1,d7,Demand,t3,75.76139280042372
Gambia,2025,m1,d7,Demand,t4,74.71296402771584
Gambia,2025,m1,d7,Demand,t5,73.14032090954275
Gambia,2025,m1,d7,Demand,t6,71.56767779136966
Gambia,2025,m1,d7,Demand,t7,72.09189213683487
Gambia,2025,m1,d7,Demand,t8,83.10039412760143
Gambia,2025,m1,d7,Demand,t9,71.043463364127
Gambia,2025,m1,d7,Demand,t10,77.85825034583948
Gambia,2025,m1,d7,Demand,t11,78.90667903676992
Gambia,2025,m1,d7,Demand,t12,70.51924901866178
Gambia,2025,m1,d7,Demand,t13,62.131818918776204
Gambia,2025,m1,d7,Demand,t14,74.71296402771584
Gambia,2025,m1,d7,Demand,t15,75.23717837318105
Gambia,2025,m1,d7,Demand,t16,73.14032090954275
Gambia,2025,m1,d7,Demand,t17,79.9551078094778
Gambia,2025,m1,d7,Demand,t18,80.47932223672046
Gambia,2025,m1,d7,Demand,t19,84.67303724577452
Gambia,2025,m1,d7,Demand,t20,90.4393953730017
Gambia,2025,m1,d7,Demand,t21,93.58468169112531
Gambia,2025,m1,d7,Demand,t22,93.58468169112531
Gambia,2025,m1,d7,Demand,t23,89.91518102753648
Gambia,2025,m1,d7,Demand,t24,85.7214660184824
Gambia,2025,m1,d8,Generation,t1,79.4607981187725
Gambia,2025,m1,d8,Generation,t2,76.29530792832207
Gambia,2025,m1,d8,Generation,t3,74.19532449161318
Gambia,2025,m1,d8,Generation,t4,72.09659052877639
Gambia,2025,m1,d8,Generation,t5,67.90194260487812
Gambia,2025,m1,d8,Generation,t6,60.5623854080117
Gambia,2025,m1,d8,Generation,t7,73.66732589313095
Gambia,2025,m1,d8,Generation,t8,73.66707580793197
Gambia,2025,m1,d8,Generation,t9,71.04580016273876
Gambia,2025,m1,d8,Generation,t10,74.71513210551993
Gambia,2025,m1,d8,Generation,t11,75.23919962946246
Gambia,2025,m1,d8,Generation,t12,66.85168004625886
Gambia,2025,m1,d8,Generation,t13,64.75473400446634
Gambia,2025,m1,d8,Generation,t14,75.76309977401502
Gambia,2025,m1,d8,Generation,t15,75.23880786477051
Gambia,2025,m1,d8,Generation,t16,76.81137824051633
Gambia,2025,m1,d8,Generation,t17,76.28710044055197
Gambia,2025,m1,d8,Generation,t18,76.28703738873527
Gambia,2025,m1,d8,Generation,t19,85.72283062240788
Gambia,2025,m1,d8,Generation,t20,90.96488307082596
Gambia,2025,m1,d8,Generation,t21,92.01325992573453
Gambia,2025,m1,d8,Generation,t22,92.01320835936437
Gambia,2025,m1,d8,Generation,t23,90.96472565422742
Gambia,2025,m1,d8,Generation,t24,81.5288046312595
Gambia,2025,m1,d8,Unmet demand,t1,4.9893602695049045e-05
Gambia,2025,m1,d8,Unmet demand,t2,4.988972662325861e-05
Gambia,2025,m1,d8,Unmet demand,t3,4.9885352589085906e-05
Gambia,2025,m1,d8,Unmet demand,t4,4.9877966579564824e-05
Gambia,2025,m1,d8,Unmet demand,t5,4.986711201121139e-05
Gambia,2025,m1,d8,Unmet demand,t6,4.9842654213961746e-05
Gambia,2025,m1,d8,Unmet demand,t7,4.988035361215234e-05
Gambia,2025,m1,d8,Unmet demand,t8,4.9879960935288794e-05
Gambia,2025,m1,d8,Unmet demand,t9,4.984747497412129e-05
Gambia,2025,m1,d8,Unmet demand,t10,4.983115892137366e-05
Gambia,2025,m1,d8,Unmet demand,t11,4.9833490118476696e-05
Gambia,2025,m1,d8,Unmet demand,t12,4.9770198553494046e-05
Gambia,2025,m1,d8,Unmet demand,t13,4.9739744366186405e-05
Gambia,2025,m1,d8,Unmet demand,t14,4.9835738236726076e-05
Gambia,2025,m1,d8,Unmet demand,t15,4.983328172501732e-05
Gambia,2025,m1,d8,Unmet demand,t16,4.984057389358965e-05
Gambia,2025,m1,d8,Unmet demand,t17,4.9838296295357633e-05
Gambia,2025,m1,d8,Unmet demand,t18,4.985389441956561e-05
Gambia,2025,m1,d8,Unmet demand,t19,4.990410182492457e-05
Gambia,2025,m1,d8,Unmet demand,t20,4.9926496506057455e-05
Gambia,2025,m1,d8,Unmet demand,t21,4.993039738302132e-05
Gambia,2025,m1,d8,Unmet demand,t22,4.992955893907556e-05
Gambia,2025,m1,d8,Unmet demand,t23,4.992371859157834e-05
Gambia,2025,m1,d8,Unmet demand,t24,4.989367457764679e-05
Gambia,2025,m1,d8,Storage Charge,t1,-0.02957658714336973
Gambia,2025,m1,d8,Storage Charge,t2,-0.009372326602892132
Gambia,2025,m1,d8,Storage Charge,t3,-0.006246090193522564
Gambia,2025,m1,d8,Storage Charge,t4,-0.00436940833901871
Gambia,2025,m1,d8,Storage Charge,t5,-0.0034359690061821022
Gambia,2025,m1,d8,Storage Charge,t6,-0.0028791592977262383
Gambia,2025,m1,d8,Storage Charge,t7,-0.002461846179081881
Gambia,2025,m1,d8,Storage Charge,t8,-0.00217721997367875
Gambia,2025,m1,d8,Storage Charge,t9,-0.001973043777241259
Gambia,2025,m1,d8,Storage Charge,t10,-0.0018046889126410765
Gambia,2025,m1,d8,Storage Charge,t11,-0.0016579368002522393
Gambia,2025,m1,d8,Storage Charge,t12,-0.0015671646514154936
Gambia,2025,m1,d8,Storage Charge,t13,-0.0014783122854889147
Gambia,2025,m1,d8,Storage Charge,t14,-0.0013437232298855687
Gambia,2025,m1,d8,Storage Charge,t15,-0.0012661713746115512
Gambia,2025,m1,d8,Storage Charge,t16,-0.001193556472232373
Gambia,2025,m1,d8,Storage Charge,t17,-0.0011301145695200236
Gambia,2025,m1,d8,Storage Charge,t18,-0.001067119831796639
Gambia,2025,m1,d8,Storage Charge,t19,-0.001002754445876537
Gambia,2025,m1,d8,Storage Charge,t20,-0.0009466435761039594
Gambia,2025,m1,d8,Storage Charge,t21,-0.0008948605559012862
Gambia,2025,m1,d8,Storage Charge,t22,-0.0008432913395477269
Gambia,2025,m1,d8,Storage Charge,t23,-0.0007892173971728178
Gambia,2025,m1,d8,Storage Charge,t24,-0.0007258673923566449
Gambia,2025,m1,d8,Demand,t1,79.43089346401257
Gambia,2025,m1,d8,Demand,t2,76.28560714588895
Gambia,2025,m1,d8,Demand,t3,74.18874968225062
Gambia,2025,m1,d8,Demand,t4,72.09189213683487
Gambia,2025,m1,d8,Demand,t5,67.89817712778081
Gambia,2025,m1,d8,Demand,t6,60.55917580060311
Gambia,2025,m1,d8,Demand,t7,73.66453525500796
Gambia,2025,m1,d8,Demand,t8,73.66453525500796
Gambia,2025,m1,d8,Demand,t9,71.043463364127
Gambia,2025,m1,d8,Demand,t10,74.71296402771584
Gambia,2025,m1,d8,Demand,t11,75.23717837318105
Gambia,2025,m1,d8,Demand,t12,66.84974835507293
Gambia,2025,m1,d8,Demand,t13,64.75289080965717
Gambia,2025,m1,d8,Demand,t14,75.76139280042372
Gambia,2025,m1,d8,Demand,t15,75.23717837318105
Gambia,2025,m1,d8,Demand,t16,76.80982157313161
Gambia,2025,m1,d8,Demand,t17,76.28560714588895
Gambia,2025,m1,d8,Demand,t18,76.28560714588895
Gambia,2025,m1,d8,Demand,t19,85.7214660184824
Gambia,2025,m1,d8,Demand,t20,90.96360980024434
Gambia,2025,m1,d8,Demand,t21,92.01203857295222
Gambia,2025,m1,d8,Demand,t22,92.01203857295222
Gambia,2025,m1,d8,Demand,t23,90.96360980024434
Gambia,2025,m1,d8,Demand,t24,81.5277509276509
Gambia,2025,m1,d9,Generation,t1,74.74288912033482
Gambia,2025,m1,d9,Generation,t2,74.72267326970686
Gambia,2025,m1,d9,Generation,t3,72.09848073866365
Gambia,2025,m1,d9,Generation,t4,71.57238559842895
Gambia,2025,m1,d9,Generation,t5,69.99880412011812
Gambia,2025,m1,d9,Generation,t6,74.1919379284778
Gambia,2025,m1,d9,Generation,t7,75.7641890698653
Gambia,2025,m1,d9,Generation,t8,76.81236689645543
Gambia,2025,m1,d9,Generation,t9,75.76372943058773
Gambia,2025,m1,d9,Generation,t10,81.52991378243267
Gambia,2025,m1,d9,Generation,t11,80.48134246982202
Gambia,2025,m1,d9,Generation,t12,79.43279439590815
Gambia,2025,m1,d9,Generation,t13,75.23898304298696
Gambia,2025,m1,d9,Generation,t14,80.4810290499808
Gambia,2025,m1,d9,Generation,t15,78.38409484381017
Gambia,2025,m1,d9,Generation,t16,79.95666497897332
Gambia,2025,m1,d9,Generation,t17,81.00502801419982
Gambia,2025,m1,d9,Generation,t18,72.61754322726668
Gambia,2025,m1,d9,Generation,t19,86.2470468505196
Gambia,2025,m1,d9,Generation,t20,92.01331273469533
Gambia,2025,m1,d9,Generation,t21,95.15854496723392
Gambia,2025,m1,d9,Generation,t22,95.15849336392682
Gambia,2025,m1,d9,Generation,t23,89.91629812902072
Gambia,2025,m1,d9,Generation,t24,84.1498762130671
Gambia,2025,m1,d9,Unmet demand,t1,4.988293143437101e-05
Gambia,2025,m1,d9,Unmet demand,t2,4.988626385385471e-05
Gambia,2025,m1,d9,Unmet demand,t3,4.988074092053663e-05
Gambia,2025,m1,d9,Unmet demand,t4,4.987682923103648e-05
Gambia,2025,m1,d9,Unmet demand,t5,4.987252702925146e-05
Gambia,2025,m1,d9,Unmet demand,t6,4.988180494826891e-05
Gambia,2025,m1,d9,Unmet demand,t7,4.9885120956879306e-05
Gambia,2025,m1,d9,Unmet demand,t8,4.9886910611088815e-05
Gambia,2025,m1,d9,Unmet demand,t9,4.986453687835621e-05
Gambia,2025,m1,d9,Unmet demand,t10,4.985964485704832e-05
Gambia,2025,m1,d9,Unmet demand,t11,4.985600333694051e-05
Gambia,2025,m1,d9,Unmet demand,t12,4.9852299270335127e-05
Gambia,2025,m1,d9,Unmet demand,t13,4.9834955334948476e-05
Gambia,2025,m1,d9,Unmet demand,t14,4.9855772603723744e-05
Gambia,2025,m1,d9,Unmet demand,t15,4.9848292285705866e-05
Gambia,2025,m1,d9,Unmet demand,t16,4.985396534185705e-05
Gambia,2025,m1,d9,Unmet demand,t17,4.9857455726577075e-05
Gambia,2025,m1,d9,Unmet demand,t18,4.984095501458962e-05
Gambia,2025,m1,d9,Unmet demand,t19,4.990554838366864e-05
Gambia,2025,m1,d9,Unmet demand,t20,4.993084622675092e-05
Gambia,2025,m1,d9,Unmet demand,t21,4.99445518432356e-05
Gambia,2025,m1,d9,Unmet demand,t22,4.994360525085741e-05
Gambia,2025,m1,d9,Unmet demand,t23,4.9919917003205535e-05
Gambia,2025,m1,d9,Unmet demand,t24,4.989996941497908e-05
Gambia,2025,m1,d9,Storage Charge,t1,-0.02959644109719167
Gambia,2025,m1,d9,Storage Charge,t2,-0.009380591707912106
Gambia,2025,m1,d9,Storage Charge,t3,-0.006259623099240239
Gambia,2025,m1,d9,Storage Charge,t4,-0.00437875859859478
Gambia,2025,m1,d9,Storage Charge,t5,-0.003440283209018113
Gambia,2025,m1,d9,Storage Charge,t6,-0.00285952024222274
Gambia,2025,m1,d9,Storage Charge,t7,-0.0024677374417899234
Gambia,2025,m1,d9,Storage Charge,t8,-0.0021823799675060093
Gambia,2025,m1,d9,Storage Charge,t9,-0.001973485006411418
Gambia,2025,m1,d9,Storage Charge,t10,-0.001800361012870776
Gambia,2025,m1,d9,Storage Charge,t11,-0.001657604416646312
Gambia,2025,m1,d9,Storage Charge,t12,-0.001538168042511642
Gambia,2025,m1,d9,Storage Charge,t13,-0.0014413557373638974
Gambia,2025,m1,d9,Storage Charge,t14,-0.0013441837598963324
Gambia,2025,m1,d9,Storage Charge,t15,-0.0012672523558739694
Gambia,2025,m1,d9,Storage Charge,t16,-0.0011944725781814613
Gambia,2025,m1,d9,Storage Charge,t17,-0.0011288694873770467
Gambia,2025,m1,d9,Storage Charge,t18,-0.001073148794817508
Gambia,2025,m1,d9,Storage Charge,t19,-0.0010047029015291642
Gambia,2025,m1,d9,Storage Charge,t20,-0.0009476710011156155
Gambia,2025,m1,d9,Storage Charge,t21,-0.0008940780573905817
Gambia,2025,m1,d9,Storage Charge,t22,-0.0008424715799437072
Gambia,2025,m1,d9,Storage Charge,t23,-0.0007903303638994836
Gambia,2025,m1,d9,Storage Charge,t24,-0.0007258842455155386
Gambia,2025,m1,d9,Demand,t1,74.71296402771584
Gambia,2025,m1,d9,Demand,t2,74.71296402771584
