uni_0,uni_1,uni_2,uni_3,uni_4,value
Senegal,Rooftop,wet,4,t19,0.012
SierraLeone,PV,dry,1,t08,0.032
SierraLeone,PV,dry,1,t09,0.171
SierraLeone,PV,dry,1,t10,0.29
SierraLeone,PV,dry,1,t11,0.367
SierraLeone,PV,dry,1,t12,0.467
SierraLeone,PV,dry,1,t13,0.5740000000000001
SierraLeone,PV,dry,1,t14,0.622
SierraLeone,PV,dry,1,t15,0.581
SierraLeone,PV,dry,1,t16,0.478
SierraLeone,PV,dry,1,t17,0.323
SierraLeone,PV,dry,1,t18,0.134
SierraLeone,PV,dry,1,t19,0.006
SierraLeone,PV,dry,2,t08,0.092
SierraLeone,PV,dry,2,t09,0.353
SierraLeone,PV,dry,2,t10,0.5740000000000001
SierraLeone,PV,dry,2,t11,0.723
SierraLeone,PV,dry,2,t12,0.811
SierraLeone,PV,dry,2,t13,0.835
SierraLeone,PV,dry,2,t14,0.8190000000000001
SierraLeone,PV,dry,2,t15,0.753
SierraLeone,PV,dry,2,t16,0.629
SierraLeone,PV,dry,2,t17,0.449
SierraLeone,PV,dry,2,t18,0.211
SierraLeone,PV,dry,2,t19,0.015
SierraLeone,PV,dry,3,t08,0.054
SierraLeone,PV,dry,3,t09,0.23
SierraLeone,PV,dry,3,t10,0.428
SierraLeone,PV,dry,3,t11,0.5690000000000001
SierraLeone,PV,dry,3,t12,0.642
SierraLeone,PV,dry,3,t13,0.651
SierraLeone,PV,dry,3,t14,0.589
SierraLeone,PV,dry,3,t15,0.48
SierraLeone,PV,dry,3,t16,0.436
SierraLeone,PV,dry,3,t17,0.254
SierraLeone,PV,dry,3,t18,0.098
SierraLeone,PV,dry,3,t19,0.008
SierraLeone,PV,dry,4,t08,0.061
SierraLeone,PV,dry,4,t09,0.287
SierraLeone,PV,dry,4,t10,0.5
SierraLeone,PV,dry,4,t11,0.648
SierraLeone,PV,dry,4,t12,0.737
SierraLeone,PV,dry,4,t13,0.772
SierraLeone,PV,dry,4,t14,0.755
SierraLeone,PV,dry,4,t15,0.6890000000000001
SierraLeone,PV,dry,4,t16,0.603
SierraLeone,PV,dry,4,t17,0.425
SierraLeone,PV,dry,4,t18,0.191
SierraLeone,PV,dry,4,t19,0.008
SierraLeone,PV,wet,1,t08,0.018
SierraLeone,PV,wet,1,t09,0.061
SierraLeone,PV,wet,1,t10,0.107
SierraLeone,PV,wet,1,t11,0.177
SierraLeone,PV,wet,1,t12,0.251
SierraLeone,PV,wet,1,t13,0.335
SierraLeone,PV,wet,1,t14,0.389
SierraLeone,PV,wet,1,t15,0.394
SierraLeone,PV,wet,1,t16,0.351
SierraLeone,PV,wet,1,t17,0.251
SierraLeone,PV,wet,1,t18,0.121
SierraLeone,PV,wet,1,t19,0.021
SierraLeone,PV,wet,2,t07,0.001
SierraLeone,PV,wet,2,t08,0.07
SierraLeone,PV,wet,2,t09,0.198
SierraLeone,PV,wet,2,t10,0.336
SierraLeone,PV,wet,2,t11,0.451
SierraLeone,PV,wet,2,t12,0.549
SierraLeone,PV,wet,2,t13,0.56
SierraLeone,PV,wet,2,t14,0.537
SierraLeone,PV,wet,2,t15,0.476
SierraLeone,PV,wet,2,t16,0.357
SierraLeone,PV,wet,2,t17,0.243
SierraLeone,PV,wet,2,t18,0.118
SierraLeone,PV,wet,2,t19,0.02
SierraLeone,PV,wet,3,t08,0.057
SierraLeone,PV,wet,3,t09,0.162
SierraLeone,PV,wet,3,t10,0.264
SierraLeone,PV,wet,3,t11,0.353
SierraLeone,PV,wet,3,t12,0.429
SierraLeone,PV,wet,3,t13,0.491
SierraLeone,PV,wet,3,t14,0.498
SierraLeone,PV,wet,3,t15,0.458
SierraLeone,PV,wet,3,t16,0.379
SierraLeone,PV,wet,3,t17,0.256
SierraLeone,PV,wet,3,t18,0.126
SierraLeone,PV,wet,3,t19,0.027
SierraLeone,PV,wet,4,t08,0.076
SierraLeone,PV,wet,4,t09,0.312
SierraLeone,PV,wet,4,t10,0.521
SierraLeone,PV,wet,4,t11,0.648
SierraLeone,PV,wet,4,t12,0.678
SierraLeone,PV,wet,4,t13,0.628
SierraLeone,PV,wet,4,t14,0.58
SierraLeone,PV,wet,4,t15,0.54
SierraLeone,PV,wet,4,t16,0.459
SierraLeone,PV,wet,4,t17,0.336
SierraLeone,PV,wet,4,t18,0.163
SierraLeone,PV,wet,4,t19,0.012
SierraLeone,Wind,dry,1,t01,0.006
SierraLeone,Wind,dry,1,t02,0.001
SierraLeone,Wind,dry,1,t04,0.001
SierraLeone,Wind,dry,1,t05,0.015
SierraLeone,Wind,dry,1,t06,0.047
SierraLeone,Wind,dry,1,t07,0.085
SierraLeone,Wind,dry,1,t08,0.117
SierraLeone,Wind,dry,1,t09,0.076
SierraLeone,Wind,dry,1,t10,0.067
SierraLeone,Wind,dry,1,t11,0.074
SierraLeone,Wind,dry,1,t12,0.076
SierraLeone,Wind,dry,1,t13,0.084
SierraLeone,Wind,dry,1,t14,0.101
SierraLeone,Wind,dry,1,t15,0.123
SierraLeone,Wind,dry,1,t16,0.127
SierraLeone,Wind,dry,1,t17,0.136
SierraLeone,Wind,dry,1,t18,0.117
SierraLeone,Wind,dry,1,t19,0.102
SierraLeone,Wind,dry,1,t20,0.101
SierraLeone,Wind,dry,1,t21,0.099
SierraLeone,Wind,dry,1,t22,0.115
SierraLeone,Wind,dry,1,t23,0.155
SierraLeone,Wind,dry,1,t24,0.197
SierraLeone,Wind,dry,2,t01,0.012
SierraLeone,Wind,dry,2,t02,0.006
SierraLeone,Wind,dry,2,t03,0.016
SierraLeone,Wind,dry,2,t04,0.076
SierraLeone,Wind,dry,2,t05,0.17
SierraLeone,Wind,dry,2,t06,0.249
SierraLeone,Wind,dry,2,t07,0.332
SierraLeone,Wind,dry,2,t08,0.322
SierraLeone,Wind,dry,2,t09,0.095
SierraLeone,Wind,dry,2,t10,0.054
SierraLeone,Wind,dry,2,t11,0.176
SierraLeone,Wind,dry,2,t12,0.297
SierraLeone,Wind,dry,2,t13,0.308
SierraLeone,Wind,dry,2,t14,0.265
SierraLeone,Wind,dry,2,t15,0.208
SierraLeone,Wind,dry,2,t16,0.155
SierraLeone,Wind,dry,2,t17,0.122
SierraLeone,Wind,dry,2,t18,0.117
SierraLeone,Wind,dry,2,t19,0.128
SierraLeone,Wind,dry,2,t20,0.133
SierraLeone,Wind,dry,2,t21,0.116
SierraLeone,Wind,dry,2,t22,0.094
SierraLeone,Wind,dry,2,t23,0.079
SierraLeone,Wind,dry,2,t24,0.061
SierraLeone,Wind,dry,3,t01,0.088
SierraLeone,Wind,dry,3,t02,0.062
SierraLeone,Wind,dry,3,t03,0.046
SierraLeone,Wind,dry,3,t04,0.039
SierraLeone,Wind,dry,3,t05,0.039
SierraLeone,Wind,dry,3,t06,0.045
SierraLeone,Wind,dry,3,t07,0.041
SierraLeone,Wind,dry,3,t08,0.027
SierraLeone,Wind,dry,3,t09,0.035
SierraLeone,Wind,dry,3,t10,0.006
SierraLeone,Wind,dry,3,t14,0.001
SierraLeone,Wind,dry,3,t15,0.001
SierraLeone,Wind,dry,3,t18,0.001
SierraLeone,Wind,dry,3,t19,0.093
SierraLeone,Wind,dry,3,t20,0.33
SierraLeone,Wind,dry,3,t21,0.404
SierraLeone,Wind,dry,3,t22,0.39
SierraLeone,Wind,dry,3,t23,0.321
SierraLeone,Wind,dry,3,t24,0.215
SierraLeone,Wind,dry,4,t01,0.011
SierraLeone,Wind,dry,4,t02,0.037
SierraLeone,Wind,dry,4,t03,0.093
SierraLeone,Wind,dry,4,t04,0.167
SierraLeone,Wind,dry,4,t05,0.248
SierraLeone,Wind,dry,4,t06,0.315
SierraLeone,Wind,dry,4,t07,0.355
SierraLeone,Wind,dry,4,t08,0.323
SierraLeone,Wind,dry,4,t09,0.119
SierraLeone,Wind,dry,4,t10,0.034
SierraLeone,Wind,dry,4,t11,0.042
SierraLeone,Wind,dry,4,t12,0.044
SierraLeone,Wind,dry,4,t13,0.045
SierraLeone,Wind,dry,4,t14,0.043
SierraLeone,Wind,dry,4,t15,0.04
SierraLeone,Wind,dry,4,t16,0.039
SierraLeone,Wind,dry,4,t17,0.042
SierraLeone,Wind,dry,4,t18,0.053
SierraLeone,Wind,dry,4,t19,0.037
SierraLeone,Wind,dry,4,t20,0.023
SierraLeone,Wind,dry,4,t21,0.018
SierraLeone,Wind,dry,4,t22,0.014
SierraLeone,Wind,dry,4,t23,0.011
SierraLeone,Wind,dry,4,t24,0.011
SierraLeone,Wind,wet,1,t01,0.114
SierraLeone,Wind,wet,1,t02,0.066
SierraLeone,Wind,wet,1,t03,0.03
SierraLeone,Wind,wet,1,t04,0.015
SierraLeone,Wind,wet,1,t05,0.011
SierraLeone,Wind,wet,1,t06,0.008
SierraLeone,Wind,wet,1,t07,0.005
SierraLeone,Wind,wet,1,t08,0.004
SierraLeone,Wind,wet,1,t09,0.005
SierraLeone,Wind,wet,1,t10,0.004
SierraLeone,Wind,wet,1,t11,0.002
SierraLeone,Wind,wet,1,t17,0.017
SierraLeone,Wind,wet,1,t18,0.095
SierraLeone,Wind,wet,1,t19,0.315
SierraLeone,Wind,wet,1,t20,0.538
SierraLeone,Wind,wet,1,t21,0.523
SierraLeone,Wind,wet,1,t22,0.362
SierraLeone,Wind,wet,1,t23,0.201
SierraLeone,Wind,wet,1,t24,0.096
SierraLeone,Wind,wet,2,t01,0.204
SierraLeone,Wind,wet,2,t02,0.191
SierraLeone,Wind,wet,2,t03,0.177
SierraLeone,Wind,wet,2,t04,0.144
SierraLeone,Wind,wet,2,t05,0.108
SierraLeone,Wind,wet,2,t06,0.073
SierraLeone,Wind,wet,2,t07,0.045
SierraLeone,Wind,wet,2,t08,0.014
SierraLeone,Wind,wet,2,t09,0.011
SierraLeone,Wind,wet,2,t10,0.004
SierraLeone,Wind,wet,2,t11,0.001
SierraLeone,Wind,wet,2,t18,0.001
SierraLeone,Wind,wet,2,t19,0.011
SierraLeone,Wind,wet,2,t20,0.076
SierraLeone,Wind,wet,2,t21,0.136
SierraLeone,Wind,wet,2,t22,0.149
SierraLeone,Wind,wet,2,t23,0.132
SierraLeone,Wind,wet,2,t24,0.118
SierraLeone,Wind,wet,3,t01,0.348
SierraLeone,Wind,wet,3,t02,0.374
SierraLeone,Wind,wet,3,t03,0.406
SierraLeone,Wind,wet,3,t04,0.379
SierraLeone,Wind,wet,3,t05,0.316
SierraLeone,Wind,wet,3,t06,0.298
SierraLeone,Wind,wet,3,t07,0.305
SierraLeone,Wind,wet,3,t08,0.234
SierraLeone,Wind,wet,3,t09,0.315
SierraLeone,Wind,wet,3,t10,0.442
SierraLeone,Wind,wet,3,t11,0.415
SierraLeone,Wind,wet,3,t12,0.352
SierraLeone,Wind,wet,3,t13,0.307
SierraLeone,Wind,wet,3,t14,0.28
SierraLeone,Wind,wet,3,t15,0.272
SierraLeone,Wind,wet,3,t16,0.263
SierraLeone,Wind,wet,3,t17,0.287
SierraLeone,Wind,wet,3,t18,0.306
SierraLeone,Wind,wet,3,t19,0.252
SierraLeone,Wind,wet,3,t20,0.267
SierraLeone,Wind,wet,3,t21,0.242
SierraLeone,Wind,wet,3,t22,0.205
SierraLeone,Wind,wet,3,t23,0.177
SierraLeone,Wind,wet,3,t24,0.128
SierraLeone,Wind,wet,4,t01,0.155
SierraLeone,Wind,wet,4,t02,0.12
SierraLeone,Wind,wet,4,t03,0.09
SierraLeone,Wind,wet,4,t04,0.075
SierraLeone,Wind,wet,4,t05,0.087
SierraLeone,Wind,wet,4,t06,0.114
SierraLeone,Wind,wet,4,t07,0.154
SierraLeone,Wind,wet,4,t08,0.155
SierraLeone,Wind,wet,4,t09,0.103
SierraLeone,Wind,wet,4,t10,0.123
SierraLeone,Wind,wet,4,t11,0.107
SierraLeone,Wind,wet,4,t12,0.077
SierraLeone,Wind,wet,4,t13,0.054
SierraLeone,Wind,wet,4,t14,0.032
SierraLeone,Wind,wet,4,t15,0.012
SierraLeone,Wind,wet,4,t16,0.004
SierraLeone,Wind,wet,4,t17,0.001
SierraLeone,Wind,wet,4,t21,0.001
SierraLeone,Wind,wet,4,t22,0.006
SierraLeone,Wind,wet,4,t23,0.025
SierraLeone,Wind,wet,4,t24,0.035
SierraLeone,Rooftop,dry,1,t08,0.032
SierraLeone,Rooftop,dry,1,t09,0.171
SierraLeone,Rooftop,dry,1,t10,0.29
SierraLeone,Rooftop,dry,1,t11,0.367
SierraLeone,Rooftop,dry,1,t12,0.467
SierraLeone,Rooftop,dry,1,t13,0.5740000000000001
SierraLeone,Rooftop,dry,1,t14,0.622
SierraLeone,Rooftop,dry,1,t15,0.581
SierraLeone,Rooftop,dry,1,t16,0.478
SierraLeone,Rooftop,dry,1,t17,0.323
SierraLeone,Rooftop,dry,1,t18,0.134
SierraLeone,Rooftop,dry,1,t19,0.006
SierraLeone,Rooftop,dry,2,t08,0.092
SierraLeone,Rooftop,dry,2,t09,0.353
SierraLeone,Rooftop,dry,2,t10,0.5740000000000001
SierraLeone,Rooftop,dry,2,t11,0.723
SierraLeone,Rooftop,dry,2,t12,0.811
SierraLeone,Rooftop,dry,2,t13,0.835
SierraLeone,Rooftop,dry,2,t14,0.8190000000000001
SierraLeone,Rooftop,dry,2,t15,0.753
SierraLeone,Rooftop,dry,2,t16,0.629
SierraLeone,Rooftop,dry,2,t17,0.449
SierraLeone,Rooftop,dry,2,t18,0.211
SierraLeone,Rooftop,dry,2,t19,0.015
SierraLeone,Rooftop,dry,3,t08,0.054
SierraLeone,Rooftop,dry,3,t09,0.23
SierraLeone,Rooftop,dry,3,t10,0.428
SierraLeone,Rooftop,dry,3,t11,0.5690000000000001
SierraLeone,Rooftop,dry,3,t12,0.642
SierraLeone,Rooftop,dry,3,t13,0.651
SierraLeone,Rooftop,dry,3,t14,0.589
SierraLeone,Rooftop,dry,3,t15,0.48
SierraLeone,Rooftop,dry,3,t16,0.436
SierraLeone,Rooftop,dry,3,t17,0.254
SierraLeone,Rooftop,dry,3,t18,0.098
SierraLeone,Rooftop,dry,3,t19,0.008
SierraLeone,Rooftop,dry,4,t08,0.061
SierraLeone,Rooftop,dry,4,t09,0.287
SierraLeone,Rooftop,dry,4,t10,0.5
SierraLeone,Rooftop,dry,4,t11,0.648
SierraLeone,Rooftop,dry,4,t12,0.737
SierraLeone,Rooftop,dry,4,t13,0.772
SierraLeone,Rooftop,dry,4,t14,0.755
SierraLeone,Rooftop,dry,4,t15,0.6890000000000001
SierraLeone,Rooftop,dry,4,t16,0.603
SierraLeone,Rooftop,dry,4,t17,0.425
SierraLeone,Rooftop,dry,4,t18,0.191
SierraLeone,Rooftop,dry,4,t19,0.008
SierraLeone,Rooftop,wet,1,t08,0.018
SierraLeone,Rooftop,wet,1,t09,0.061
SierraLeone,Rooftop,wet,1,t10,0.107
SierraLeone,Rooftop,wet,1,t11,0.177
SierraLeone,Rooftop,wet,1,t12,0.251
SierraLeone,Rooftop,wet,1,t13,0.335
SierraLeone,Rooftop,wet,1,t14,0.389
SierraLeone,Rooftop,wet,1,t15,0.394
SierraLeone,Rooftop,wet,1,t16,0.351
SierraLeone,Rooftop,wet,1,t17,0.251
SierraLeone,Rooftop,wet,1,t18,0.121
SierraLeone,Rooftop,wet,1,t19,0.021
SierraLeone,Rooftop,wet,2,t07,0.001
SierraLeone,Rooftop,wet,2,t08,0.07
SierraLeone,Rooftop,wet,2,t09,0.198
SierraLeone,Rooftop,wet,2,t10,0.336
SierraLeone,Rooftop,wet,2,t11,0.451
SierraLeone,Rooftop,wet,2,t12,0.549
SierraLeone,Rooftop,wet,2,t13,0.56
SierraLeone,Rooftop,wet,2,t14,0.537
SierraLeone,Rooftop,wet,2,t15,0.476
SierraLeone,Rooftop,wet,2,t16,0.357
SierraLeone,Rooftop,wet,2,t17,0.243
SierraLeone,Rooftop,wet,2,t18,0.118
SierraLeone,Rooftop,wet,2,t19,0.02
SierraLeone,Rooftop,wet,3,t08,0.057
SierraLeone,Rooftop,wet,3,t09,0.162
SierraLeone,Rooftop,wet,3,t10,0.264
SierraLeone,Rooftop,wet,3,t11,0.353
SierraLeone,Rooftop,wet,3,t12,0.429
SierraLeone,Rooftop,wet,3,t13,0.491
SierraLeone,Rooftop,wet,3,t14,0.498
SierraLeone,Rooftop,wet,3,t15,0.458
SierraLeone,Rooftop,wet,3,t16,0.379
SierraLeone,Rooftop,wet,3,t17,0.256
SierraLeone,Rooftop,wet,3,t18,0.126
SierraLeone,Rooftop,wet,3,t19,0.027
SierraLeone,Rooftop,wet,4,t08,0.076
SierraLeone,Rooftop,wet,4,t09,0.312
SierraLeone,Rooftop,wet,4,t10,0.521
SierraLeone,Rooftop,wet,4,t11,0.648
SierraLeone,Rooftop,wet,4,t12,0.678
SierraLeone,Rooftop,wet,4,t13,0.628
SierraLeone,Rooftop,wet,4,t14,0.58
SierraLeone,Rooftop,wet,4,t15,0.54
SierraLeone,Rooftop,wet,4,t16,0.459
SierraLeone,Rooftop,wet,4,t17,0.336
SierraLeone,Rooftop,wet,4,t18,0.163
SierraLeone,Rooftop,wet,4,t19,0.012
Togo,PV,dry,1,t07,0.054
Togo,PV,dry,1,t08,0.323
Togo,PV,dry,1,t09,0.55
Togo,PV,dry,1,t10,0.6980000000000001
Togo,PV,dry,1,t11,0.788
Togo,PV,dry,1,t12,0.8260000000000001
Togo,PV,dry,1,t13,0.786
Togo,PV,dry,1,t14,0.724
Togo,PV,dry,1,t15,0.615
Togo,PV,dry,1,t16,0.439
Togo,PV,dry,1,t17,0.21
Togo,PV,dry,1,t18,0.02
Togo,PV,dry,2,t07,0.053
Togo,PV,dry,2,t08,0.294
Togo,PV,dry,2,t09,0.506
Togo,PV,dry,2,t10,0.631
Togo,PV,dry,2,t11,0.733
Togo,PV,dry,2,t12,0.776
Togo,PV,dry,2,t13,0.778
Togo,PV,dry,2,t14,0.727
Togo,PV,dry,2,t15,0.61
Togo,PV,dry,2,t16,0.432
Togo,PV,dry,2,t17,0.204
Togo,PV,dry,2,t18,0.023
Togo,PV,dry,3,t07,0.025
Togo,PV,dry,3,t08,0.13
Togo,PV,dry,3,t09,0.242
Togo,PV,dry,3,t10,0.351
Togo,PV,dry,3,t11,0.402
Togo,PV,dry,3,t12,0.42
Togo,PV,dry,3,t13,0.37
Togo,PV,dry,3,t14,0.28
Togo,PV,dry,3,t15,0.194
Togo,PV,dry,3,t16,0.106
Togo,PV,dry,3,t17,0.048
Togo,PV,dry,3,t18,0.005
Togo,PV,dry,4,t07,0.035
Togo,PV,dry,4,t08,0.239
Togo,PV,dry,4,t09,0.465
Togo,PV,dry,4,t10,0.577
Togo,PV,dry,4,t11,0.632
Togo,PV,dry,4,t12,0.608
Togo,PV,dry,4,t13,0.602
Togo,PV,dry,4,t14,0.584
Togo,PV,dry,4,t15,0.517
Togo,PV,dry,4,t16,0.388
Togo,PV,dry,4,t17,0.191
Togo,PV,dry,4,t18,0.017
Togo,PV,wet,1,t07,0.059
Togo,PV,wet,1,t08,0.214
Togo,PV,wet,1,t09,0.37
Togo,PV,wet,1,t10,0.501
Togo,PV,wet,1,t11,0.5760000000000001
Togo,PV,wet,1,t12,0.606
Togo,PV,wet,1,t13,0.589
Togo,PV,wet,1,t14,0.52
Togo,PV,wet,1,t15,0.397
Togo,PV,wet,1,t16,0.225
Togo,PV,wet,1,t17,0.098
Togo,PV,wet,1,t18,0.016
Togo,PV,wet,2,t07,0.035
Togo,PV,wet,2,t08,0.128
Togo,PV,wet,2,t09,0.208
Togo,PV,wet,2,t10,0.259
Togo,PV,wet,2,t11,0.304
Togo,PV,wet,2,t12,0.323
Togo,PV,wet,2,t13,0.345
Togo,PV,wet,2,t14,0.32
Togo,PV,wet,2,t15,0.288
Togo,PV,wet,2,t16,0.226
Togo,PV,wet,2,t17,0.134
Togo,PV,wet,2,t18,0.039
Togo,PV,wet,3,t07,0.051
Togo,PV,wet,3,t08,0.169
Togo,PV,wet,3,t09,0.293
Togo,PV,wet,3,t10,0.432
Togo,PV,wet,3,t11,0.518
Togo,PV,wet,3,t12,0.555
Togo,PV,wet,3,t13,0.543
Togo,PV,wet,3,t14,0.503
Togo,PV,wet,3,t15,0.412
Togo,PV,wet,3,t16,0.296
Togo,PV,wet,3,t17,0.155
Togo,PV,wet,3,t18,0.044
Togo,PV,wet,4,t07,0.016
Togo,PV,wet,4,t08,0.099
Togo,PV,wet,4,t09,0.198
Togo,PV,wet,4,t10,0.296
Togo,PV,wet,4,t11,0.381
Togo,PV,wet,4,t12,0.405
Togo,PV,wet,4,t13,0.382
Togo,PV,wet,4,t14,0.314
Togo,PV,wet,4,t15,0.229
Togo,PV,wet,4,t16,0.134
Togo,PV,wet,4,t17,0.051
Togo,PV,wet,4,t18,0.003
Togo,Wind,dry,1,t01,0.297
Togo,Wind,dry,1,t02,0.314
Togo,Wind,dry,1,t03,0.386
Togo,Wind,dry,1,t04,0.465
Togo,Wind,dry,1,t05,0.519
Togo,Wind,dry,1,t06,0.556
Togo,Wind,dry,1,t07,0.544
Togo,Wind,dry,1,t08,0.27
Togo,Wind,dry,1,t09,0.238
Togo,Wind,dry,1,t10,0.67
Togo,Wind,dry,1,t11,0.529
Togo,Wind,dry,1,t12,0.361
Togo,Wind,dry,1,t13,0.256
Togo,Wind,dry,1,t14,0.201
Togo,Wind,dry,1,t15,0.175
Togo,Wind,dry,1,t16,0.166
Togo,Wind,dry,1,t17,0.186
Togo,Wind,dry,1,t18,0.256
Togo,Wind,dry,1,t19,0.328
Togo,Wind,dry,1,t20,0.378
Togo,Wind,dry,1,t21,0.407
Togo,Wind,dry,1,t22,0.425
Togo,Wind,dry,1,t23,0.425
Togo,Wind,dry,1,t24,0.376
Togo,Wind,dry,2,t01,0.479
Togo,Wind,dry,2,t02,0.471
Togo,Wind,dry,2,t03,0.466
Togo,Wind,dry,2,t04,0.459
Togo,Wind,dry,2,t05,0.469
Togo,Wind,dry,2,t06,0.488
Togo,Wind,dry,2,t07,0.472
Togo,Wind,dry,2,t08,0.222
Togo,Wind,dry,2,t09,0.256
Togo,Wind,dry,2,t10,0.313
Togo,Wind,dry,2,t11,0.154
Togo,Wind,dry,2,t12,0.056
Togo,Wind,dry,2,t13,0.014
Togo,Wind,dry,2,t14,0.002
Togo,Wind,dry,2,t18,0.003
Togo,Wind,dry,2,t19,0.017
Togo,Wind,dry,2,t20,0.038
Togo,Wind,dry,2,t21,0.059
Togo,Wind,dry,2,t22,0.092
Togo,Wind,dry,2,t23,0.155
Togo,Wind,dry,2,t24,0.238
Togo,Wind,dry,3,t01,0.147
Togo,Wind,dry,3,t02,0.153
Togo,Wind,dry,3,t03,0.16
Togo,Wind,dry,3,t04,0.174
Togo,Wind,dry,3,t05,0.179
Togo,Wind,dry,3,t06,0.177
Togo,Wind,dry,3,t07,0.132
Togo,Wind,dry,3,t08,0.112
Togo,Wind,dry,3,t09,0.131
Togo,Wind,dry,3,t10,0.08
Togo,Wind,dry,3,t11,0.041
Togo,Wind,dry,3,t12,0.017
Togo,Wind,dry,3,t13,0.003
Togo,Wind,dry,3,t14,0.002
Togo,Wind,dry,3,t15,0.008
Togo,Wind,dry,3,t16,0.024
Togo,Wind,dry,3,t17,0.082
Togo,Wind,dry,3,t18,0.185
Togo,Wind,dry,3,t19,0.252
Togo,Wind,dry,3,t20,0.226
Togo,Wind,dry,3,t21,0.181
Togo,Wind,dry,3,t22,0.155
Togo,Wind,dry,3,t23,0.144
Togo,Wind,dry,3,t24,0.141
Togo,Wind,dry,4,t01,0.171
Togo,Wind,dry,4,t02,0.209
Togo,Wind,dry,4,t03,0.245
Togo,Wind,dry,4,t04,0.272
Togo,Wind,dry,4,t05,0.286
Togo,Wind,dry,4,t06,0.291
Togo,Wind,dry,4,t07,0.274
Togo,Wind,dry,4,t08,0.118
Togo,Wind,dry,4,t09,0.055
Togo,Wind,dry,4,t10,0.117
Togo,Wind,dry,4,t11,0.102
Togo,Wind,dry,4,t12,0.08
Togo,Wind,dry,4,t13,0.067
Togo,Wind,dry,4,t14,0.058
Togo,Wind,dry,4,t15,0.055
Togo,Wind,dry,4,t16,0.054
Togo,Wind,dry,4,t17,0.053
Togo,Wind,dry,4,t18,0.042
Togo,Wind,dry,4,t19,0.033
Togo,Wind,dry,4,t20,0.034
Togo,Wind,dry,4,t21,0.039
Togo,Wind,dry,4,t22,0.054
Togo,Wind,dry,4,t23,0.083
Togo,Wind,dry,4,t24,0.125
Togo,Wind,wet,1,t01,0.142
Togo,Wind,wet,1,t02,0.144
Togo,Wind,wet,1,t03,0.132
Togo,Wind,wet,1,t04,0.091
Togo,Wind,wet,1,t05,0.044
Togo,Wind,wet,1,t06,0.015
Togo,Wind,wet,1,t07,0.002
Togo,Wind,wet,1,t09,0.001
Togo,Wind,wet,1,t10,0.012
Togo,Wind,wet,1,t11,0.034
Togo,Wind,wet,1,t12,0.038
Togo,Wind,wet,1,t13,0.036
Togo,Wind,wet,1,t14,0.045
Togo,Wind,wet,1,t15,0.068
Togo,Wind,wet,1,t16,0.103
Togo,Wind,wet,1,t17,0.136
Togo,Wind,wet,1,t18,0.171
Togo,Wind,wet,1,t19,0.231
Togo,Wind,wet,1,t20,0.241
Togo,Wind,wet,1,t21,0.214
Togo,Wind,wet,1,t22,0.167
Togo,Wind,wet,1,t23,0.141
Togo,Wind,wet,1,t24,0.136
Togo,Wind,wet,2,t01,0.027
Togo,Wind,wet,2,t02,0.009
Togo,Wind,wet,2,t03,0.002
Togo,Wind,wet,2,t04,0.002
Togo,Wind,wet,2,t05,0.012
Togo,Wind,wet,2,t06,0.045
Togo,Wind,wet,2,t07,0.054
Togo,Wind,wet,2,t08,0.045
Togo,Wind,wet,2,t09,0.07
Togo,Wind,wet,2,t10,0.1
Togo,Wind,wet,2,t11,0.116
Togo,Wind,wet,2,t12,0.133
Togo,Wind,wet,2,t13,0.146
Togo,Wind,wet,2,t14,0.15
Togo,Wind,wet,2,t15,0.138
Togo,Wind,wet,2,t16,0.118
Togo,Wind,wet,2,t17,0.094
Togo,Wind,wet,2,t18,0.082
Togo,Wind,wet,2,t19,0.085
Togo,Wind,wet,2,t20,0.071
Togo,Wind,wet,2,t21,0.056
Togo,Wind,wet,2,t22,0.054
Togo,Wind,wet,2,t23,0.061
Togo,Wind,wet,2,t24,0.077
Togo,Wind,wet,3,t01,0.108
Togo,Wind,wet,3,t02,0.128
Togo,Wind,wet,3,t03,0.158
Togo,Wind,wet,3,t04,0.209
Togo,Wind,wet,3,t05,0.294
Togo,Wind,wet,3,t06,0.368
Togo,Wind,wet,3,t07,0.332
Togo,Wind,wet,3,t08,0.484
Togo,Wind,wet,3,t09,0.601
Togo,Wind,wet,3,t10,0.598
Togo,Wind,wet,3,t11,0.558
Togo,Wind,wet,3,t12,0.521
Togo,Wind,wet,3,t13,0.47
Togo,Wind,wet,3,t14,0.409
Togo,Wind,wet,3,t15,0.348
Togo,Wind,wet,3,t16,0.309
Togo,Wind,wet,3,t17,0.255
Togo,Wind,wet,3,t18,0.195
Togo,Wind,wet,3,t19,0.201
Togo,Wind,wet,3,t20,0.191
Togo,Wind,wet,3,t21,0.177
Togo,Wind,wet,3,t22,0.177
Togo,Wind,wet,3,t23,0.195
Togo,Wind,wet,3,t24,0.224
Togo,Wind,wet,4,t01,0.005
Togo,Wind,wet,4,t02,0.005
Togo,Wind,wet,4,t03,0.006
Togo,Wind,wet,4,t04,0.009
Togo,Wind,wet,4,t05,0.021
Togo,Wind,wet,4,t06,0.043
Togo,Wind,wet,4,t07,0.056
Togo,Wind,wet,4,t08,0.025
Togo,Wind,wet,4,t09,0.011
Togo,Wind,wet,4,t10,0.002
Togo,Wind,wet,4,t12,0.009
Togo,Wind,wet,4,t13,0.041
Togo,Wind,wet,4,t14,0.078
