z,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
ALGERIA,Q1,d2,2022,7716.58830003219,7199.63778465223,6924.98746883718,6858.22464503233,6884.82121711719,7342.82504416213,7699.54478241046,7821.02055450415,8964.02180953052,9549.90629745694,9631.10726039356,9596.04320821638,9279.59827912513,9300.54986448177,9094.83352121318,8775.24042644657,8570.6096575488,8362.28793579026,8680.5783413119,10910.0224266454,11297.5724770247,10803.2019085576,10299.0611707533,8952.84039351117
ALGERIA,Q1,d2,2023,8039.98282327758,7501.36742712875,7215.2067903676,7145.64600317072,7173.35721107843,7650.55552194611,8022.22502882245,8148.79172942945,9339.69502763422,9950.13335040097,10034.7373647477,9998.203813098,9668.49699248191,9690.32663789491,9475.98892775168,9143.00200497508,8929.79536454237,8712.7430870939,9044.37272621788,11367.2505907094,11771.0424773645,11255.9533311944,10730.6845576297,9328.04500961588
ALGERIA,Q1,d2,2024,8376.93048861101,7815.74225813726,7517.58891435343,7445.11290390795,7473.98546091469,7971.18267728779,8358.4284826924,8490.29946755173,9731.11233581257,10367.1335201609,10455.2832044101,10417.2185680297,10073.6940632353,10096.4385673264,9873.11817741713,9526.17610465049,9304.03418645582,9077.88546443164,9423.4133711408,11843.6407313339,12264.355133432,11727.6791146211,11180.3968503792,9718.9740771526
ALGERIA,Q1,d2,2025,8715.7,8134.1,7826.7,7752.0,7781.8,8294.7,8696.5,8833.8,10137.0,10808.0,10901.0,10861.0,10499.0,10523.0,10287.0,9921.4,9687.3,9449.2,9813.0,12364.0,12807.0,12242.0,11665.0,10125.0
ALGERIA,Q1,d2,2026,9064.08705467757,8459.23913299595,8139.55163106175,8061.8656961415,8092.8568723212,8626.25869321271,9044.11958546112,9186.90778980583,10542.1997628723,11240.0212130931,11336.7386421102,11295.1397479093,10918.6697553908,10943.6290919114,10698.1956161259,10317.9817231293,10074.5241948183,9826.90677708724,10205.2487198448,12858.2181975095,13318.9259507849,12731.3415701966,12131.2775213481,10529.7200946121
ALGERIA,Q1,d2,2027,9426.39996039027,8797.37484284802,8464.90867858996,8384.11745389875,8416.3474203753,8971.07056822162,9405.63434440538,9554.13012954731,10963.5963145216,11689.3113314935,11789.8947839203,11746.6330839518,11355.1146992367,11381.0717192178,11125.8276894036,10730.4157516913,10477.2266526256,10219.711383563,10613.1765447766,13372.1914602689,13851.3147874202,13240.2432753649,12616.193253319,10950.6178045311
ALGERIA,Q1,d2,2028,9803.19536619968,9149.02663334039,8803.27101353133,8719.25037332399,8752.76864746293,9329.66538591467,9781.59969964036,9936.03121102547,11401.8370787391,12156.5606340152,12261.1646439119,12216.1736719133,11809.0053753262,11835.9999585253,11570.5532237337,11159.3357396668,10896.0260760451,10628.2173152236,11037.4102055506,13906.7094447598,14404.984459644,13769.4869801641,13120.4922090847,11388.3397871395
ALGERIA,Q1,d2,2029,10195.0521717413,9514.73477404694,9155.15848785153,9067.77934478453,9102.63742327712,9702.5940829701,10172.5932755313,10333.1977781163,11857.5953583696,12642.4869915417,12751.2722700588,12704.4829029547,12281.0391306621,12309.1127509246,12033.0554850101,11605.4006696782,11331.5658987011,11053.0521910137,11478.6014848259,14462.5933718932,14980.7856125717,14319.8858022255,13644.9491817481,11843.5585482383
ALGERIA,Q1,d2,2030,10586.0,9882.7,9513.2,9423.6,9459.4,10076.0,10562.0,10729.0,12327.0,13153.0,13267.0,13218.0,12772.0,12802.0,12512.0,12062.0,11774.0,11481.0,11928.0,15068.0,15611.0,14918.0,14208.0,12312.0
ALGERIA,Q1,d2,2031,11009.1473502779,10277.7347929899,9893.46500780874,9800.28348479864,9837.51449510848,10478.7614492159,10984.1880137573,11157.8633970462,12819.7392203736,13678.756385623,13797.3132340956,13746.3545886995,13282.526918359,13313.7260890097,13012.134106053,12544.1465462924,12244.6345080457,11939.9226080238,12404.7902507193,15670.3034454928,16235.0084342705,15514.3075922393,14775.9272201727,12804.1396350483
ALGERIA,Q1,d2,2032,11449.2088966682,10688.5600569718,10288.9301035126,10192.0238955831,10230.7431170549,10897.6222220696,11423.2518766871,11603.8694740557,13332.174387798,14225.5284921479,14348.8243370581,14295.8287545967,13813.4607999477,13845.9070749241,13532.2597501524,13045.5656255065,12734.0813857332,12417.1894334638,12900.638930612,16296.6823781407,16883.9599552133,16134.4510032587,15366.5558288175,13315.9512503098
ALGERIA,Q1,d2,2033,11906.8607394231,11115.8069742581,10700.2028704213,10599.4230931445,10639.6900130832,11333.2258464412,11879.8661562239,12067.703464318,13865.0927956611,14794.1563674317,14922.3806376276,14867.2666969294,14365.6173591453,14399.3605881442,14073.1760411545,13567.0276061705,13243.0926077808,12913.5337378912,13416.3078499753,16948.0991518635,17558.8515967442,16779.3830068688,15980.7932538941,13848.2211811616
ALGERIA,Q1,d2,2034,12382.8060041137,11560.1319570049,11127.9151783803,11023.106996067,11064.9834796252,11786.2415735357,12354.7323838512,12550.077991511,14419.3132073218,15385.5136380226,15518.8633342694,15461.5463595668,14939.8449163555,14974.9369416836,14635.7140301785,14109.3336502568,13772.4502071069,13429.718093069,13952.5892704579,17625.5545881338,18260.7202465727,17450.0944614932,16619.5831953946,14401.7671946578
ALGERIA,Q1,d2,2035,12877.7759218961,12022.2176557078,11572.724154561,11463.7265423749,11507.276927601,12257.3654061048,12848.5801329177,13051.7341645592,14995.6871140387,16000.5088513792,16139.1888490266,16079.5807798624,15537.0257013468,15573.5204375698,15220.737987414,14673.3169440687,14322.9674763277,13966.5355525496,14510.3071222725,18330.0895136153,18990.6442392519,18147.6158325002,17283.907075222,14977.4397459272
ALGERIA,Q1,d2,2036,13392.5309529581,12502.7740080105,12035.3131930551,11921.958689618,11967.2498863038,12747.3211677693,13362.1681395375,13573.4427162562,15595.1000431811,16640.0868717418,16784.3102354899,16722.3194914227,16158.077208689,16196.0307254648,15829.1467299653,15259.8439783281,14895.4902172803,14524.8108701032,15090.3182700628,19062.7863592644,19749.7450129066,18873.0187753854,17974.7855450245,15576.1232847932
ALGERIA,Q1,d2,2037,13927.8619548718,13002.5393294362,12516.3930048259,12398.5074549339,12445.6090474131,13256.8616150849,13896.2854682936,14116.0051874003,16218.4729187328,17305.2303317995,17455.218643046,17390.7499829488,16803.9536073704,16843.4242155932,16461.8750027731,15869.8158794317,15490.8980404932,15105.4017668509,15693.51382937,19824.7708233524,20539.1888321844,19627.4177822386,18693.2800542999,16198.7376146214
ALGERIA,Q1,d2,2038,14484.5913976491,13522.2814477184,13016.7027096274,12894.104996683,12943.0893507389,13786.7695940593,14451.752724539,14680.2551582635,16866.763476178,17996.9611423841,18152.9448396571,18085.8992153907,17475.6472067612,17516.6955481488,17119.8949147351,16504.1697939206,16110.1057165993,15709.2002490468,16320.8205357225,20617.2136009613,21360.1885800774,20411.9718940231,19440.4944811825,16846.2393054842
ALGERIA,Q1,d2,2039,15063.574627365,14062.7988824731,13537.0109715708,13409.5127393195,13460.4551133664,14337.8592428991,15029.4233151548,15267.0595292839,17540.9677339437,18716.3420625101,18878.5607955083,18808.8351997459,18174.1899811738,18216.8791214365,17804.2174322304,17163.8803282899,16754.0645817679,16337.1339785356,16973.2021684498,21441.3321826125,22214.0056213673,21227.886481299,20217.5768284151,17519.6231638124
ALGERIA,Q1,d2,2040,15665.7011802917,14624.9220720262,14078.1171800823,13945.5225432266,13998.5012039346,14910.977242832,15630.1847597054,15877.319852952,18242.1215236592,19464.4783321724,19633.1813299575,19560.6686379271,18900.6551553642,18945.0506810971,18515.8939323455,17849.9610463517,17423.7639993156,16990.1676979907,17651.6610314113,22298.3927247908,23101.9517405568,22076.4150961262,21025.7209871136,18219.9237607927
ALGERIA,Q1,d2,2041,15665.7011802917,14624.9220720262,14078.1171800823,13945.5225432266,13998.5012039346,14910.977242832,15630.1847597054,15877.319852952,18242.1215236592,19464.4783321724,19633.1813299575,19560.6686379271,18900.6551553642,18945.0506810971,18515.8939323455,17849.9610463517,17423.7639993156,16990.1676979907,17651.6610314113,22298.3927247908,23101.9517405568,22076.4150961262,21025.7209871136,18219.9237607927
ALGERIA,Q1,d3,2018,7143.13666666667,6907.48777777778,6788.82777777778,6842.89888888889,7184.65777777778,7491.04444444444,7741.37444444444,7896.67888888889,8153.49555555555,8341.21666666667,8078.12111111111,7771.24222222222,7436.32555555556,7275.12,7082.46222222222,7000.14777777778,7081.16111111111,7318.24333333333,7826.16888888889,8815.15,9055.27777777778,8727.17555555555,8165.66777777778,7590.31777777778
ALGERIA,Q1,d3,2019,7815.00660292324,7557.19302485858,7427.37208949412,7486.52902713646,7860.43311128171,8195.63792882652,8469.51349557005,8639.42558257524,8920.39793959404,9125.77574367377,8837.93391734261,8502.19058008352,8135.77228465275,7959.40403917685,7748.62523489275,7658.56844935606,7747.20174372929,8006.58347175199,8562.28354522021,9644.2863507337,9907.00009351225,9548.03719629289,8933.71505803625,8304.24872429325
ALGERIA,Q1,d3,2020,8592.69333333333,8302.19111111111,8158.95777777778,8226.23444444444,8631.16888888889,8983.72333333334,9311.57,9524.49,9812.75555555555,10018.22,9700.71222222223,9341.50111111111,8945.28777777778,8749.25333333333,8513.95333333333,8416.52111111111,8521.29888888889,8829.92,9492.45333333334,10639.8411111111,10902.6466666667,10514.8544444444,9834.66888888889,9136.28333333333
ALGERIA,Q1,d3,2021,8952.80454516456,8650.12766440096,8500.89156485215,8570.98772955295,8992.89257289845,9360.22222265982,9701.80861630711,9923.65188125427,10223.9983588809,10438.0736133713,10107.2594011398,9732.99411044756,9320.17587128606,9115.92581869512,8870.76463025783,8769.2491207292,8878.41803072419,9199.97314494789,9890.27258982389,11085.7462455758,11359.5657199826,10955.5215123042,10246.8300581695,9519.17586017785
ALGERIA,Q1,d3,2022,9328.0076589008,9012.64589179286,8857.15545608044,8930.18928116733,9369.77573591461,9752.49980511883,10108.4017440078,10339.5422390408,10652.4759381393,10875.522873141,10530.8445670525,10140.8941911199,9710.77515107986,9497.96518239489,9242.52953294318,9136.75960960762,9250.50367979366,9585.53484830694,10304.7640547812,11550.338819718,11835.6337953357,11414.6564976916,10676.264491185,9918.11503112967
ALGERIA,Q1,d3,2023,9718.93516110628,9390.35689671246,9228.35001184254,9304.44461173385,9762.45369659054,10161.2173500103,10532.0347843713,10772.8621471349,11098.9105856095,11331.3051953091,10972.1817650107,10565.8889575513,10117.7440573144,9896.01543498503,9629.87473210007,9519.67209671602,9638.18306749589,9987.25505830018,10736.6264438423,12034.4020055057,12331.6534091505,11893.0333726204,11123.6960931994,10333.7733450469
ALGERIA,Q1,d3,2024,10126.2460452266,9783.89739332076,9615.10096140519,9694.38461012178,10171.5883991509,10587.0638397713,10973.4218631509,11224.3420606151,11564.0548641195,11806.1889002451,11432.0149649811,11008.6948309807,10541.7686247156,10310.7475768582,10033.4531824221,9918.63206444647,10042.1097118721,10405.8109618328,11186.5877551197,12538.7517968633,12848.4607105149,12391.4585454994,11589.8791076245,10766.8514845446
ALGERIA,Q1,d3,2025,10553.9366666667,10194.7033333333,10018.1744444444,10102.2166666667,10598.64,11025.9366666667,11436.4766666667,11708.7477777778,12059.5655555556,12301.8777777778,11911.8577777778,11477.6222222222,10992.2288888889,10749.3811111111,10457.1544444444,10335.6377777778,10465.4111111111,10848.7611111111,11667.5244444444,13068.2177777778,13390.1944444444,12930.09,12095.9611111111,11228.2555555556
ALGERIA,Q1,d3,2026,10975.8023700013,10602.2096343317,10418.6244700243,10506.0260577901,11022.2926008454,11466.6693215723,11893.6195722037,12176.7740008307,12541.6147913704,12793.6128037658,12388.0027858595,11936.4098125135,11431.6141645342,11179.0591891664,10875.1515344324,10748.7775604245,10883.7382395104,11282.4116418086,12133.9028737821,13590.5852183144,13925.4320506103,13446.9361479647,12579.4651629939,11677.0753729158
ALGERIA,Q1,d3,2027,11414.5310390018,11026.0049218679,10835.0814261957,10925.9766612573,11462.8795938583,11925.0190986303,12369.0355562572,12663.5083342318,13042.9326703779,13305.00363679,12883.1804312469,12413.5362232443,11888.5627044096,11625.9125119035,11309.8569525002,11178.4315131375,11318.786888402,11733.3962054753,12618.9235472726,14133.8329156368,14482.0643643917,13984.4418536483,13082.2960104937,12143.8355753572
ALGERIA,Q1,d3,2028,11870.7967261186,11466.7403050947,11268.1851476712,11362.7136793386,11921.0778865746,12401.6901957018,12863.4550368091,13169.6985852097,13564.2894056247,13836.8359657475,13398.1514932754,12909.7345002558,12363.7765535484,12090.6276143005,11761.9385698696,11625.2597461856,11771.2254563396,12202.407684231,13123.3316393175,14698.7955027823,15060.9465826371,14543.4329282266,13605.2261911465,12629.2532823213
ALGERIA,Q1,d3,2029,12345.3004272657,11925.0929195312,11718.6010448635,11816.9081045586,12397.5914441186,12897.4149590947,13377.6376283682,13696.122452609,14106.4859973867,14389.9268853711,13933.7071614221,13425.766990958,12857.985819377,12573.9184737552,12232.090954148,12089.9487559995,12241.7490593411,12690.1666563255,13647.9021106943,15286.340975036,15662.968086427,15124.7681924929,14149.0591226329,13134.0742782029
ALGERIA,Q1,d3,2030,12871.3444444444,12431.4111111111,12215.5022222222,12316.7577777778,12917.9611111111,13428.1288888889,13950.1444444444,14305.6111111111,14723.7777777778,15006.7444444444,14531.2,14009.1555555556,13422.1222222222,13125.5555555556,12765.7111111111,12619.0888888889,12778.9888888889,13262.4777777778,14289.0,15963.4333333333,16340.2666666667,15786.1444444444,14760.4444444444,13699.9666666667
ALGERIA,Q1,d3,2031,13385.8423942064,12928.3238894865,12703.7846138382,12809.0875924085,13434.3224388231,13964.8828241357,14507.7645708057,14877.4400772713,15312.321850397,15606.5993611234,15112.0462853162,14569.1344950004,13958.6360568565,13650.2149221018,13275.9866477708,13123.5035900276,13289.7951695958,13792.6102480012,14860.1649809296,16601.5293579259,16993.4256070439,16417.1538146287,15350.4541700812,14247.5865980756
ALGERIA,Q1,d3,2032,13920.9060386751,13445.0994418547,13211.5848025635,13321.0969891783,13971.3239448467,14523.0920782424,15087.674086826,15472.1263938796,15924.3914156338,16230.4318914944,15716.1103645632,15151.4971114185,14516.5956129638,14195.8461591139,13806.6590993416,13648.0809346792,13821.0195803033,14343.9333615339,15454.1607712538,17265.1315833526,17672.6928484726,17073.386115381,15964.0479739383,14817.0961878007
ALGERIA,Q1,d3,2033,14477.3574371006,13982.5317300696,13739.6829607135,13853.572607331,14529.7906657173,15103.6142708317,15690.7639519022,16090.5837230629,16560.9268428313,16879.2004772446,16344.3203076426,15757.1381330923,15096.8581265366,14763.2875616438,14358.5437785477,14193.6268711885,14373.4782817528,14917.2941582933,16071.8999721912,17955.2595525283,18379.1120012315,17755.8495666368,16602.1685671633,15409.3704170355
ALGERIA,Q1,d3,2034,15056.0515083773,14541.4464525101,14288.8904459283,14407.3325299339,15110.5806166232,15707.3413026021,16317.9607391762,16733.7622481751,17222.9060901098,17553.9018712324,16997.6412815961,16386.9880527013,15700.3150993086,15353.4109333705,14932.488588083,14760.9795635535,14948.0200585523,15513.5735363773,16714.3316637805,18672.9735618995,19113.7683911599,18465.5926892568,17265.7963432886,16025.3192420326
ALGERIA,Q1,d3,2035,15657.8773445209,15122.7023126638,14860.0510477236,14983.2275407608,15714.5861096408,16335.2007256236,16970.2280591007,17402.6501336366,17911.3462068785,18255.5726688754,17677.0770334647,17042.0145569083,16327.8936684376,15967.1229260196,15529.375323309,15351.0106791612,15545.5276232299,16133.6876054553,17382.4428630242,19419.3762904586,19877.7907271266,19203.7059159495,17955.9508844844,16665.8889921387
ALGERIA,Q1,d3,2036,16283.7595766492,15727.192338419,15454.0422838693,15582.1424314167,16342.7351246614,16988.1571684069,17648.5680399074,18098.2750431265,18627.3048964072,18985.2909007515,18383.6714324226,17723.2240130912,16980.5580309369,16605.3664323209,16150.1210270241,15964.6267279968,16166.9189724119,16778.5890942574,18077.2600403192,20195.614493874,20672.3528351524,19971.323266587,18673.692528022,17332.0638237132
ALGERIA,Q1,d3,2037,16934.6597955629,16355.8452540918,16071.7767485869,16204.9973607107,16995.9927351179,17667.2138179361,18354.0228672534,18821.7057184618,19371.8821408557,19744.1776888591,19118.5100735532,18431.663015502,17659.3109250452,17269.1220346475,16795.6793983874,16602.7704553846,16813.1487972119,17449.268814325,18799.8506965014,21002.8807663392,21498.6754618484,20769.6240904864,19420.1239953502,18024.8672321631
ALGERIA,Q1,d3,2038,17611.5780291119,17009.6269072963,16714.2035146385,16852.7492683665,17675.3625907014,18373.4139609412,19087.6763854111,19574.0536215863,20146.2218912617,20533.3989690835,19882.7219457319,19168.4199932295,18365.19517081,17959.4095115591,17467.0422581592,17266.4222903995,17485.2099499956,18146.7571822702,19551.3250029291,21842.4153728457,22358.0281499426,21599.8348783342,20196.3920862911,18745.3636244171
ALGERIA,Q1,d3,2039,18315.5542786141,17689.5417528506,17382.3095914592,17526.3933452422,18381.8884593445,19107.84258678,19850.6557624608,20356.4746421957,20951.5138250797,21354.1672825131,20677.4811661786,19934.6268824368,19099.2952722519,18677.289404566,18165.2410725113,17956.6018521755,18184.1349697757,18872.1258028836,20332.8375071243,22715.5081546979,23251.7311887755,22463.2311465381,21003.6894409563,19494.6599542553
ALGERIA,Q1,d3,2040,19047.6701166894,18396.6343959971,18077.1214415759,18226.9645623182,19116.6558308422,19871.6280543903,20644.1332220454,21170.1708736187,21788.9951739738,22207.7436383591,21504.008784343,20731.4608654408,19862.7390835713,19423.8646475204,18891.3485377476,18674.3695164248,18910.9976685813,19626.4891155229,21145.5889065925,23623.5005111948,24181.1576427623,23361.1393969005,21843.2563720918,20273.9074230075
ALGERIA,Q1,d3,2041,19047.6701166894,18396.6343959971,18077.1214415759,18226.9645623182,19116.6558308422,19871.6280543903,20644.1332220454,21170.1708736187,21788.9951739738,22207.7436383591,21504.008784343,20731.4608654408,19862.7390835713,19423.8646475204,18891.3485377476,18674.3695164248,18910.9976685813,19626.4891155229,21145.5889065925,23623.5005111948,24181.1576427623,23361.1393969005,21843.2563720918,20273.9074230075
ALGERIA,Q2,d1,2018,8851.0,8315.8,8007.3,7787.4,7640.2,7090.3,6661.6,7206.0,8205.6,8834.6,9211.3,9544.1,9951.8,11070.0,11646.0,11326.0,10253.0,9197.5,8759.3,8677.3,9948.6,11796.0,11460.0,9942.1
ALGERIA,Q2,d1,2019,9683.50833398683,9097.96843337111,8760.45150635327,8519.86812790522,8358.82277407369,7757.20021923702,7288.1775073649,7883.78274259509,8977.40322961952,9665.56578097843,10077.6974711166,10441.800010214,10887.8475017704,12111.2232806727,12741.4007521874,12391.3021569015,11217.3778045833,10062.5994691949,9583.18320527521,9493.47044023319,10884.3465158176,12905.5094687277,12537.9059436775,10877.2351381008
ALGERIA,Q2,d1,2020,10270.0,9677.3,9339.7,9125.4,8936.6,8472.1,7925.7,8581.0,9746.0,10508.0,10897.0,11191.0,11527.0,12524.0,13023.0,12836.0,11843.0,10854.0,10400.0,10253.0,11747.0,13699.0,13221.0,11729.0
ALGERIA,Q2,d1,2021,10700.4054621803,10082.8659960231,9731.11751656525,9507.83641719375,9311.12399740216,8827.15726544669,8257.85818613458,8940.62115588792,10154.4451445384,10948.379804926,11353.6824071449,11660.0036540662,12010.085079119,13048.868355243,13568.7809478066,13373.9439642206,12339.3283241092,11308.8803200102,10835.8536325876,10682.693009127,12239.3050598083,14273.1114339248,13775.078930427,12220.5506977519
ALGERIA,Q2,d1,2022,11148.8487882237,10505.4288586443,10138.9389510587,9906.30036339402,9701.343922185,9197.09462694353,8603.93679073268,9315.31367592479,10580.007817919,11407.2154884766,11829.5039187219,12148.6627837402,12513.4157723325,13595.7334200305,14137.435031065,13934.4326237234,12856.4572735086,11782.824220777,11289.9734564291,11130.3940239199,12752.2421339108,14871.2833057329,14352.3787564854,12732.7017952362
ALGERIA,Q2,d1,2023,11616.0859270234,10945.7009095992,10563.8517753282,10321.4635363641,10107.9175750183,9582.53569448251,8964.51920465528,9705.70918595796,11023.4053987118,11885.2805181268,12325.2666355185,12657.8011304108,13037.840553145,14165.5170545318,14729.9208400805,14518.4108042135,13395.2585816688,12276.6306379662,11763.1249893908,11596.8577419446,13286.6758894591,15494.5239643909,14953.8726427631,13266.3166346697
ALGERIA,Q2,d1,2024,12102.9045085372,11404.4243233171,11006.5722724815,10754.0257840512,10531.5303243421,9984.13021292873,9340.21326809283,10112.4657826444,11485.3853301075,12383.3807766026,12841.8062735667,13188.2769576475,13584.2434537399,14759.1797531568,15347.2371387225,15126.8629280997,13956.640515541,12791.1319898406,12256.1058314301,12082.8704893897,13843.5072309432,16143.8840177655,15580.5745382055,13822.2947400811
ALGERIA,Q2,d1,2025,12637.0,11902.0,11482.0,11216.0,10981.0,10404.0,9725.3,10539.0,11987.0,12930.0,13406.0,13762.0,14165.0,15352.0,15943.0,15721.0,14542.0,13354.0,12797.0,12617.0,14428.0,16742.0,16177.0,14406.0
ALGERIA,Q2,d1,2026,13142.1306504309,12377.7509694887,11940.9625803788,11664.3299339426,11419.9364305121,10819.8723816636,10114.0431443092,10960.2686495918,12466.1486196657,13446.8425504527,13941.8693914439,14312.0995498322,14731.2084089067,15965.6555943194,16580.2792561383,16349.4053933231,15123.2779867505,13887.7908289827,13308.5262272346,13121.3312033304,15004.7211382778,17411.217167802,16823.6327872138,14981.8417464673
ALGERIA,Q2,d1,2027,13667.452562554,12872.5188256325,12418.270975963,12130.5806711724,11876.4181838574,11252.3681618115,10518.3252675957,11398.3763992052,12964.4499380656,13984.3445148234,14499.1587444487,14884.1878741686,15320.0495013514,16603.8404479171,17243.032064952,17002.9296301267,15727.7910235546,14442.9185344897,13840.4993624281,13645.8217125697,15604.4951786444,18107.1845218231,17496.1130097678,15580.7012436617
ALGERIA,Q2,d1,2028,14213.7728286501,13387.0637181762,12914.6585121912,12615.4685484007,12351.146587909,11702.1518168296,10938.7674994437,11853.9963473248,13482.6695336732,14543.3316985396,15078.7242653227,15479.14391611,15932.4279589957,17267.5350530534,17932.2766643324,17682.5767697403,16356.4678700822,15020.2360017245,14393.7367166444,14191.2773426508,16228.2435998863,18830.9713300039,18195.473850524,16203.4985652871
ALGERIA,Q2,d1,2029,14781.930802379,13922.1761818402,13430.8878272466,13119.738536004,12844.8510042671,12169.9143837898,11376.0157974501,12327.8284977663,14021.6035869366,15124.6629164169,15681.4563849563,16097.8817521833,16569.2846257576,17957.7590945733,18649.0719935371,18389.3910061091,17010.2744107142,15620.6302077209,14969.0882707956,14758.5361188269,16876.9247144674,19583.6896014425,18922.7897910964,16851.1905625601
ALGERIA,Q2,d1,2030,15076.0,14121.0,13627.0,13174.0,12985.0,12372.0,11911.0,12681.0,14521.0,15560.0,16113.0,16382.0,16814.0,17651.0,17931.0,17749.0,16939.0,15705.0,15164.0,15356.0,17733.0,19664.0,18885.0,16785.0
ALGERIA,Q2,d1,2031,15678.623224333,14685.4496252856,14171.7032819041,13700.5958050785,13504.041029979,12866.5379763497,12387.1107206839,13187.8894340519,15101.438567295,16181.9698441643,16757.0745564923,17036.8271199936,17486.0951773637,18356.5520385183,18647.7442979248,18458.4693293106,17616.0917217416,16332.7658356427,15770.140791575,15969.8154837395,18441.8297716302,20450.0163891804,19639.8779246172,17455.935979068
ALGERIA,Q2,d1,2032,16305.3347181344,15272.461631386,14738.1796367748,14248.2408846313,14043.8293522801,13380.8438002626,12882.2527081254,13715.0404325194,15705.0786310712,16828.8012877534,17426.8942898182,17717.8292221065,18185.0555817665,19090.3066536077,19393.1385533873,19196.2978185306,18320.2483941681,16985.6249501393,16400.5104580651,16608.166617914,19178.9931385432,21267.4517045234,20424.9300976365,18153.6908492893
ALGERIA,Q2,d1,2033,16957.0973462632,15882.9378897972,15327.2993856148,14817.7766277309,14605.1942850377,13915.7076391595,13397.1866868759,14263.2628978485,16332.847609783,17501.488107446,18123.4882953263,18426.0525820167,18911.9550796013,19853.3911686715,20168.3279726616,19963.619050068,19052.5518670969,17664.5803809408,17056.0774846601,17272.0341502533,19945.6226612686,22117.5618344999,21241.3626548276,18879.3366249024
ALGERIA,Q2,d1,2034,17634.9124615546,16517.816321943,15939.9676382068,15410.0780557522,15188.9982961851,14471.951245314,13932.7037894387,14833.3991061936,16985.7099929845,18201.0638035149,18847.9268037298,19162.5852975052,19667.91046223,20646.9779688844,20974.5035386134,20761.6119182896,19814.1272344305,18370.6752592674,17737.8490691838,17962.4380312837,20742.8961714479,23001.6528684008,22090.4299440475,19633.9881710795
ALGERIA,Q2,d1,2035,18339.8214432747,17178.0723401753,16577.1256837029,16026.0551667353,15796.1383285303,15050.4292183732,14489.6267717462,15426.3250014703,17664.6688231489,18928.6031876728,19601.3228253838,19928.5589601835,20454.083161795,21472.2863024172,21812.9038404987,21591.5024407458,20606.1445627242,19104.9944127507,18446.8726695289,18680.4389813562,21572.0385814268,23921.0831029818,22973.4364523908,20418.8049167794
ALGERIA,Q2,d1,2036,19072.9072970713,17864.7203463746,17239.7524367996,16666.6543334848,16427.5471777972,15652.0303183448,15068.8112772232,16042.9515411357,18370.7672367188,19685.2240343877,20384.8338602885,20725.150394045,21271.6810356167,22330.5841536618,22684.8169769027,22454.5656417962,21429.8206888492,19868.6660321375,19184.237612947,19427.1401203122,22434.3237661824,24877.2651293188,23891.7388103736,21234.9926360667
ALGERIA,Q2,d1,2037,19835.2963188785,18578.8152904539,17928.8659417191,17332.8597575554,17084.194925752,16277.6788310669,15671.1471513771,16684.2260957614,19105.0900667574,20472.0887982057,21199.6636764453,21553.5834635094,22121.9602219172,23223.1901913322,23591.5825347447,23352.1275115266,22286.421089512,20662.8634046157,19951.0767696653,20203.688662291,23331.0765204744,25871.6680030795,24846.7478762285,22083.8053006352
ALGERIA,Q2,d1,2038,20628.1598253313,19321.4542911584,18645.5249363087,18025.6949813555,17767.0904306134,16928.3359882594,16297.5598089362,17351.133904552,19868.7655096601,21290.4063997185,22047.0641592971,22415.1309537396,23006.2270697215,24151.4757944364,24534.5936473876,24285.5670429693,23177.2618255033,21488.8067164253,20748.5682934017,21011.2776782826,24263.6745942293,26905.8195015465,25839.9309035143,22966.5470063801
ALGERIA,Q2,d1,2039,21452.7159533492,20093.7783216532,19390.8304786607,18746.224460694,18477.282877039,17605.0014443378,16949.0116556343,18044.6995890436,20662.9668584892,22141.4340829208,22928.3372350965,23311.1165261188,23925.8401459017,25116.867159231,25515.2991350162,25256.3183507558,24103.7115636629,22347.7649275238,21577.9374314531,21851.1479291344,25233.5508092824,27981.3084708582,26872.8137953701,23884.5739769811
ALGERIA,Q2,d1,2040,22310.2315316529,20896.9739624881,20165.9276387526,19495.5552001854,19215.863388068,18308.7148122585,17626.5035668293,18765.9887273077,21488.9143055938,23026.4793468108,23844.8368711544,24242.9167518929,24882.2123224471,26120.8474903957,26535.2057305697,26265.8728744566,25067.1936796676,23241.0577211866,22440.4584071362,22724.5897718269,26242.1952607324,29099.787267075,27946.9834488767,24839.2966475719
ALGERIA,Q2,d1,2041,22310.2315316529,20896.9739624881,20165.9276387526,19495.5552001854,19215.863388068,18308.7148122585,17626.5035668293,18765.9887273077,21488.9143055938,23026.4793468108,23844.8368711544,24242.9167518929,24882.2123224471,26120.8474903957,26535.2057305697,26265.8728744566,25067.1936796676,23241.0577211866,22440.4584071362,22724.5897718269,26242.1952607324,29099.787267075,27946.9834488767,24839.2966475719
ALGERIA,Q2,d2,2018,5514.1,5172.7,5061.0,5046.0,5054.3,5143.2,5052.6,5057.6,5638.3,6196.3,6320.0,6323.9,6159.7,5898.6,5745.9,5690.5,5701.4,5421.4,5697.4,7246.7,8318.6,7993.4,7143.1,6269.8
