Zone,m,d,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Liberia,m11,d14,0.74798,0.7,0.671212,0.661616,0.642424,0.65202,0.671212,0.661616,0.642424,0.632828,0.642424,0.65202,0.613636,0.642424,0.671212,0.671212,0.671212,0.671212,0.719192,0.834343,0.853535,0.863131,0.853535,0.805556
Liberia,m11,d15,0.74798,0.7,0.661616,0.661616,0.642424,0.65202,0.671212,0.661616,0.7,0.709596,0.661616,0.65202,0.642424,0.7,0.709596,0.661616,0.671212,0.661616,0.728788,0.872727,0.920707,0.930303,0.891919,0.65202
Liberia,m11,d16,0.79596,0.709596,0.671212,0.671212,0.671212,0.671212,0.709596,0.7,0.690404,0.7,0.709596,0.709596,0.728788,0.728788,0.709596,0.7,0.709596,0.661616,0.690404,0.853535,0.901515,0.920707,0.872727,0.863131
Liberia,m11,d17,0.815152,0.776768,0.74798,0.719192,0.709596,0.690404,0.728788,0.738384,0.709596,0.728788,0.709596,0.29697,0.488889,0.546465,0.431313,0.29697,0.517677,0.65202,0.536869,0.757576,0.79596,0.776768,0.719192,0.671212
Liberia,m11,d18,0.65202,0.632828,0.613636,0.623232,0.60404,0.60404,0.632828,0.661616,0.642424,0.60404,0.556061,0.60404,0.584848,0.527273,0.584848,0.661616,0.65202,0.680808,0.709596,0.786364,0.891919,0.901515,0.872727,0.853535
Liberia,m11,d19,0.79596,0.728788,0.690404,0.594444,0.565657,0.565657,0.65202,0.661616,0.671212,0.661616,0.680808,0.661616,0.584848,0.613636,0.642424,0.661616,0.65202,0.661616,0.671212,0.815152,0.853535,0.853535,0.843939,0.786364
Liberia,m11,d20,0.74798,0.642424,0.594444,0.575253,0.508081,0.517677,0.594444,0.65202,0.546465,0.498485,0.565657,0.575253,0.60404,0.65202,0.65202,0.671212,0.661616,0.613636,0.642424,0.776768,0.853535,0.824747,0.843939,0.805556
Liberia,m11,d21,0.757576,0.728788,0.7,0.623232,0.661616,0.680808,0.757576,0.776768,0.65202,0.632828,0.671212,0.7,0.680808,0.661616,0.690404,0.719192,0.719192,0.671212,0.719192,0.824747,0.920707,0.930303,0.824747,0.863131
Liberia,m11,d22,0.719192,0.728788,0.728788,0.709596,0.7,0.728788,0.815152,0.79596,0.690404,0.709596,0.719192,0.719192,0.719192,0.680808,0.709596,0.709596,0.709596,0.728788,0.738384,0.853535,0.949495,0.911111,0.911111,0.872727
Liberia,m11,d23,0.824747,0.786364,0.74798,0.728788,0.709596,0.738384,0.815152,0.29697,0.402525,0.690404,0.671212,0.661616,0.671212,0.671212,0.680808,0.738384,0.757576,0.74798,0.74798,0.891919,0.930303,0.930303,0.920707,0.863131
Liberia,m11,d24,0.824747,0.786364,0.757576,0.738384,0.728788,0.738384,0.815152,0.815152,0.719192,0.728788,0.757576,0.74798,0.671212,0.671212,0.584848,0.680808,0.680808,0.709596,0.680808,0.853535,0.872727,0.920707,0.891919,0.843939
Liberia,m11,d25,0.79596,0.776768,0.671212,0.7,0.671212,0.671212,0.671212,0.7,0.709596,0.719192,0.709596,0.680808,0.661616,0.60404,0.60404,0.575253,0.565657,0.642424,0.7,0.834343,0.863131,0.853535,0.834343,0.776768
Liberia,m11,d26,0.671212,0.661616,0.65202,0.632828,0.623232,0.623232,0.613636,0.632828,0.671212,0.661616,0.65202,0.661616,0.613636,0.623232,0.584848,0.65202,0.661616,0.661616,0.661616,0.767172,0.805556,0.863131,0.843939,0.824747
Liberia,m11,d27,0.776768,0.738384,0.719192,0.7,0.671212,0.7,0.79596,0.738384,0.661616,0.671212,0.709596,0.709596,0.7,0.671212,0.661616,0.661616,0.65202,0.7,0.661616,0.834343,0.920707,0.939899,0.920707,0.863131
Liberia,m11,d28,0.623232,0.632828,0.661616,0.65202,0.661616,0.671212,0.786364,0.786364,0.661616,0.65202,0.661616,0.661616,0.661616,0.671212,0.661616,0.661616,0.671212,0.671212,0.709596,0.843939,0.863131,0.882323,0.834343,0.79596
Liberia,m11,d29,0.728788,0.690404,0.671212,0.661616,0.642424,0.642424,0.642424,0.632828,0.632828,0.632828,0.65202,0.632828,0.661616,0.671212,0.690404,0.690404,0.690404,0.690404,0.719192,0.786364,0.786364,0.853535,0.738384,0.728788
Liberia,m11,d30,0.757576,0.719192,0.7,0.671212,0.671212,0.690404,0.767172,0.767172,0.661616,0.661616,0.690404,0.7,0.690404,0.690404,0.65202,0.690404,0.728788,0.719192,0.738384,0.872727,0.920707,0.920707,0.901515,0.843939
Liberia,m12,d1,0.763636,0.715657,0.619697,0.658081,0.638889,0.638889,0.715657,0.715657,0.619697,0.629293,0.629293,0.629293,0.571717,0.571717,0.600505,0.581313,0.600505,0.638889,0.667677,0.80202,0.878788,0.89798,0.85,0.821212
Liberia,m12,d2,0.75404,0.715657,0.686869,0.658081,0.658081,0.648485,0.648485,0.648485,0.638889,0.629293,0.590909,0.638889,0.667677,0.648485,0.677273,0.677273,0.686869,0.706061,0.725253,0.821212,0.89798,0.907576,0.89798,0.869192
Liberia,m12,d3,0.782828,0.763636,0.686869,0.686869,0.667677,0.648485,0.667677,0.667677,0.274242,0.274242,0.39899,0.437374,0.504545,0.600505,0.667677,0.696465,0.686869,0.686869,0.696465,0.840404,0.878788,0.888384,0.869192,0.840404
Liberia,m12,d4,0.792424,0.725253,0.581313,0.629293,0.619697,0.648485,0.75404,0.763636,0.648485,0.658081,0.686869,0.686869,0.686869,0.686869,0.629293,0.715657,0.715657,0.706061,0.715657,0.85,0.907576,0.917172,0.907576,0.85
Liberia,m12,d5,0.773232,0.782828,0.782828,0.792424,0.792424,0.792424,0.773232,0.782828,0.677273,0.696465,0.706061,0.715657,0.677273,0.696465,0.725253,0.734848,0.734848,0.725253,0.677273,0.773232,0.89798,0.917172,0.917172,0.878788
Liberia,m12,d6,0.792424,0.763636,0.75404,0.648485,0.667677,0.686869,0.782828,0.782828,0.667677,0.686869,0.706061,0.686869,0.696465,0.658081,0.658081,0.715657,0.667677,0.658081,0.744444,0.85,0.907576,0.926768,0.926768,0.878788
Liberia,m12,d7,0.811616,0.734848,0.744444,0.658081,0.706061,0.715657,0.80202,0.792424,0.686869,0.696465,0.725253,0.696465,0.696465,0.696465,0.706061,0.744444,0.686869,0.658081,0.677273,0.80202,0.917172,0.936364,0.830808,0.840404
Liberia,m12,d8,0.773232,0.715657,0.686869,0.686869,0.677273,0.677273,0.696465,0.744444,0.638889,0.619697,0.610101,0.629293,0.562121,0.629293,0.638889,0.677273,0.686869,0.696465,0.734848,0.830808,0.80202,0.811616,0.85,0.830808
Liberia,m12,d9,0.830808,0.773232,0.744444,0.715657,0.686869,0.523737,0.562121,0.629293,0.619697,0.581313,0.590909,0.562121,0.542929,0.542929,0.571717,0.590909,0.610101,0.629293,0.619697,0.782828,0.878788,0.85,0.840404,0.85
Liberia,m12,d10,0.811616,0.763636,0.744444,0.715657,0.696465,0.686869,0.706061,0.696465,0.696465,0.686869,0.696465,0.677273,0.677273,0.696465,0.725253,0.629293,0.744444,0.734848,0.734848,0.811616,0.878788,0.907576,0.907576,0.859596
Liberia,m12,d11,0.811616,0.773232,0.744444,0.715657,0.706061,0.715657,0.80202,0.80202,0.667677,0.667677,0.706061,0.715657,0.686869,0.638889,0.677273,0.715657,0.696465,0.706061,0.677273,0.85,0.89798,0.926768,0.917172,0.888384
Liberia,m12,d12,0.830808,0.782828,0.75404,0.734848,0.648485,0.725253,0.80202,0.792424,0.696465,0.706061,0.715657,0.725253,0.706061,0.706061,0.734848,0.744444,0.715657,0.734848,0.744444,0.888384,0.926768,0.94596,0.936364,0.888384
Liberia,m12,d13,0.85,0.792424,0.763636,0.734848,0.725253,0.734848,0.821212,0.734848,0.648485,0.706061,0.725253,0.686869,0.677273,0.648485,0.667677,0.734848,0.725253,0.725253,0.734848,0.859596,0.907576,0.917172,0.907576,0.888384
Liberia,m12,d14,0.821212,0.782828,0.734848,0.744444,0.715657,0.744444,0.80202,0.782828,0.696465,0.686869,0.686869,0.696465,0.715657,0.648485,0.667677,0.677273,0.715657,0.638889,0.744444,0.85,0.907576,0.926768,0.907576,0.80202
Liberia,m12,d15,0.811616,0.763636,0.725253,0.706061,0.686869,0.696465,0.763636,0.773232,0.677273,0.677273,0.677273,0.648485,0.658081,0.658081,0.667677,0.677273,0.677273,0.715657,0.725253,0.811616,0.89798,0.859596,0.89798,0.869192
Liberia,m12,d16,0.811616,0.763636,0.734848,0.725253,0.696465,0.696465,0.389394,0.379798,0.379798,0.370202,0.389394,0.370202,0.379798,0.389394,0.379798,0.389394,0.389394,0.389394,0.533333,0.696465,0.917172,0.936364,0.936364,0.89798
Liberia,m12,d17,0.840404,0.792424,0.725253,0.715657,0.706061,0.696465,0.696465,0.686869,0.629293,0.677273,0.677273,0.667677,0.638889,0.648485,0.658081,0.590909,0.610101,0.648485,0.706061,0.811616,0.869192,0.878788,0.85,0.792424
Liberia,m12,d18,0.725253,0.715657,0.677273,0.677273,0.638889,0.658081,0.734848,0.763636,0.648485,0.648485,0.658081,0.658081,0.658081,0.590909,0.581313,0.667677,0.667677,0.677273,0.686869,0.792424,0.744444,0.888384,0.888384,0.840404
Liberia,m12,d19,0.725253,0.725253,0.696465,0.677273,0.658081,0.677273,0.744444,0.715657,0.552525,0.552525,0.581313,0.571717,0.542929,0.494949,0.504545,0.542929,0.581313,0.542929,0.638889,0.773232,0.80202,0.773232,0.782828,0.744444
Liberia,m12,d20,0.734848,0.696465,0.744444,0.725253,0.715657,0.696465,0.696465,0.773232,0.75404,0.706061,0.696465,0.706061,0.706061,0.686869,0.686869,0.638889,0.485354,0.485354,0.571717,0.715657,0.888384,0.926768,0.878788,0.629293
Liberia,m12,d21,0.773232,0.715657,0.696465,0.619697,0.629293,0.571717,0.600505,0.542929,0.552525,0.542929,0.542929,0.552525,0.514141,0.542929,0.552525,0.581313,0.590909,0.533333,0.677273,0.840404,0.869192,0.821212,0.859596,0.840404
Liberia,m12,d22,0.773232,0.715657,0.677273,0.619697,0.542929,0.552525,0.562121,0.523737,0.504545,0.504545,0.523737,0.514141,0.514141,0.523737,0.590909,0.542929,0.542929,0.552525,0.600505,0.811616,0.89798,0.89798,0.89798,0.85
Liberia,m12,d23,0.734848,0.30303,0.504545,0.485354,0.475758,0.475758,0.494949,0.514141,0.542929,0.533333,0.533333,0.542929,0.552525,0.523737,0.542929,0.542929,0.533333,0.552525,0.619697,0.80202,0.821212,0.830808,0.830808,0.792424
Liberia,m12,d24,0.696465,0.542929,0.533333,0.523737,0.504545,0.456566,0.562121,0.523737,0.533333,0.533333,0.533333,0.533333,0.542929,0.542929,0.552525,0.562121,0.562121,0.696465,0.75404,0.89798,0.926768,0.94596,0.917172,0.917172
Liberia,m12,d25,0.773232,0.821212,0.782828,0.744444,0.725253,0.696465,0.734848,0.725253,0.696465,0.677273,0.715657,0.734848,0.763636,0.734848,0.782828,0.80202,0.80202,0.792424,0.792424,0.859596,0.89798,0.936364,0.936364,0.811616
Liberia,m12,d26,0.859596,0.821212,0.782828,0.763636,0.571717,0.514141,0.514141,0.514141,0.437374,0.533333,0.552525,0.523737,0.514141,0.542929,0.504545,0.552525,0.523737,0.504545,0.504545,0.744444,0.811616,0.821212,0.821212,0.830808
Liberia,m12,d27,0.715657,0.734848,0.706061,0.658081,0.658081,0.658081,0.629293,0.523737,0.504545,0.533333,0.542929,0.552525,0.552525,0.562121,0.571717,0.542929,0.552525,0.571717,0.75404,0.725253,0.782828,0.811616,0.792424,0.763636
Liberia,m12,d28,0.715657,0.725253,0.715657,0.696465,0.706061,0.715657,0.648485,0.533333,0.504545,0.533333,0.562121,0.552525,0.523737,0.562121,0.562121,0.504545,0.562121,0.533333,0.571717,0.715657,0.840404,0.811616,0.85,0.75404
Liberia,m12,d29,0.667677,0.715657,0.696465,0.706061,0.696465,0.686869,0.706061,0.552525,0.542929,0.542929,0.552525,0.542929,0.562121,0.562121,0.552525,0.562121,0.562121,0.562121,0.562121,0.763636,0.907576,0.917172,0.936364,0.888384
Liberia,m12,d30,0.782828,0.542929,0.542929,0.533333,0.542929,0.533333,0.552525,0.571717,0.552525,0.552525,0.571717,0.581313,0.590909,0.514141,0.552525,0.562121,0.792424,0.744444,0.763636,0.763636,0.840404,0.878788,0.888384,0.869192
Liberia,m12,d31,0.725253,0.533333,0.542929,0.523737,0.514141,0.504545,0.514141,0.542929,0.542929,0.533333,0.523737,0.485354,0.485354,0.533333,0.475758,0.533333,0.533333,0.504545,0.514141,0.571717,0.734848,0.773232,0.792424,0.734848
