z,y,q,d,tech,f,techfuel,t,value
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t14,12.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t15,35.35
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t16,25.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t17,12.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t18,37.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t19,12.0
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t20,32.35
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t22,71.35
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q2,d5,BiomassPlant,Biomass,Biomass,t24,42.35
Uganda,2026,Q2,d5,PV,Solar,PV,t7,0.3503717999999999
Uganda,2026,Q2,d5,PV,Solar,PV,t8,12.1725337905
Uganda,2026,Q2,d5,PV,Solar,PV,t9,35.36759410533
Uganda,2026,Q2,d5,PV,Solar,PV,t10,56.43806482562999
Uganda,2026,Q2,d5,PV,Solar,PV,t11,71.17375022013
Uganda,2026,Q2,d5,PV,Solar,PV,t12,81.28016936346003
Uganda,2026,Q2,d5,PV,Solar,PV,t13,85.60731498944997
Uganda,2026,Q2,d5,PV,Solar,PV,t14,83.96027086218
Uganda,2026,Q2,d5,PV,Solar,PV,t15,75.44242099449002
Uganda,2026,Q2,d5,PV,Solar,PV,t16,61.16478929048999
Uganda,2026,Q2,d5,PV,Solar,PV,t17,41.72187111216
Uganda,2026,Q2,d5,PV,Solar,PV,t18,17.45477015955
Uganda,2026,Q2,d5,PV,Solar,PV,t19,3.369696
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t1,66.39737353535986
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t8,37.07430383393887
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t9,39.99610587286645
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t10,52.20318787793144
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t11,84.58897663597861
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t12,90.87281197396692
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t13,122.40813993533698
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t14,124.9908331970496
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t15,95.26792143720093
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t16,101.00815596377332
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t17,164.9826941309443
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t18,180.6180830250252
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t19,219.9010952283047
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t20,266.48165188064365
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q2,d5,ReservoirHydro,Water,Reservoir,t24,355.7629220866555
Uganda,2026,Q2,d5,ROR,Water,ROR,t1,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t2,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t3,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t4,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t5,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t6,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t7,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t8,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t9,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t10,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t11,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t12,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t13,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t14,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t15,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t16,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t17,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t18,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t19,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t20,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t21,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t22,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t23,646.5446194445
Uganda,2026,Q2,d5,ROR,Water,ROR,t24,646.5446194445
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t1,59.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t2,63.88294778524605
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t3,34.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t4,1.0
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t5,21.73131043376492
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t6,26.0
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t7,71.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t8,59.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t9,64.0
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t10,34.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t11,71.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t12,59.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t13,71.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t14,59.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t15,59.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t16,41.0
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t17,34.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t18,34.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t19,71.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t20,71.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t21,83.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t22,83.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q3,d1,BiomassPlant,Biomass,Biomass,t24,34.35
Uganda,2026,Q3,d1,PV,Solar,PV,t7,0.1656129
Uganda,2026,Q3,d1,PV,Solar,PV,t8,4.681196999999999
Uganda,2026,Q3,d1,PV,Solar,PV,t9,14.998822657620003
Uganda,2026,Q3,d1,PV,Solar,PV,t10,30.81629438682
Uganda,2026,Q3,d1,PV,Solar,PV,t11,54.1477962774
Uganda,2026,Q3,d1,PV,Solar,PV,t12,73.90258077783
Uganda,2026,Q3,d1,PV,Solar,PV,t13,81.99161442869999
Uganda,2026,Q3,d1,PV,Solar,PV,t14,77.22590669751003
Uganda,2026,Q3,d1,PV,Solar,PV,t15,66.99279186681
Uganda,2026,Q3,d1,PV,Solar,PV,t16,46.05876262652998
Uganda,2026,Q3,d1,PV,Solar,PV,t17,33.01885051401
Uganda,2026,Q3,d1,PV,Solar,PV,t18,16.821291626969998
Uganda,2026,Q3,d1,PV,Solar,PV,t19,3.427134
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t1,159.23143736758294
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t2,72.22632718445925
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t3,35.384333824182875
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t4,6.624495211962028
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t6,4.762786381366766
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t7,70.98546724234728
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t8,155.070257567944
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t9,147.77414069113604
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t10,150.07540862134573
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t11,166.1282269710171
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t12,138.72533975714754
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t13,140.80492984174526
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t14,168.46903546089703
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t15,121.4349454817193
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t16,198.1777958793784
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t17,237.25243819278165
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t18,275.7978519587375
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t19,309.200905922321
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t20,380.0
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q3,d1,ReservoirHydro,Water,Reservoir,t24,356.67455397369974
Uganda,2026,Q3,d1,ROR,Water,ROR,t1,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t2,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t3,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t4,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t5,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t6,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t7,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t8,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t9,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t10,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t11,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t12,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t13,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t14,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t15,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t16,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t17,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t18,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t19,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t20,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t21,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t22,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t23,646.6530582974001
Uganda,2026,Q3,d1,ROR,Water,ROR,t24,646.6530582974001
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t1,71.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t2,39.0
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t8,23.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t9,61.0
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t10,59.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t11,61.0
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t12,71.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t13,61.0
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t14,34.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t15,71.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t16,59.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t17,71.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t18,59.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t19,46.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t20,59.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t22,83.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q3,d2,BiomassPlant,Biomass,Biomass,t24,71.35
Uganda,2026,Q3,d2,PV,Solar,PV,t7,0.3800480999999999
Uganda,2026,Q3,d2,PV,Solar,PV,t8,14.49203981241
Uganda,2026,Q3,d2,PV,Solar,PV,t9,39.67524814602
Uganda,2026,Q3,d2,PV,Solar,PV,t10,63.82539910817999
Uganda,2026,Q3,d2,PV,Solar,PV,t11,83.86281255276002
Uganda,2026,Q3,d2,PV,Solar,PV,t12,89.81751081645
Uganda,2026,Q3,d2,PV,Solar,PV,t13,89.81751081645
Uganda,2026,Q3,d2,PV,Solar,PV,t14,89.81751081645
Uganda,2026,Q3,d2,PV,Solar,PV,t15,89.81751081645
Uganda,2026,Q3,d2,PV,Solar,PV,t16,73.45427297571
Uganda,2026,Q3,d2,PV,Solar,PV,t17,51.88676520285001
Uganda,2026,Q3,d2,PV,Solar,PV,t18,27.66839340495
Uganda,2026,Q3,d2,PV,Solar,PV,t19,4.489737
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t1,123.13473999521592
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t2,24.892770111487835
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t8,26.13499910500468
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t9,76.25355472544987
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t10,64.02442847404791
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t11,91.22984962578984
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t12,99.70577291137266
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t13,110.8540521145336
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t14,144.6335155666785
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t15,124.29997688704584
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t16,110.375616493295
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t17,176.721723014754
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t18,231.80442123579297
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t19,281.11468882247004
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t20,358.92019601983225
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q3,d2,ReservoirHydro,Water,Reservoir,t24,376.4587475176089
Uganda,2026,Q3,d2,ROR,Water,ROR,t1,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t2,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t3,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t4,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t5,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t6,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t7,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t8,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t9,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t10,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t11,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t12,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t13,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t14,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t15,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t16,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t17,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t18,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t19,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t20,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t21,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t22,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t23,646.6530582974001
Uganda,2026,Q3,d2,ROR,Water,ROR,t24,646.6530582974001
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t1,64.0
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t2,71.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t3,71.34764705882354
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t4,42.50168239901001
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t5,11.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t6,10.887647058823514
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t7,39.55364216636455
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t8,54.99448455916769
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t9,67.75
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t10,71.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t11,70.95
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t12,64.0
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t13,70.95
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t14,71.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t15,62.017399288983526
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t16,70.75
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t17,68.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t18,71.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t19,70.95
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t20,34.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t21,68.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t22,71.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q3,d3,BiomassPlant,Biomass,Biomass,t24,63.4
Uganda,2026,Q3,d3,PV,Solar,PV,t7,0.3609021
Uganda,2026,Q3,d3,PV,Solar,PV,t8,12.455162638920005
Uganda,2026,Q3,d3,PV,Solar,PV,t9,35.065473575880006
Uganda,2026,Q3,d3,PV,Solar,PV,t10,56.89611851613
Uganda,2026,Q3,d3,PV,Solar,PV,t11,74.34114288303
Uganda,2026,Q3,d3,PV,Solar,PV,t12,83.97976244747998
Uganda,2026,Q3,d3,PV,Solar,PV,t13,85.60731498944997
Uganda,2026,Q3,d3,PV,Solar,PV,t14,80.11067051198998
Uganda,2026,Q3,d3,PV,Solar,PV,t15,70.14069284867999
Uganda,2026,Q3,d3,PV,Solar,PV,t16,52.06218994919998
Uganda,2026,Q3,d3,PV,Solar,PV,t17,33.15529208976
Uganda,2026,Q3,d3,PV,Solar,PV,t18,16.918749840660002
Uganda,2026,Q3,d3,PV,Solar,PV,t19,3.245247
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t1,141.28319966835687
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t2,57.35545903328807
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t3,3.3418844563677794
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t9,24.59849192103735
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t10,21.12073203391077
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t11,32.87177697907333
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t12,16.577965823008356
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t13,22.21554690557718
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t14,55.350901023351184
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t15,53.160059934365336
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t16,48.90852280397763
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t17,84.456237851097
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t18,93.69051789876504
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t19,170.0014736127386
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t20,266.214779019738
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t21,380.0
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t22,380.0
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t23,380.0
Uganda,2026,Q3,d3,ReservoirHydro,Water,Reservoir,t24,229.5679649950107
Uganda,2026,Q3,d3,ROR,Water,ROR,t1,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t2,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t3,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t4,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t5,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t6,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t7,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t8,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t9,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t10,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t11,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t12,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t13,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t14,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t15,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t16,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t17,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t18,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t19,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t20,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t21,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t22,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t23,646.6530582974001
Uganda,2026,Q3,d3,ROR,Water,ROR,t24,646.6530582974001
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t1,45.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t2,70.95
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t3,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t4,63.16537606813886
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t5,56.31787072035062
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t6,45.73023230679252
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t7,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t8,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t9,58.95
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t10,61.0
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t11,70.75
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t12,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t13,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t14,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t15,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t16,70.95
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t17,60.4
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t18,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t19,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t20,60.77534510028495
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t21,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t22,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t23,71.35
Uganda,2026,Q3,d4,BiomassPlant,Biomass,Biomass,t24,71.35
Uganda,2026,Q3,d4,PV,Solar,PV,t7,0.2824035
Uganda,2026,Q3,d4,PV,Solar,PV,t8,11.5877843169
Uganda,2026,Q3,d4,PV,Solar,PV,t9,32.77520493192
Uganda,2026,Q3,d4,PV,Solar,PV,t10,54.38169606684001
Uganda,2026,Q3,d4,PV,Solar,PV,t11,67.86991598148
Uganda,2026,Q3,d4,PV,Solar,PV,t12,79.00939240053002
Uganda,2026,Q3,d4,PV,Solar,PV,t13,76.13437447443
Uganda,2026,Q3,d4,PV,Solar,PV,t14,67.61652451100998
Uganda,2026,Q3,d4,PV,Solar,PV,t15,59.40079517277
Uganda,2026,Q3,d4,PV,Solar,PV,t16,44.74307640666
Uganda,2026,Q3,d4,PV,Solar,PV,t17,32.59978018557
Uganda,2026,Q3,d4,PV,Solar,PV,t18,18.536556589980005
Uganda,2026,Q3,d4,PV,Solar,PV,t19,3.924930000000001
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t1,208.69096418812808
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t2,66.68742941317748
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t3,25.988984572611
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t8,82.17458274800896
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t9,85.32173435007843
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t10,101.22913365473556
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t11,129.50634041453662
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t12,149.57466279023248
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t13,105.91870487285848
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t14,76.67205249618792
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t15,83.90626818609724
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t16,100.5932385936024
Uganda,2026,Q3,d4,ReservoirHydro,Water,Reservoir,t17,175.8569314574816
