zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Kosovo,Wind,m10,d7,0.11,0.1,0.09,0.08,0.06,0.05,0.04,0.02,0.01,0.03,0.05,0.07,0.08,0.08,0.06,0.07,0.11,0.12,0.13,0.11,0.09,0.06,0.04,0.03
Kosovo,Wind,m11,d1,0.09,0.07,0.06,0.05,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.05,0.06,0.07,0.08,0.08
Kosovo,Wind,m11,d2,0.41,0.48,0.44,0.45,0.49,0.47,0.36,0.26,0.44,0.56,0.62,0.71,0.75,0.7,0.58,0.53,0.43,0.28,0.19,0.16,0.16,0.17,0.21,0.25
Kosovo,Wind,m11,d3,0.29,0.26,0.23,0.2,0.18,0.18,0.16,0.13,0.22,0.27,0.36,0.47,0.57,0.61,0.53,0.51,0.51,0.48,0.44,0.41,0.39,0.43,0.43,0.44
Kosovo,Wind,m11,d4,0.34,0.3,0.28,0.28,0.27,0.26,0.25,0.26,0.36,0.44,0.46,0.44,0.36,0.28,0.28,0.27,0.24,0.22,0.21,0.22,0.23,0.24,0.22,0.18
Kosovo,Wind,m11,d5,0.11,0.11,0.1,0.07,0.05,0.04,0.03,0.02,0.08,0.14,0.18,0.21,0.24,0.27,0.24,0.28,0.35,0.38,0.39,0.39,0.38,0.37,0.4,0.39
Kosovo,Wind,m11,d6,0.65,0.84,1,1,0.95,0.83,0.76,0.55,0.57,0.65,0.62,0.45,0.25,0.23,0.21,0.19,0.15,0.11,0.08,0.06,0.04,0.02,0.01,0.01
Kosovo,Wind,m11,d7,0.22,0.18,0.18,0.18,0.18,0.19,0.17,0.13,0.13,0.12,0.1,0.1,0.09,0.09,0.08,0.09,0.11,0.12,0.11,0.1,0.08,0.07,0.06,0.05
Kosovo,Wind,m12,d1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.04,0.04,0.06,0.09,0.12,0.14,0.16,0.17,0.18,0.18,0.17,0.15
Kosovo,Wind,m12,d2,1,0.98,0.94,0.85,0.8,0.8,0.83,0.88,0.98,1,1,1,1,1,0.98,0.75,0.63,0.46,0.5,0.57,0.62,0.64,0.67,0.61
Kosovo,Wind,m12,d3,0.04,0.02,0.01,0.05,0.11,0.18,0.23,0.26,0.33,0.39,0.41,0.39,0.38,0.36,0.32,0.26,0.26,0.31,0.32,0.36,0.31,0.29,0.3,0.34
Kosovo,Wind,m12,d4,0.1,0.09,0.09,0.08,0.07,0.07,0.07,0.08,0.1,0.13,0.14,0.13,0.11,0.09,0.05,0.02,0.01,0,0,0,0.01,0.02,0.04,0.06
Kosovo,Wind,m12,d5,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.06,0.09,0.13,0.16,0.17,0.16,0.15,0.14,0.13,0.13,0.15,0.16
Kosovo,Wind,m12,d6,0.54,0.47,0.43,0.42,0.36,0.3,0.26,0.27,0.39,0.77,0.93,0.93,0.86,0.71,0.52,0.5,0.52,0.54,0.53,0.53,0.56,0.52,0.41,0.35
Kosovo,Wind,m12,d7,0.85,0.87,0.92,0.89,0.92,0.93,0.92,0.98,1,1,1,1,1,0.93,0.84,0.88,0.85,0.76,0.67,0.63,0.59,0.58,0.55,0.49
Albania,PV,m1,d1,0.01,0,0.01,0.05,0.08,0.11,0.15,0.2,0.28,0.31,0.28,0.26,0.27,0.28,0.32,0.45,0.66,0.87,1,1,1,1,1,1
Albania,PV,m1,d2,0.37,0.31,0.23,0.17,0.13,0.09,0.06,0.03,0.01,0,0,0,0,0,0.01,0.02,0.03,0.03,0.03,0.04,0.07,0.09,0.09,0.09
Albania,PV,m1,d3,0.29,0.21,0.15,0.14,0.13,0.11,0.07,0.03,0,0,0.02,0.05,0.11,0.19,0.23,0.23,0.25,0.31,0.39,0.46,0.53,0.59,0.67,0.76
Albania,PV,m1,d4,0.81,0.84,0.82,0.74,0.66,0.6,0.56,0.53,0.47,0.42,0.44,0.54,0.65,0.69,0.69,0.63,0.63,0.61,0.53,0.48,0.48,0.5,0.52,0.53
Albania,PV,m1,d5,0,0,0,0,0.01,0.02,0.04,0.06,0.07,0.07,0.08,0.1,0.11,0.13,0.16,0.19,0.23,0.26,0.29,0.3,0.31,0.32,0.36,0.46
Albania,PV,m1,d6,0.62,0.54,0.53,0.48,0.41,0.36,0.33,0.34,0.36,0.43,0.44,0.39,0.32,0.25,0.2,0.15,0.12,0.09,0.05,0.02,0.02,0.03,0.04,0.02
Albania,PV,m1,d7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,0.67,0.6,0.65,0.68,0.68,0.64,0.57,0.49,0.43
Albania,PV,m2,d1,0.48,0.62,0.77,0.8,0.87,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Albania,PV,m2,d2,0.04,0.02,0.01,0.01,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0.01,0.03,0.07,0.1,0.1,0.08
Albania,PV,m2,d3,0.4,0.5,0.63,0.63,0.52,0.48,0.63,0.81,0.95,1,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,1
Albania,PV,m2,d4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99
Albania,PV,m2,d5,0.87,0.78,0.69,0.65,0.66,0.73,0.8,0.74,0.79,0.73,0.63,0.56,0.57,0.63,0.7,0.78,0.9,0.99,1,0.99,0.93,0.88,0.81,0.73
Albania,PV,m2,d6,0.01,0,0,0,0.01,0.02,0.02,0.02,0.01,0.01,0,0,0,0.01,0.02,0.02,0.01,0,0,0.01,0.01,0.02,0.02,0.02
Albania,PV,m2,d7,0.15,0.16,0.18,0.21,0.26,0.32,0.34,0.32,0.33,0.23,0.12,0.05,0.03,0.05,0.09,0.14,0.17,0.19,0.2,0.21,0.23,0.24,0.23,0.21
Albania,PV,m3,d1,0.3,0.28,0.28,0.3,0.3,0.28,0.28,0.3,0.32,0.29,0.25,0.23,0.21,0.17,0.13,0.1,0.11,0.11,0.11,0.11,0.11,0.09,0.07,0.07
Albania,PV,m3,d2,0.16,0.12,0.05,0.06,0.17,0.3,0.39,0.44,0.51,0.53,0.52,0.47,0.37,0.25,0.14,0.1,0.11,0.12,0.14,0.14,0.12,0.11,0.08,0.06
Albania,PV,m3,d3,0.27,0.29,0.28,0.26,0.24,0.22,0.22,0.24,0.27,0.3,0.38,0.38,0.34,0.28,0.19,0.13,0.09,0.07,0.06,0.06,0.07,0.06,0.03,0.01
Albania,PV,m3,d4,0.05,0.04,0.03,0.01,0.02,0.03,0.05,0.06,0.04,0.03,0.07,0.09,0.1,0.1,0.1,0.1,0.09,0.06,0.06,0.07,0.09,0.12,0.16,0.21
Albania,PV,m3,d5,0.26,0.3,0.33,0.34,0.33,0.32,0.3,0.29,0.29,0.29,0.29,0.32,0.34,0.35,0.36,0.38,0.44,0.54,0.59,0.61,0.57,0.56,0.6,0.62
Albania,PV,m3,d6,1,0.96,0.92,0.87,0.82,0.76,0.62,0.5,0.33,0.19,0.1,0.05,0.03,0.05,0.11,0.14,0.14,0.19,0.29,0.46,0.63,0.74,0.81,0.88
Albania,PV,m3,d7,1,1,1,1,1,1,1,1,1,0.95,0.76,0.53,0.44,0.43,0.4,0.34,0.38,0.68,0.99,1,1,1,1,1
Albania,PV,m4,d1,0.36,0.39,0.47,0.53,0.58,0.65,0.79,0.91,0.99,1,1,1,1,1,1,0.98,0.84,0.81,0.86,0.92,0.96,1,1,1
Albania,PV,m4,d2,0.09,0.09,0.1,0.11,0.12,0.12,0.11,0.11,0.09,0.07,0.05,0.03,0.02,0.02,0.01,0.01,0.02,0.03,0.05,0.07,0.08,0.09,0.11,0.13
Albania,PV,m4,d3,0.34,0.39,0.47,0.55,0.62,0.62,0.46,0.39,0.31,0.16,0.06,0.01,0.01,0.03,0.07,0.1,0.13,0.18,0.23,0.27,0.3,0.3,0.26,0.23
Albania,PV,m4,d4,0.1,0.13,0.15,0.17,0.2,0.22,0.29,0.36,0.41,0.44,0.47,0.47,0.42,0.35,0.28,0.2,0.14,0.12,0.13,0.13,0.15,0.15,0.13,0.09
Albania,PV,m4,d5,0.42,0.48,0.51,0.5,0.55,0.58,0.65,0.64,0.55,0.41,0.28,0.18,0.11,0.08,0.08,0.1,0.11,0.14,0.19,0.26,0.33,0.39,0.4,0.41
Albania,PV,m4,d6,0.69,0.81,0.95,1,1,0.74,0.65,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87,0.73
Albania,PV,m4,d7,0.31,0.21,0.11,0.07,0.07,0.1,0.06,0.04,0.09,0.22,0.21,0.2,0.23,0.26,0.29,0.33,0.34,0.32,0.27,0.2,0.15,0.11,0.09,0.08
Albania,PV,m5,d1,0.06,0.07,0.1,0.14,0.17,0.2,0.23,0.27,0.33,0.34,0.36,0.41,0.46,0.52,0.56,0.55,0.46,0.43,0.47,0.49,0.51,0.5,0.47,0.45
Albania,PV,m5,d2,0.05,0.05,0.05,0.06,0.06,0.06,0.05,0.04,0.02,0.01,0.01,0,0.01,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02
Albania,PV,m5,d3,0.07,0.06,0.06,0.06,0.05,0.03,0.01,0.01,0.02,0.04,0.09,0.15,0.18,0.18,0.17,0.15,0.13,0.1,0.06,0.03,0.01,0.01,0.03,0.05
Albania,PV,m5,d4,0.24,0.24,0.26,0.29,0.35,0.44,0.57,0.71,0.84,0.94,1,1,1,1,1,1,1,0.98,0.9,0.71,0.44,0.21,0.09,0.04
Albania,PV,m5,d5,0.35,0.42,0.5,0.59,0.61,0.6,0.81,0.75,0.57,0.47,0.44,0.34,0.19,0.13,0.12,0.09,0.06,0.1,0.18,0.3,0.42,0.44,0.42,0.48
Albania,PV,m5,d6,0.08,0.06,0.06,0.08,0.08,0.08,0.08,0.1,0.14,0.16,0.17,0.17,0.15,0.1,0.08,0.06,0.04,0.04,0.02,0.01,0.01,0.03,0.03,0.02
Albania,PV,m5,d7,0.13,0.12,0.13,0.14,0.17,0.18,0.17,0.14,0.1,0.07,0.08,0.14,0.09,0.07,0.26,0.37,0.36,0.29,0.38,0.29,0.3,0.5,0.62,0.58
Albania,PV,m6,d1,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.02,0.01,0.03,0.07,0.12,0.14,0.14,0.13,0.12,0.1,0.08,0.06,0.05,0.06,0.06,0.06,0.07
Albania,PV,m6,d2,0.78,0.73,0.7,0.72,0.64,0.52,0.49,0.35,0.21,0.12,0.06,0.03,0.03,0.04,0.07,0.1,0.12,0.15,0.19,0.25,0.3,0.36,0.39,0.38
Albania,PV,m6,d3,0.03,0.02,0.01,0.01,0.01,0,0,0,0,0.02,0.05,0.07,0.07,0.06,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.03,0.04,0.06
Albania,PV,m6,d4,0.64,0.67,0.71,0.72,0.65,0.49,0.39,0.31,0.24,0.15,0.09,0.04,0.02,0.01,0.03,0.05,0.05,0.05,0.06,0.11,0.15,0.18,0.21,0.23
Albania,PV,m6,d5,0.06,0.06,0.06,0.09,0.12,0.12,0.1,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.12,0.19,0.24,0.31,0.45,0.56
Albania,PV,m6,d6,0.05,0.04,0.03,0.03,0.06,0.04,0,0.01,0.1,0.07,0.04,0.06,0.06,0.03,0.08,0.07,0.02,0.01,0.01,0.04,0.09,0.14,0.19,0.25
Albania,PV,m6,d7,0.86,0.89,0.92,0.9,0.88,0.99,0.94,0.77,0.62,0.46,0.34,0.26,0.2,0.16,0.18,0.22,0.29,0.4,0.57,0.72,0.82,0.85,0.83,0.82
Albania,PV,m7,d1,0.05,0.04,0.04,0.05,0.06,0.05,0.03,0.02,0.04,0.07,0.12,0.14,0.15,0.15,0.13,0.08,0.05,0.04,0.03,0.01,0,0,0.01,0.01
Albania,PV,m7,d2,0.34,0.35,0.3,0.22,0.17,0.16,0.16,0.17,0.2,0.23,0.25,0.26,0.23,0.2,0.17,0.14,0.11,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Albania,PV,m7,d3,0.46,0.48,0.48,0.48,0.41,0.34,0.24,0.1,0.02,0.01,0.02,0.07,0.15,0.22,0.25,0.25,0.23,0.2,0.17,0.14,0.12,0.09,0.08,0.07
Albania,PV,m7,d4,0.01,0,0,0,0.02,0,0,0.02,0.08,0.16,0.21,0.2,0.19,0.16,0.1,0.08,0.08,0.05,0.02,0.01,0.02,0.02,0.05,0.11
Albania,PV,m7,d5,0,0,0.02,0.04,0.06,0.07,0.08,0.1,0.12,0.14,0.14,0.13,0.14,0.13,0.1,0.08,0.06,0.05,0.06,0.04,0.12,0.17,0.14,0.23
Albania,PV,m7,d6,0.8,0.82,0.82,0.8,0.75,0.72,0.8,0.8,0.68,0.49,0.33,0.2,0.1,0.04,0.01,0,0.01,0.03,0.09,0.17,0.25,0.33,0.42,0.5
Albania,PV,m7,d7,0.47,0.43,0.41,0.37,0.29,0.28,0.27,0.21,0.15,0.14,0.19,0.26,0.33,0.39,0.44,0.49,0.5,0.51,0.51,0.47,0.46,0.5,0.53,0.52
Albania,PV,m8,d1,0.16,0.17,0.2,0.23,0.25,0.23,0.19,0.18,0.19,0.19,0.19,0.18,0.16,0.13,0.1,0.09,0.07,0.05,0.02,0.01,0.02,0.04,0.05,0.06
Albania,PV,m8,d2,0.01,0.01,0.01,0.02,0.05,0.06,0.03,0.01,0,0.01,0.07,0.13,0.18,0.21,0.21,0.21,0.21,0.21,0.21,0.19,0.17,0.15,0.13,0.11
Albania,PV,m8,d3,0.27,0.26,0.24,0.23,0.21,0.15,0.06,0.01,0.01,0.02,0.05,0.11,0.19,0.26,0.29,0.29,0.28,0.26,0.24,0.22,0.19,0.17,0.15,0.11
Albania,PV,m8,d4,0.55,0.5,0.48,0.44,0.37,0.31,0.21,0.09,0.03,0.02,0.03,0.07,0.15,0.26,0.34,0.38,0.37,0.36,0.36,0.35,0.33,0.29,0.24,0.2
Albania,PV,m8,d5,0.02,0.03,0.03,0.05,0.07,0.07,0.05,0.04,0.03,0.02,0.05,0.1,0.13,0.15,0.15,0.15,0.16,0.15,0.09,0.04,0.02,0.03,0.04,0.05
Albania,PV,m8,d6,0.15,0.18,0.23,0.31,0.41,0.44,0.41,0.41,0.43,0.38,0.32,0.26,0.21,0.17,0.16,0.16,0.18,0.27,0.36,0.41,0.43,0.43,0.39,0.35
Albania,PV,m8,d7,0.1,0.09,0.09,0.1,0.12,0.12,0.1,0.09,0.08,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.09,0.14,0.19,0.25,0.3,0.34,0.39,0.45
Albania,PV,m9,d1,0.15,0.15,0.16,0.18,0.2,0.18,0.15,0.15,0.13,0.12,0.14,0.14,0.1,0.05,0.01,0,0.01,0.06,0.13,0.17,0.19,0.19,0.18,0.16
Albania,PV,m9,d2,0.19,0.2,0.25,0.3,0.36,0.41,0.42,0.47,0.51,0.55,0.56,0.52,0.42,0.33,0.26,0.25,0.32,0.35,0.37,0.42,0.46,0.41,0.3,0.22
Albania,PV,m9,d3,0.52,0.52,0.53,0.52,0.52,0.49,0.47,0.48,0.45,0.35,0.25,0.15,0.07,0.03,0.01,0.01,0.03,0.08,0.13,0.16,0.17,0.17,0.18,0.19
Albania,PV,m9,d4,0.67,0.68,0.68,0.68,0.71,0.62,0.53,0.42,0.2,0.07,0.02,0.03,0.1,0.17,0.24,0.29,0.34,0.42,0.49,0.53,0.62,0.7,0.67,0.6
Albania,PV,m9,d5,0.03,0.03,0.03,0.03,0.05,0.06,0.04,0.01,0,0,0.04,0.12,0.18,0.21,0.2,0.2,0.18,0.12,0.05,0.01,0,0,0.01,0.01
Albania,PV,m9,d6,0.19,0.14,0.1,0.07,0.06,0.08,0.15,0.23,0.26,0.25,0.26,0.24,0.2,0.16,0.14,0.12,0.11,0.09,0.05,0.03,0.01,0.01,0,0.01
Albania,PV,m9,d7,0.03,0.02,0.02,0.02,0.04,0.06,0.06,0.05,0.06,0.09,0.11,0.13,0.14,0.13,0.11,0.08,0.05,0.02,0,0,0.01,0.02,0.02,0.02
Albania,PV,m10,d1,0,0,0,0.01,0.02,0.03,0.05,0.02,0.01,0.01,0.01,0.03,0.06,0.08,0.09,0.09,0.08,0.04,0.02,0.01,0.01,0.01,0.02,0.02
Albania,PV,m10,d2,0.02,0.02,0.03,0.04,0.06,0.08,0.1,0.09,0.07,0.06,0.04,0.03,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.04,0.08
Albania,PV,m10,d3,0.88,0.95,1,1,0.99,0.89,0.73,0.57,0.47,0.37,0.23,0.09,0.04,0.08,0.14,0.16,0.14,0.1,0.05,0.02,0.01,0.01,0.01,0.02
Albania,PV,m10,d4,0.39,0.32,0.25,0.23,0.29,0.36,0.39,0.43,0.44,0.42,0.4,0.37,0.3,0.23,0.18,0.15,0.13,0.12,0.12,0.12,0.13,0.13,0.13,0.13
Albania,PV,m10,d5,0.06,0.07,0.08,0.08,0.09,0.09,0.08,0.03,0.01,0.01,0.01,0.02,0.05,0.07,0.08,0.09,0.08,0.05,0.03,0.03,0.02,0.02,0.01,0.01
Albania,PV,m10,d6,0.09,0.09,0.1,0.11,0.14,0.17,0.2,0.17,0.13,0.11,0.07,0.06,0.06,0.06,0.07,0.09,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.04
Albania,PV,m10,d7,0.01,0,0,0,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.01,0,0,0.01,0.01,0.01,0.01,0.01
Albania,PV,m11,d1,0.18,0.12,0.09,0.07,0.04,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.04,0.08,0.12,0.16,0.2,0.23,0.26
Albania,PV,m11,d2,0.29,0.21,0.17,0.19,0.23,0.28,0.33,0.34,0.37,0.41,0.43,0.44,0.4,0.31,0.23,0.17,0.12,0.13,0.17,0.23,0.34,0.54,0.74,0.83
Albania,PV,m11,d3,0.41,0.36,0.3,0.29,0.35,0.45,0.59,0.76,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Albania,PV,m11,d4,0.29,0.39,0.37,0.3,0.29,0.22,0.15,0.14,0.12,0.05,0.03,0.04,0.09,0.15,0.15,0.18,0.24,0.27,0.27,0.23,0.2,0.2,0.17,0.11
Albania,PV,m11,d5,0.99,1,0.99,1,0.99,0.97,0.96,0.95,0.98,0.95,0.94,0.96,0.97,0.94,0.89,0.94,0.95,0.95,0.95,1,1,1,1,1
Albania,PV,m11,d6,1,1,1,1,0.95,0.73,0.51,0.45,0.47,0.52,0.64,0.71,0.73,0.71,0.65,0.65,0.67,0.63,0.58,0.53,0.5,0.47,0.45,0.41
Albania,PV,m11,d7,0.33,0.28,0.26,0.26,0.27,0.28,0.28,0.25,0.22,0.17,0.09,0.02,0,0.02,0.03,0.05,0.02,0.01,0.01,0.02,0.03,0.04,0.03,0.03
Albania,PV,m12,d1,0.24,0.18,0.14,0.12,0.12,0.11,0.1,0.1,0.1,0.12,0.15,0.15,0.14,0.13,0.13,0.15,0.18,0.21,0.24,0.29,0.36,0.4,0.38,0.38
Albania,PV,m12,d2,0.95,0.85,0.8,0.92,0.92,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1
Albania,PV,m12,d3,0.35,0.3,0.24,0.19,0.15,0.12,0.08,0.07,0.13,0.36,0.77,0.99,1,1,1,1,1,1,1,1,1,1,0.99,0.95
Albania,PV,m12,d4,0.19,0.21,0.22,0.22,0.21,0.2,0.2,0.14,0.06,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0.02,0.05,0.07
Albania,PV,m12,d5,0.22,0.24,0.29,0.35,0.39,0.41,0.42,0.42,0.39,0.3,0.22,0.22,0.23,0.26,0.3,0.37,0.44,0.48,0.53,0.61,0.65,0.71,0.78,0.9
Albania,PV,m12,d6,0.12,0.11,0.12,0.12,0.12,0.16,0.24,0.39,0.59,0.67,0.64,0.63,0.62,0.6,0.58,0.61,0.68,0.71,0.66,0.6,0.51,0.39,0.31,0.27
Albania,PV,m12,d7,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.99,1,0.98,0.9,0.84,0.74,0.68,0.61,0.51
BiH,PV,m1,d1,0.01,0,0.01,0.04,0.07,0.1,0.13,0.18,0.24,0.27,0.24,0.23,0.23,0.24,0.28,0.39,0.57,0.76,0.93,1,1,1,1,1
BiH,PV,m1,d2,0.32,0.27,0.2,0.15,0.11,0.08,0.05,0.03,0.01,0,0,0,0,0,0.01,0.02,0.03,0.03,0.03,0.04,0.06,0.08,0.08,0.08
BiH,PV,m1,d3,0.25,0.18,0.13,0.12,0.11,0.09,0.06,0.03,0,0,0.02,0.05,0.1,0.17,0.2,0.2,0.22,0.27,0.34,0.4,0.46,0.51,0.59,0.66
BiH,PV,m1,d4,0.71,0.73,0.71,0.64,0.57,0.52,0.48,0.46,0.41,0.37,0.38,0.47,0.56,0.59,0.6,0.55,0.55,0.53,0.46,0.42,0.42,0.44,0.46,0.46
BiH,PV,m1,d5,0,0,0,0,0.01,0.02,0.03,0.05,0.06,0.06,0.07,0.08,0.09,0.11,0.14,0.17,0.2,0.23,0.25,0.26,0.27,0.28,0.31,0.4
BiH,PV,m1,d6,0.54,0.47,0.46,0.41,0.36,0.31,0.29,0.29,0.31,0.37,0.38,0.34,0.28,0.22,0.17,0.13,0.1,0.08,0.05,0.02,0.02,0.03,0.03,0.02
BiH,PV,m1,d7,0.95,0.97,0.99,1,1,1,1,1,1,1,1,1,1,0.99,0.76,0.58,0.52,0.57,0.59,0.59,0.56,0.49,0.43,0.37
BiH,PV,m2,d1,0.41,0.54,0.67,0.7,0.76,0.84,0.88,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BiH,PV,m2,d2,0.03,0.02,0.01,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0.01,0.03,0.06,0.09,0.08,0.07
BiH,PV,m2,d3,0.35,0.44,0.55,0.55,0.45,0.42,0.55,0.7,0.83,0.88,0.86,0.86,0.93,0.96,0.98,1,1,1,1,1,1,1,1,1
BiH,PV,m2,d4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.91,0.86
BiH,PV,m2,d5,0.76,0.67,0.6,0.57,0.58,0.63,0.69,0.65,0.69,0.63,0.54,0.48,0.5,0.55,0.61,0.68,0.78,0.86,0.88,0.86,0.81,0.76,0.71,0.63
BiH,PV,m2,d6,0.01,0,0,0,0.01,0.01,0.02,0.02,0.01,0.01,0,0,0,0.01,0.02,0.02,0.01,0,0,0.01,0.01,0.02,0.02,0.02
BiH,PV,m2,d7,0.13,0.14,0.15,0.18,0.23,0.28,0.29,0.28,0.28,0.2,0.11,0.04,0.02,0.04,0.08,0.12,0.15,0.16,0.17,0.19,0.2,0.21,0.2,0.18
BiH,PV,m3,d1,0.26,0.24,0.24,0.26,0.26,0.24,0.24,0.26,0.28,0.25,0.22,0.2,0.18,0.15,0.11,0.09,0.1,0.1,0.1,0.1,0.1,0.08,0.06,0.06
BiH,PV,m3,d2,0.14,0.11,0.04,0.05,0.15,0.26,0.34,0.39,0.45,0.46,0.45,0.41,0.32,0.21,0.12,0.08,0.09,0.1,0.12,0.12,0.11,0.09,0.07,0.05
BiH,PV,m3,d3,0.24,0.25,0.24,0.23,0.21,0.19,0.19,0.21,0.23,0.26,0.33,0.33,0.29,0.25,0.17,0.12,0.08,0.06,0.05,0.05,0.06,0.05,0.03,0.01
BiH,PV,m3,d4,0.05,0.04,0.03,0.01,0.02,0.03,0.04,0.05,0.03,0.03,0.06,0.08,0.09,0.08,0.09,0.09,0.08,0.06,0.05,0.06,0.08,0.1,0.14,0.18
BiH,PV,m3,d5,0.23,0.26,0.28,0.29,0.28,0.27,0.26,0.25,0.25,0.25,0.25,0.28,0.29,0.3,0.31,0.33,0.38,0.47,0.51,0.53,0.49,0.49,0.52,0.54
BiH,PV,m3,d6,0.89,0.83,0.8,0.76,0.72,0.66,0.53,0.44,0.29,0.16,0.09,0.04,0.03,0.05,0.09,0.12,0.12,0.16,0.25,0.4,0.55,0.64,0.71,0.76
BiH,PV,m3,d7,1,1,0.98,0.96,0.97,1,1,1,0.93,0.83,0.66,0.46,0.38,0.38,0.34,0.29,0.33,0.59,0.86,1,1,1,1,1
BiH,PV,m4,d1,0.31,0.34,0.41,0.46,0.51,0.57,0.69,0.79,0.86,0.89,0.92,0.93,0.92,0.91,0.9,0.85,0.73,0.71,0.75,0.8,0.83,0.87,0.93,1
BiH,PV,m4,d2,0.08,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.06,0.04,0.03,0.02,0.02,0.01,0.01,0.02,0.03,0.05,0.06,0.07,0.08,0.09,0.11
BiH,PV,m4,d3,0.3,0.34,0.41,0.48,0.54,0.53,0.4,0.34,0.27,0.14,0.05,0.01,0.01,0.02,0.06,0.08,0.11,0.15,0.2,0.24,0.26,0.26,0.22,0.2
BiH,PV,m4,d4,0.09,0.11,0.13,0.15,0.17,0.19,0.25,0.31,0.35,0.38,0.41,0.41,0.37,0.31,0.24,0.18,0.12,0.11,0.11,0.12,0.13,0.13,0.11,0.08
BiH,PV,m4,d5,0.36,0.41,0.45,0.43,0.48,0.5,0.56,0.55,0.47,0.36,0.25,0.16,0.1,0.07,0.07,0.09,0.09,0.12,0.16,0.22,0.29,0.34,0.35,0.36
BiH,PV,m4,d6,0.59,0.71,0.82,0.92,0.87,0.64,0.57,0.69,0.88,1,1,1,1,1,0.93,0.9,0.99,1,1,1,0.95,0.87,0.76,0.63
BiH,PV,m4,d7,0.27,0.18,0.1,0.06,0.06,0.09,0.05,0.04,0.08,0.19,0.18,0.17,0.2,0.23,0.25,0.29,0.29,0.28,0.24,0.17,0.13,0.1,0.08,0.07
BiH,PV,m5,d1,0.05,0.06,0.09,0.12,0.15,0.17,0.2,0.24,0.29,0.3,0.31,0.35,0.4,0.45,0.49,0.47,0.4,0.38,0.41,0.43,0.45,0.43,0.41,0.39
BiH,PV,m5,d2,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
BiH,PV,m5,d3,0.06,0.05,0.05,0.05,0.05,0.03,0.01,0.01,0.02,0.04,0.08,0.13,0.15,0.16,0.14,0.13,0.11,0.09,0.05,0.02,0.01,0.01,0.02,0.04
BiH,PV,m5,d4,0.21,0.21,0.22,0.25,0.3,0.38,0.49,0.62,0.73,0.81,0.88,0.9,0.92,0.94,0.94,0.96,0.93,0.85,0.78,0.62,0.39,0.18,0.08,0.04
BiH,PV,m5,d5,0.3,0.37,0.43,0.51,0.53,0.52,0.7,0.65,0.49,0.41,0.38,0.29,0.16,0.11,0.1,0.08,0.05,0.09,0.15,0.26,0.36,0.38,0.37,0.42
BiH,PV,m5,d6,0.07,0.05,0.05,0.07,0.07,0.07,0.07,0.09,0.12,0.14,0.15,0.15,0.13,0.09,0.07,0.05,0.04,0.03,0.02,0.01,0.01,0.02,0.03,0.02
BiH,PV,m5,d7,0.11,0.11,0.11,0.12,0.15,0.16,0.15,0.12,0.09,0.06,0.07,0.12,0.08,0.06,0.22,0.32,0.31,0.25,0.33,0.25,0.26,0.43,0.54,0.5
