country,zone,attribute,resolution,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
Tanzania,Tanzania,Investment costs: $m,,2050,893.6,889.3,982.6,897.7
Tanzania,Tanzania,Net interchange Ratio: GWh,,2030,,,0.0,
Tanzania,Tanzania,Net interchange Ratio: GWh,,2035,,,0.0,
Tanzania,Tanzania,Net interchange Ratio: GWh,,2038,0.0,0.0,0.0,
Tanzania,Tanzania,Net interchange Ratio: GWh,,2040,,,0.0,
Tanzania,Tanzania,Net interchange Ratio: GWh,,2045,,,0.0,0.0
Tanzania,Tanzania,Net interchange Ratio: GWh,,2050,0.0,,,
Tanzania,Tanzania,Net interchange: GWh,,2030,,,151.3,
Tanzania,Tanzania,Net interchange: GWh,,2035,45.5,26.1,187.3,45.5
Tanzania,Tanzania,Net interchange: GWh,,2038,213.3,213.3,213.3,213.3
Tanzania,Tanzania,Net interchange: GWh,,2040,232.6,232.6,232.6,232.6
Tanzania,Tanzania,Net interchange: GWh,,2042,253.6,253.6,253.6,253.6
Tanzania,Tanzania,Net interchange: GWh,,2045,288.8,288.8,288.8,288.8
Tanzania,Tanzania,Net interchange: GWh,,2048,328.8,328.8,328.8,328.8
Tanzania,Tanzania,Net interchange: GWh,,2050,358.5,358.5,358.5,358.5
Tanzania,Tanzania,New Capacity: MW,Battery,2042,15.4,,,80.0
Tanzania,Tanzania,New Capacity: MW,Battery,2045,125.0,,,120.0
Tanzania,Tanzania,New Capacity: MW,Battery,2048,165.0,165.0,140.0,165.0
Tanzania,Tanzania,New Capacity: MW,Battery,2050,80.0,85.0,110.0,85.0
Tanzania,Tanzania,New Capacity: MW,Onshore Wind,2025,60.0,60.0,60.0,60.0
Tanzania,Tanzania,New Capacity: MW,Onshore Wind,2027,270.0,270.0,270.0,270.0
Tanzania,Tanzania,New Capacity: MW,Onshore Wind,2030,180.0,180.0,,180.0
Tanzania,Tanzania,New Capacity: MW,Onshore Wind,2032,40.0,40.0,,40.0
Tanzania,Tanzania,New Capacity: MW,Onshore Wind,2048,,,180.0,
Tanzania,Tanzania,New Capacity: MW,Onshore Wind,2050,,,40.0,
Tanzania,Tanzania,New Capacity: MW,PV,2027,398.0,398.0,398.0,398.0
Tanzania,Tanzania,New Capacity: MW,PV,2030,370.0,370.0,180.0,370.0
Tanzania,Tanzania,New Capacity: MW,PV,2032,200.0,200.0,120.0,200.0
Tanzania,Tanzania,New Capacity: MW,PV,2035,300.0,300.0,180.0,300.0
Tanzania,Tanzania,New Capacity: MW,PV,2038,900.0,900.0,180.0,900.0
Tanzania,Tanzania,New Capacity: MW,PV,2040,600.0,600.0,120.0,600.0
Tanzania,Tanzania,New Capacity: MW,PV,2042,600.0,600.0,120.0,600.0
Tanzania,Tanzania,New Capacity: MW,PV,2045,900.0,900.0,180.0,900.0
Tanzania,Tanzania,New Capacity: MW,PV,2048,900.0,900.0,970.0,900.0
Tanzania,Tanzania,New Capacity: MW,PV,2050,600.0,600.0,600.0,600.0
Tanzania,Tanzania,New Capacity: MW,ROR,2030,746.0,746.0,796.0,746.0
Tanzania,Tanzania,New Capacity: MW,ROR,2032,87.0,87.0,87.0,87.0
Tanzania,Tanzania,New Capacity: MW,ROR,2035,,,52.0,
Tanzania,Tanzania,New Capacity: MW,ROR,2038,52.0,52.0,,52.0
Tanzania,Tanzania,New Capacity: MW,ROR,2040,50.0,,,50.0
Tanzania,Tanzania,New Capacity: MW,ROR,2048,,50.0,,
Tanzania,Tanzania,New Capacity: MW,ROR,2050,,,47.0,47.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2027,27.0,27.0,27.0,27.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2030,60.0,60.0,60.0,60.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2032,300.0,300.0,300.0,300.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2035,222.0,222.0,336.5,222.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2038,121.3,121.7,53.5,120.6
Tanzania,Tanzania,New Capacity: MW,Reservoir,2040,46.7,46.3,,47.4
Tanzania,Tanzania,New Capacity: MW,Reservoir,2042,270.8,160.0,,272.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2045,247.2,34.9,,246.0
Tanzania,Tanzania,New Capacity: MW,Reservoir,2048,,323.1,308.1,
Tanzania,Tanzania,New Capacity: MW,Reservoir,2050,,,209.9,
Tanzania,Tanzania,New Capacity: MW,ST-Biomass,2025,32.0,32.0,32.0,32.0
Tanzania,Tanzania,New Capacity: MW,ST-Geothermal,2038,,,274.3,
Tanzania,Tanzania,New Capacity: MW,ST-Geothermal,2040,62.6,88.0,227.8,62.2
Tanzania,Tanzania,New Capacity: MW,ST-Geothermal,2042,,57.5,252.4,
Tanzania,Tanzania,New Capacity: MW,ST-Geothermal,2045,133.3,239.8,426.7,133.8
Tanzania,Tanzania,New Capacity: MW,ST-Geothermal,2048,332.2,142.8,102.3,332.4
Tanzania,Tanzania,New Capacity: MW,ST-Geothermal,2050,262.9,257.1,116.8,243.5
Tanzania,Tanzania,New Transmission Capacity: MW,Malawi,2045,43.3,25.0,,43.4
Tanzania,Tanzania,New Transmission Capacity: MW,Malawi,2048,55.8,82.1,,51.1
Tanzania,Tanzania,New Transmission Capacity: MW,Malawi,2050,22.6,69.0,,85.4
Tanzania,Tanzania,New Transmission Capacity: MW,Mozambique_North,2038,158.6,158.6,175.1,158.6
Tanzania,Tanzania,New Transmission Capacity: MW,Mozambique_North,2040,33.6,33.6,25.4,33.6
Tanzania,Tanzania,New Transmission Capacity: MW,Mozambique_North,2042,49.1,59.2,48.1,49.1
Tanzania,Tanzania,New Transmission Capacity: MW,Mozambique_North,2045,65.6,55.5,79.4,65.6
Tanzania,Tanzania,New Transmission Capacity: MW,Mozambique_North,2048,84.8,89.2,89.2,83.6
Tanzania,Tanzania,New Transmission Capacity: MW,Mozambique_North,2050,,39.8,65.4,65.4
Tanzania,Tanzania,New Transmission Capacity: MW,Zambia,2030,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Price: $/MWh,,2025,83.0,83.0,83.0,83.0
Tanzania,Tanzania,Price: $/MWh,,2027,85.7,85.7,85.7,85.7
Tanzania,Tanzania,Price: $/MWh,,2030,61.4,61.4,86.9,61.4
Tanzania,Tanzania,Price: $/MWh,,2032,74.2,74.2,79.9,74.2
Tanzania,Tanzania,Price: $/MWh,,2035,44.2,44.3,55.8,44.1
Tanzania,Tanzania,Price: $/MWh,,2038,55.3,55.4,62.7,55.4
Tanzania,Tanzania,Price: $/MWh,,2040,61.1,61.2,62.8,61.0
Tanzania,Tanzania,Price: $/MWh,,2042,57.2,59.6,62.8,57.3
Tanzania,Tanzania,Price: $/MWh,,2045,57.2,57.6,62.7,57.3
Tanzania,Tanzania,Price: $/MWh,,2048,53.7,54.6,59.8,53.6
Tanzania,Tanzania,Price: $/MWh,,2050,52.8,54.5,54.6,52.1
Tanzania,Tanzania,Spinning Reserve: GWh,,2025,391.3,391.3,391.3,391.3
Tanzania,Tanzania,Spinning Reserve: GWh,,2027,391.3,435.9,769.6,391.3
Tanzania,Tanzania,Spinning Reserve: GWh,,2030,701.6,734.5,1155.0,683.1
Tanzania,Tanzania,Spinning Reserve: GWh,,2032,1683.2,1466.7,1785.0,1583.8
Tanzania,Tanzania,Spinning Reserve: GWh,,2035,2414.8,2377.1,2363.5,2295.5
Tanzania,Tanzania,Spinning Reserve: GWh,,2038,3692.1,3726.2,2565.2,3561.7
Tanzania,Tanzania,Spinning Reserve: GWh,,2040,4118.4,2890.3,3096.9,4145.4
Tanzania,Tanzania,Spinning Reserve: GWh,,2042,3742.9,3064.5,3206.9,3631.4
Tanzania,Tanzania,Spinning Reserve: GWh,,2045,2667.2,2791.5,3075.3,2804.4
Tanzania,Tanzania,Spinning Reserve: GWh,,2048,2798.4,2831.3,2935.6,2918.9
Tanzania,Tanzania,Spinning Reserve: GWh,,2050,2500.8,2835.2,2523.6,2598.8
Tanzania,Tanzania,Total Demand: GWh,,2025,12153.1,12153.1,12153.1,12153.1
Tanzania,Tanzania,Total Demand: GWh,,2027,13326.1,13326.1,13326.1,13326.1
Tanzania,Tanzania,Total Demand: GWh,,2030,15125.1,15125.1,15125.1,15125.1
Tanzania,Tanzania,Total Demand: GWh,,2032,16472.9,16472.9,16472.9,16472.9
Tanzania,Tanzania,Total Demand: GWh,,2035,18734.0,18734.0,18734.0,18734.0
Tanzania,Tanzania,Total Demand: GWh,,2038,21331.1,21331.1,21331.1,21331.1
Tanzania,Tanzania,Total Demand: GWh,,2040,23259.6,23259.6,23259.6,23259.6
Tanzania,Tanzania,Total Demand: GWh,,2042,25362.4,25362.4,25362.4,25362.4
Tanzania,Tanzania,Total Demand: GWh,,2045,28878.4,28878.4,28878.4,28878.4
Tanzania,Tanzania,Total Demand: GWh,,2048,32881.8,32881.8,32881.8,32881.8
Tanzania,Tanzania,Total Demand: GWh,,2050,35854.5,35854.5,35854.5,35854.5
Tanzania,Tanzania,Trade shared benefits: $/MWh,,,-0.3,-0.3,-0.4,-0.3
Tanzania,Tanzania,Transmission Capacity: MW,Malawi,2045,43.3,25.0,,43.4
Tanzania,Tanzania,Transmission Capacity: MW,Malawi,2048,99.2,107.1,,94.5
Tanzania,Tanzania,Transmission Capacity: MW,Malawi,2050,121.7,176.1,,179.9
Tanzania,Tanzania,Transmission Capacity: MW,Mozambique_North,2038,158.6,158.6,175.1,158.6
Tanzania,Tanzania,Transmission Capacity: MW,Mozambique_North,2040,192.2,192.2,200.6,192.2
Tanzania,Tanzania,Transmission Capacity: MW,Mozambique_North,2042,241.3,251.4,248.7,241.3
Tanzania,Tanzania,Transmission Capacity: MW,Mozambique_North,2045,306.9,306.9,328.1,306.9
Tanzania,Tanzania,Transmission Capacity: MW,Mozambique_North,2048,391.7,396.1,417.3,390.5
Tanzania,Tanzania,Transmission Capacity: MW,Mozambique_North,2050,391.7,435.8,482.7,456.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2030,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2032,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2035,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2038,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2040,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2042,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2045,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2048,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission Capacity: MW,Zambia,2050,800.0,800.0,800.0,800.0
Tanzania,Tanzania,Transmission costs: $/MWh,,,0.4,0.4,0.4,0.4
Tanzania,Tanzania,Transmission costs: $m,,2030,9.5,9.5,9.5,9.5
Tanzania,Tanzania,Transmission costs: $m,,2032,9.5,9.5,9.5,9.5
Tanzania,Tanzania,Transmission costs: $m,,2035,9.5,9.5,9.5,9.5
Tanzania,Tanzania,Transmission costs: $m,,2038,10.4,10.4,10.5,10.4
Tanzania,Tanzania,Transmission costs: $m,,2040,10.6,10.6,10.6,10.6
Tanzania,Tanzania,Transmission costs: $m,,2042,10.9,10.9,10.9,10.9
Tanzania,Tanzania,Transmission costs: $m,,2045,11.5,11.4,11.4,11.5
Tanzania,Tanzania,Transmission costs: $m,,2048,12.3,12.3,11.9,12.2
Tanzania,Tanzania,Transmission costs: $m,,2050,12.4,13.0,12.2,13.1
Tanzania,Tanzania,Unmet system planning reserve costs: $m,,2050,,,,0.4
Tanzania,Tanzania,Variable O&M: $/MWh,,,0.7,0.7,1.1,0.7
Tanzania,Tanzania,Variable O&M: $m,,2025,18.1,18.1,18.1,18.1
Tanzania,Tanzania,Variable O&M: $m,,2027,17.8,17.8,17.8,17.8
Tanzania,Tanzania,Variable O&M: $m,,2030,7.6,7.6,8.3,7.6
Tanzania,Tanzania,Variable O&M: $m,,2032,8.6,8.6,9.0,8.6
Tanzania,Tanzania,Variable O&M: $m,,2035,8.7,8.7,9.4,8.7
Tanzania,Tanzania,Variable O&M: $m,,2038,9.4,9.4,19.8,9.4
Tanzania,Tanzania,Variable O&M: $m,,2040,11.9,12.7,28.3,11.9
Tanzania,Tanzania,Variable O&M: $m,,2042,12.5,15.2,37.7,12.4
Tanzania,Tanzania,Variable O&M: $m,,2045,17.9,24.2,53.6,17.9
Tanzania,Tanzania,Variable O&M: $m,,2048,30.1,30.1,57.8,30.1
Tanzania,Tanzania,Variable O&M: $m,,2050,39.7,39.7,62.7,39.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Botswana,2038,3496.2,3495.2,3362.6,3509.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Botswana,2040,3317.8,3396.3,3754.1,3371.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Botswana,2042,3277.9,2850.9,3830.8,3205.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Botswana,2045,3669.8,3272.5,4632.3,3684.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Botswana,2048,4372.9,3657.6,4817.6,4226.6
Zambia,Zambia,Annual Energy Exchanges: GWh,Botswana,2050,4520.1,4351.1,4630.6,4495.2
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2025,3250.0,3250.0,3250.0,3250.0
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2027,3250.0,3250.0,3250.0,3250.0
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2030,8447.1,8447.1,8540.2,8447.1
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2032,9144.5,9151.8,9144.5,9144.5
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2035,8407.9,8446.9,8407.9,8407.9
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2038,9046.4,9089.1,9089.1,9046.4
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2040,9165.2,8629.8,9165.2,9165.2
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2042,9239.0,8932.4,9239.0,9239.0
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2045,9321.0,9199.8,9321.0,9321.0
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2048,9351.2,9305.6,9351.2,9351.2
Zambia,Zambia,Annual Energy Exchanges: GWh,DRC_South,2050,9372.3,9372.3,9372.3,9372.3
Zambia,Zambia,Annual Energy Exchanges: GWh,Mozambique_Central,2045,,3.9,,
Zambia,Zambia,Annual Energy Exchanges: GWh,Mozambique_Central,2048,5.1,10.2,,
Zambia,Zambia,Annual Energy Exchanges: GWh,Mozambique_Central,2050,10.0,0.1,,
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2025,1301.6,1301.6,1301.6,1301.6
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2027,1769.5,1769.5,1769.5,1769.5
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2030,950.4,924.6,1211.7,950.4
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2032,819.9,819.9,1120.2,819.9
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2035,837.2,843.8,1407.7,840.7
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2038,789.3,853.7,942.0,795.0
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2040,824.4,819.9,933.0,825.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2042,809.6,595.5,875.3,808.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2045,792.9,577.9,798.1,741.6
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2048,968.4,682.2,1075.2,1022.7
Zambia,Zambia,Annual Energy Exchanges: GWh,Namibia,2050,1200.5,878.2,1043.4,1197.0
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2030,1349.1,1349.1,1443.3,1349.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2032,968.3,967.2,1291.0,968.3
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2035,1544.8,1544.8,1698.7,1544.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2038,1353.0,1345.3,1391.0,1361.0
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2040,1548.9,1540.8,1527.5,1551.9
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2042,1436.2,1514.6,1807.5,1438.4
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2045,1520.1,1736.5,1981.9,1539.7
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2048,1720.3,1720.7,1927.5,1703.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Tanzania,2050,1814.3,1623.2,1736.5,1629.4
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2025,1051.1,1051.1,1051.1,1051.1
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2027,2.4,2.4,212.0,2.4
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2030,958.8,958.8,958.8,958.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2032,958.8,958.8,865.4,958.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2035,1573.9,1543.8,964.9,1591.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2038,924.0,922.7,970.5,959.7
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2040,1000.2,1019.8,1412.6,1029.0
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2042,1308.9,1090.5,1472.8,1265.8
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2045,1339.0,1127.8,1099.1,1399.3
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2048,2377.6,2017.0,2378.3,2363.2
Zambia,Zambia,Annual Energy Exchanges: GWh,Zimbabwe,2050,2992.7,2342.8,2719.0,2203.8
Zambia,Zambia,Capacity: MW,Battery,2042,,,,44.2
Zambia,Zambia,Capacity: MW,Battery,2045,150.0,,,194.2
Zambia,Zambia,Capacity: MW,Battery,2048,300.0,150.0,150.0,344.2
Zambia,Zambia,Capacity: MW,Battery,2050,400.0,250.0,250.0,444.2
Zambia,Zambia,Capacity: MW,ICE-Diesel,2025,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2027,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2030,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2032,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2035,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2038,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2040,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2042,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2045,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2048,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-Diesel,2050,84.0,84.0,84.0,84.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2025,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2027,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2030,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2032,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2035,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2038,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2040,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2042,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2045,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2048,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,ICE-HFO,2050,110.0,110.0,110.0,110.0
Zambia,Zambia,Capacity: MW,PV,2025,123.0,123.0,123.0,123.0
Zambia,Zambia,Capacity: MW,PV,2027,123.0,123.0,323.0,123.0
Zambia,Zambia,Capacity: MW,PV,2030,1023.0,1023.0,533.0,1023.0
Zambia,Zambia,Capacity: MW,PV,2032,1323.0,1323.0,673.0,1323.0
Zambia,Zambia,Capacity: MW,PV,2035,1773.0,1773.0,883.0,1773.0
Zambia,Zambia,Capacity: MW,PV,2038,2673.0,2673.0,1093.0,2673.0
Zambia,Zambia,Capacity: MW,PV,2040,3273.0,3273.0,1233.0,3273.0
Zambia,Zambia,Capacity: MW,PV,2042,3623.0,3623.0,1373.0,3623.0
Zambia,Zambia,Capacity: MW,PV,2045,4073.0,4073.0,1583.0,4073.0
Zambia,Zambia,Capacity: MW,PV,2048,4523.0,4523.0,2733.0,4523.0
Zambia,Zambia,Capacity: MW,PV,2050,4573.0,4573.0,3333.0,4573.0
Zambia,Zambia,Capacity: MW,ROR,2025,21.0,21.0,21.0,21.0
Zambia,Zambia,Capacity: MW,ROR,2027,21.0,21.0,21.0,21.0
Zambia,Zambia,Capacity: MW,ROR,2030,30.0,30.0,30.0,30.0
Zambia,Zambia,Capacity: MW,ROR,2032,30.0,30.0,30.0,30.0
Zambia,Zambia,Capacity: MW,ROR,2035,30.0,30.0,30.0,30.0
Zambia,Zambia,Capacity: MW,ROR,2038,30.0,30.0,373.6,30.0
Zambia,Zambia,Capacity: MW,ROR,2040,30.0,30.0,373.6,30.0
Zambia,Zambia,Capacity: MW,ROR,2042,30.0,30.0,794.7,30.0
Zambia,Zambia,Capacity: MW,ROR,2045,30.0,30.0,1230.0,30.0
Zambia,Zambia,Capacity: MW,ROR,2048,392.2,30.0,1230.0,30.0
Zambia,Zambia,Capacity: MW,ROR,2050,992.2,322.4,1230.0,30.0
Zambia,Zambia,Capacity: MW,Reservoir,2025,3489.0,3489.0,3489.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2027,3489.0,3489.0,3489.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2030,3489.0,3489.0,3832.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2032,3489.0,3489.0,3832.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2035,3489.0,3489.0,3832.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2038,3489.0,3489.0,3832.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2040,3489.0,3489.0,4432.0,3489.0
Zambia,Zambia,Capacity: MW,Reservoir,2042,3740.6,3489.0,4432.0,3689.9
Zambia,Zambia,Capacity: MW,Reservoir,2045,4089.0,3994.7,4515.9,4089.0
Zambia,Zambia,Capacity: MW,Reservoir,2048,4846.0,4899.3,4874.1,5105.9
Zambia,Zambia,Capacity: MW,Reservoir,2050,5050.8,5128.0,5024.5,5147.5
Zambia,Zambia,Capacity: MW,ST-Coal,2025,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2027,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2030,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2032,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2035,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2038,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2040,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2042,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2045,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2048,300.0,300.0,300.0,300.0
Zambia,Zambia,Capacity: MW,ST-Coal,2050,300.0,300.0,300.0,300.0
Zambia,Zambia,Carbon costs: $/MWh,,,7.6,7.6,7.6,7.6
Zambia,Zambia,Carbon costs: $m,,2025,116.6,116.6,116.6,116.6
Zambia,Zambia,Carbon costs: $m,,2027,121.7,121.7,121.7,121.7
Zambia,Zambia,Carbon costs: $m,,2030,129.6,129.6,129.6,129.6
Zambia,Zambia,Carbon costs: $m,,2032,134.7,134.7,134.7,134.7
Zambia,Zambia,Carbon costs: $m,,2035,145.0,145.0,145.0,145.0
Zambia,Zambia,Carbon costs: $m,,2038,155.5,155.5,155.5,155.5
Zambia,Zambia,Carbon costs: $m,,2040,163.2,163.2,163.2,163.2
Zambia,Zambia,Carbon costs: $m,,2042,168.5,168.5,168.5,168.5
Zambia,Zambia,Carbon costs: $m,,2045,181.4,181.4,181.4,181.4
Zambia,Zambia,Carbon costs: $m,,2048,194.4,194.4,194.4,194.4
Zambia,Zambia,Carbon costs: $m,,2050,202.1,202.1,202.1,202.1
Zambia,Zambia,Demand: GWh,,2025,14390.0,14390.0,14390.0,14390.0
Zambia,Zambia,Demand: GWh,,2027,15337.0,15337.0,15337.0,15337.0
Zambia,Zambia,Demand: GWh,,2030,16679.0,16679.0,16679.0,16679.0
Zambia,Zambia,Demand: GWh,,2032,17655.0,17655.0,17655.0,17655.0
Zambia,Zambia,Demand: GWh,,2035,19241.0,19241.0,19241.0,19241.0
Zambia,Zambia,Demand: GWh,,2038,20993.2,20993.2,20993.2,20993.2
Zambia,Zambia,Demand: GWh,,2040,22249.0,22249.0,22249.0,22249.0
Zambia,Zambia,Demand: GWh,,2042,23580.0,23580.0,23580.0,23580.0
Zambia,Zambia,Demand: GWh,,2045,25727.3,25727.3,25727.3,25727.3
Zambia,Zambia,Demand: GWh,,2048,28070.1,28070.1,28070.1,28070.1
Zambia,Zambia,Demand: GWh,,2050,29749.4,29749.4,29749.4,29749.4
Zambia,Zambia,Emissions: MtCO2,,2025,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2027,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2030,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2032,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2035,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2038,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2040,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2042,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2045,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2048,2.0,2.0,2.0,2.0
Zambia,Zambia,Emissions: MtCO2,,2050,2.0,2.0,2.0,2.0
Zambia,Zambia,Energy: GWh,Battery,2042,,,,9.0
Zambia,Zambia,Energy: GWh,Battery,2045,44.1,,,57.1
Zambia,Zambia,Energy: GWh,Battery,2048,61.8,43.6,,71.7
Zambia,Zambia,Energy: GWh,Battery,2050,82.4,56.1,,91.5
Zambia,Zambia,Energy: GWh,PV,2025,226.7,226.7,226.7,226.7
Zambia,Zambia,Energy: GWh,PV,2027,226.7,226.7,595.2,226.7
Zambia,Zambia,Energy: GWh,PV,2030,1885.2,1885.2,982.2,1885.2
Zambia,Zambia,Energy: GWh,PV,2032,2438.1,2438.1,1240.2,2438.1
Zambia,Zambia,Energy: GWh,PV,2035,3267.4,3267.4,1627.2,3267.4
