Variable,country,zone,generator,fuel,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2027,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2030,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2032,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2035,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2038,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2040,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2042,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2045,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2048,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_HY_MWI,ROR,2050,0.21,0.21,0.21,0.21
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2027,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2030,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2032,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2035,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2038,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2040,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2042,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2045,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2048,0.24,0.24,0.24,0.24
Fixed O&M: $m,Malawi,Malawi,Wovwe_additional_HY_MWI,ROR,2050,0.24,0.24,0.24,0.24
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2025,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2027,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2030,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2032,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2035,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2038,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2040,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2042,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2045,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2048,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,CahoraBassa1_HY_MOZ,Reservoir,2050,92.96,92.96,92.96,92.96
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2025,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2027,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2030,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2032,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2035,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2038,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2040,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2042,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2045,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2048,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Corumana_HY_MOZ,Reservoir,2050,0.74,0.74,0.74,0.74
Fixed O&M: $m,Mozambique,Mozambique_Central,Dondo_PV_MOZ,PV,2038,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Dondo_PV_MOZ,PV,2040,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Dondo_PV_MOZ,PV,2042,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Dondo_PV_MOZ,PV,2045,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Dondo_PV_MOZ,PV,2048,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Dondo_PV_MOZ,PV,2050,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2025,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2027,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2030,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2032,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2035,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2038,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2040,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2042,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2045,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2048,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Existing_HY_MOZ,Reservoir,2050,3.81,3.81,3.81,3.81
Fixed O&M: $m,Mozambique,Mozambique_Central,Manje_PV_MOZ,PV,2038,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Manje_PV_MOZ,PV,2040,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Manje_PV_MOZ,PV,2042,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Manje_PV_MOZ,PV,2045,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Manje_PV_MOZ,PV,2048,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,Manje_PV_MOZ,PV,2050,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_Central,MphandaNkuwa_HY_MOZ,Reservoir,2050,,,,10.01
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2026_MOZ,PV,2038,3.36,2.57,,3.36
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2026_MOZ,PV,2040,3.36,2.57,,3.36
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2026_MOZ,PV,2042,3.36,2.57,,3.36
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2026_MOZ,PV,2045,3.36,2.57,,3.36
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2026_MOZ,PV,2048,3.36,2.57,3.36,3.36
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2026_MOZ,PV,2050,3.36,3.36,3.36,3.36
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2035,0.84,,4.03,1.39
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2038,5.88,5.04,4.03,6.43
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2040,5.88,5.04,5.14,6.43
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2042,5.88,5.04,6.24,6.43
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2045,5.88,5.04,9.2,6.43
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2048,5.88,6.79,14.24,10.11
Fixed O&M: $m,Mozambique,Mozambique_Central,New_PV_2030_MOZ_CE,PV,2050,5.88,10.15,17.6,13.47
Fixed O&M: $m,Mozambique,Mozambique_North,CuambaII_PV_MOZ,PV,2038,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,CuambaII_PV_MOZ,PV,2040,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,CuambaII_PV_MOZ,PV,2042,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,CuambaII_PV_MOZ,PV,2045,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,CuambaII_PV_MOZ,PV,2048,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,CuambaII_PV_MOZ,PV,2050,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2025,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2027,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2030,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2032,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2035,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2038,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2040,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2042,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2045,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2048,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,ExistingSolar_REN_MOZ,PV,2050,0.34,0.34,0.34,0.34
Fixed O&M: $m,Mozambique,Mozambique_North,Lichinga_PV_MOZ,PV,2038,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,Lichinga_PV_MOZ,PV,2040,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,Lichinga_PV_MOZ,PV,2042,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,Lichinga_PV_MOZ,PV,2045,0.5,0.5,,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,Lichinga_PV_MOZ,PV,2048,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,Lichinga_PV_MOZ,PV,2050,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2035,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2038,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2040,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2042,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2045,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2048,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,Lurio_HY_MOZ,Reservoir,2050,6.0,6.0,6.0,6.0
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2025,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2027,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2030,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2032,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2035,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2038,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2040,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2042,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2045,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2048,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MetoroSolarPV_REN_MOZ,PV,2050,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2025,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2027,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2030,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2032,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2035,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2038,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2040,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2042,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2045,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2048,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,MocubaSolarPV_REN_MOZ,PV,2050,0.5,0.5,0.5,0.5
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2025,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2027,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2030,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2032,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2035,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2038,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2040,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2042,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2045,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2048,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,NacalaJICA_TH_MOZ,ICE-HFO,2050,0.91,0.91,0.91,0.91
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2030,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2032,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2035,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2038,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2040,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2042,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2045,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2048,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,Nacala_TH_MOZ,GT-Gas,2050,5.6,5.6,5.6,5.6
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2030,4.9,4.9,4.03,4.9
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2032,5.41,5.41,6.72,5.41
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2035,6.01,6.15,6.72,5.85
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2038,11.05,11.19,10.75,10.89
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2040,11.05,11.19,12.33,10.89
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2042,11.05,11.19,13.92,10.89
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2045,12.3,11.19,14.99,12.36
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2048,16.48,16.23,20.03,17.32
Fixed O&M: $m,Mozambique,Mozambique_North,New_PV_2030_MOZ_NO,PV,2050,19.42,19.59,23.39,20.68
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2025,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2027,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2030,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2032,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2035,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2038,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2040,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2042,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2045,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2048,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,CTMJICA1_TH_MOZ,GT-Gas,2050,2.37,2.37,2.37,2.37
Fixed O&M: $m,Mozambique,Mozambique_South,Jangamo_OnshoreWind_MOZ,Onshore Wind,2048,2.24,2.24,2.24,2.24
Fixed O&M: $m,Mozambique,Mozambique_South,Jangamo_OnshoreWind_MOZ,Onshore Wind,2050,2.24,2.24,2.24,2.24
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2025,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2027,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2030,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2032,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2035,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2038,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2040,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2042,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2045,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2048,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,Kuvaninga_TH_MOZ,GT-Gas,2050,0.9,0.9,0.9,0.9
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2025,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2027,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2030,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2032,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2035,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2038,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2040,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2042,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2045,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2048,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,LuisCabral_TH_MOZ,GT-HFO,2050,0.31,0.31,0.31,0.31
Fixed O&M: $m,Mozambique,Mozambique_South,Mapai_HY_MOZ,Reservoir,2040,3.75,3.75,3.75,3.75
Fixed O&M: $m,Mozambique,Mozambique_South,Mapai_HY_MOZ,Reservoir,2042,3.75,3.75,3.75,3.75
Fixed O&M: $m,Mozambique,Mozambique_South,Mapai_HY_MOZ,Reservoir,2045,3.75,3.75,3.75,3.75
Fixed O&M: $m,Mozambique,Mozambique_South,Mapai_HY_MOZ,Reservoir,2048,3.75,3.75,3.75,3.75
Fixed O&M: $m,Mozambique,Mozambique_South,Mapai_HY_MOZ,Reservoir,2050,3.75,3.75,3.75,3.75
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2035,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2038,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2040,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2042,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2045,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2048,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Massingir_HY_MOZ,ROR,2050,0.72,0.72,0.72,0.72
Fixed O&M: $m,Mozambique,Mozambique_South,Namaacha_OnshoreWind_MOZ,Onshore Wind,2048,5.38,5.38,5.38,5.38
Fixed O&M: $m,Mozambique,Mozambique_South,Namaacha_OnshoreWind_MOZ,Onshore Wind,2050,5.38,5.38,5.38,5.38
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2025,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2027,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2030,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2032,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2035,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2038,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2040,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2042,3.92,3.92,3.92,3.92
Fixed O&M: $m,Mozambique,Mozambique_South,RessanoGarciaEDM/Sasol_TH_MOZ,GT-Gas,2045,3.92,3.92,3.92,3.92
