Variable,zone,generator,fuel,year,CCGT2035,CCGT2035_wo_SolarProject-BESSProject,FullSolarCCGT2035,FullSolarCCGT2035_wo_SolarProject-BESSProject,FullSolarHighGas,FullSolarHighGas_wo_SolarProject-BESSProject,Import2030,Import2030_wo_SolarProject-BESSProject,OperationalOptimistic,OperationalOptimistic_wo_SolarProject-BESSProject,OperationalPessimistic,OperationalPessimistic_wo_SolarProject-BESSProject,baseline,baseline_wo_SolarProject-BESSProject
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2026,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2027,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2028,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2029,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2030,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2035,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,
Annuity Cost in MUSD,Gambia,BESS Project,Battery Storage,2040,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,,1.01,
Annuity Cost in MUSD,Gambia,New BESS,Battery Storage,2030,0.0,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annuity Cost in MUSD,Gambia,New BESS,Battery Storage,2035,0.0,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annuity Cost in MUSD,Gambia,New BESS,Battery Storage,2040,0.0,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annuity Cost in MUSD,Gambia,New CCGT,Gas,2030,,,,,3.27,3.27,2.3,3.71,0.71,2.12,5.39,5.39,2.3,3.71
Annuity Cost in MUSD,Gambia,New CCGT,Gas,2035,0.0,0.0,0.0,0.0,3.27,3.27,2.3,3.71,0.71,2.12,5.39,5.39,2.3,3.71
Annuity Cost in MUSD,Gambia,New CCGT,Gas,2040,0.0,0.0,0.0,0.0,3.27,3.27,2.3,3.71,0.71,2.12,5.39,5.39,2.3,3.71
Annuity Cost in MUSD,Gambia,New CCGT Cote d'Ivoire,Gas,2035,5.77,5.91,5.74,5.77,4.27,4.42,5.1,4.85,5.56,5.3,4.21,4.36,5.1,4.85
Annuity Cost in MUSD,Gambia,New CCGT Cote d'Ivoire,Gas,2040,8.26,8.41,8.25,8.26,6.85,7.01,7.59,7.33,8.06,7.79,6.69,6.86,7.59,7.33
Annuity Cost in MUSD,Gambia,New CCGT Senegal,Gas,2035,5.77,5.91,5.75,5.77,4.27,4.42,5.1,4.85,5.56,5.3,4.21,4.36,5.1,4.85
Annuity Cost in MUSD,Gambia,New CCGT Senegal,Gas,2040,8.26,8.41,8.24,8.26,6.85,7.01,7.59,7.33,8.06,7.79,6.69,6.86,7.59,7.33
Annuity Cost in MUSD,Gambia,New ICE,Oil,2030,0.0,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annuity Cost in MUSD,Gambia,New ICE,Oil,2035,0.0,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annuity Cost in MUSD,Gambia,New ICE,Oil,2040,0.0,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annuity Cost in MUSD,Gambia,New Solar,Solar,2030,0.96,0.96,7.49,9.9,5.5,7.43,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
Annuity Cost in MUSD,Gambia,New Solar,Solar,2035,5.41,5.41,9.44,11.86,9.07,11.05,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41
Annuity Cost in MUSD,Gambia,New Solar,Solar,2040,9.49,9.49,14.46,16.91,14.03,15.99,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49
Annuity Cost in MUSD,Gambia,Solar Project,Solar,2028,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,
Annuity Cost in MUSD,Gambia,Solar Project,Solar,2029,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,
Annuity Cost in MUSD,Gambia,Solar Project,Solar,2030,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,
Annuity Cost in MUSD,Gambia,Solar Project,Solar,2035,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,
Annuity Cost in MUSD,Gambia,Solar Project,Solar,2040,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,,2.81,
Capacity Factor,Gambia,BESS Project,Battery Storage,2028,0.05,,0.1,,0.05,,0.05,,0.0,,0.1,,0.05,
Capacity Factor,Gambia,BESS Project,Battery Storage,2029,0.07,,0.09,,0.07,,0.07,,0.0,,0.09,,0.07,
Capacity Factor,Gambia,BESS Project,Battery Storage,2030,0.08,,0.21,,0.19,,0.01,,0.0,,0.06,,0.01,
Capacity Factor,Gambia,BESS Project,Battery Storage,2035,0.1,,0.16,,0.17,,0.1,,0.1,,0.09,,0.1,
Capacity Factor,Gambia,BESS Project,Battery Storage,2040,0.1,,0.17,,0.18,,0.1,,0.1,,0.1,,0.1,
Capacity Factor,Gambia,Brikama G1,Oil,2025,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama G1,Oil,2026,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama G1,Oil,2027,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama G1,Oil,2028,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama G1,Oil,2029,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama G1,Oil,2030,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2025,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2026,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2027,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2028,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2029,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2030,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama II,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Capacity Factor,Gambia,Brikama III G1,Oil,2025,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G1,Oil,2026,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G1,Oil,2027,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G1,Oil,2028,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G1,Oil,2029,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G1,Oil,2030,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G1,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Capacity Factor,Gambia,Brikama III G1,Oil,2040,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Capacity Factor,Gambia,Brikama III G2,Oil,2025,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G2,Oil,2026,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G2,Oil,2027,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G2,Oil,2028,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G2,Oil,2029,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G2,Oil,2030,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5
Capacity Factor,Gambia,Brikama III G2,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Capacity Factor,Gambia,Brikama III G2,Oil,2040,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Capacity Factor,Gambia,Import Guinea,Import,2025,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Capacity Factor,Gambia,Import Guinea,Import,2026,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Capacity Factor,Gambia,Import Guinea,Import,2027,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Capacity Factor,Gambia,Import Guinea,Import,2028,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Capacity Factor,Gambia,Import Guinea,Import,2029,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Capacity Factor,Gambia,Import Guinea,Import,2030,0.73,0.73,0.59,0.59,0.55,0.55,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Capacity Factor,Gambia,Import Guinea,Import,2035,0.02,0.03,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Capacity Factor,Gambia,Import Guinea,Import,2040,0.02,0.03,0.02,0.03,0.04,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03
Capacity Factor,Gambia,Import Senegal,Import,2025,0.92,0.92,0.99,0.99,0.92,0.92,0.92,0.92,0.68,0.68,0.99,0.99,0.92,0.92
Capacity Factor,Gambia,Import Senegal,Import,2026,0.99,0.99,1.0,1.0,0.99,0.99,0.99,0.99,0.83,0.83,1.0,1.0,0.99,0.99
Capacity Factor,Gambia,Import Senegal,Import,2027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,1.0,1.0,1.0
Capacity Factor,Gambia,Import Senegal,Import,2028,0.94,1.0,0.96,1.0,0.94,1.0,0.94,1.0,0.75,0.94,0.96,1.0,0.94,1.0
Capacity Factor,Gambia,Import Senegal,Import,2029,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,0.89,0.99,0.98,1.0,0.98,1.0
Capacity Factor,Gambia,Import Senegal,Import,2030,0.97,1.0,0.66,0.66,0.17,0.21,0.86,0.88,0.86,0.88,0.72,0.91,0.86,0.88
Capacity Factor,Gambia,Import Senegal,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Import Senegal,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Import Senegal MV,Import,2025,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0
Capacity Factor,Gambia,Import Senegal MV,Import,2026,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0
Capacity Factor,Gambia,Import Senegal MV,Import,2027,0.12,0.12,0.93,0.93,0.12,0.12,0.12,0.12,0.0,0.0,0.93,0.93,0.12,0.12
Capacity Factor,Gambia,Import Senegal MV,Import,2028,0.0,0.08,0.27,0.78,0.0,0.08,0.0,0.08,0.0,0.0,0.27,0.78,0.0,0.08
Capacity Factor,Gambia,Import Senegal MV,Import,2029,0.04,0.41,0.7,1.0,0.04,0.41,0.04,0.41,0.0,0.01,0.7,1.0,0.04,0.41
Capacity Factor,Gambia,Import Senegal MV,Import,2030,0.08,0.46,0.46,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Import Senegal MV,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Import Senegal MV,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2025,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2026,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.0,0.0,0.03,0.03,0.02,0.02
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2027,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.02,0.02,0.01,0.01
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2028,0.07,0.01,0.12,0.03,0.07,0.01,0.07,0.01,0.0,0.0,0.11,0.03,0.07,0.01
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2029,0.08,0.0,0.1,0.02,0.08,0.0,0.08,0.0,0.0,0.0,0.1,0.02,0.08,0.0
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2030,0.09,0.01,0.23,0.22,0.19,0.19,0.03,0.0,0.0,0.0,0.09,0.07,0.03,0.0
Capacity Factor,Gambia,Jambur BESS,Battery Storage,2035,0.12,0.11,0.17,0.17,0.18,0.17,0.11,0.1,0.12,0.1,0.11,0.1,0.11,0.1
Capacity Factor,Gambia,Jambur PV,Solar,2025,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2026,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2027,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2028,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2029,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2030,0.23,0.23,0.17,0.16,0.22,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2035,0.23,0.23,0.21,0.2,0.21,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Jambur PV,Solar,2040,0.23,0.23,0.19,0.19,0.2,0.19,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Karpower 1,Oil,2025,0.08,0.08,0.4,0.4,0.08,0.08,0.08,0.08,0.0,0.0,0.4,0.4,0.08,0.08
Capacity Factor,Gambia,Karpower 1,Oil,2026,0.18,0.18,0.48,0.48,0.18,0.18,0.18,0.18,0.02,0.02,0.48,0.48,0.18,0.18
Capacity Factor,Gambia,Karpower 1,Oil,2027,0.33,0.33,0.5,0.5,0.33,0.33,0.33,0.33,0.09,0.09,0.5,0.5,0.33,0.33
Capacity Factor,Gambia,Karpower 1,Oil,2028,0.07,0.27,0.45,0.5,0.07,0.27,0.07,0.27,0.0,0.06,0.45,0.5,0.07,0.27
Capacity Factor,Gambia,Karpower 1,Oil,2029,0.22,0.42,0.5,0.5,0.22,0.42,0.22,0.42,0.02,0.17,0.5,0.5,0.22,0.42
Capacity Factor,Gambia,Karpower 1,Oil,2030,0.33,0.44,0.5,0.49,0.0,0.0,0.02,0.02,0.02,0.02,0.01,0.06,0.02,0.02
Capacity Factor,Gambia,Karpower 1,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Karpower 1,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Karpower 2,Oil,2025,0.08,0.08,0.4,0.4,0.08,0.08,0.08,0.08,0.0,0.0,0.4,0.4,0.08,0.08
Capacity Factor,Gambia,Karpower 2,Oil,2026,0.18,0.18,0.48,0.48,0.18,0.18,0.18,0.18,0.02,0.02,0.48,0.48,0.18,0.18
Capacity Factor,Gambia,Karpower 2,Oil,2027,0.33,0.33,0.5,0.5,0.33,0.33,0.33,0.33,0.09,0.09,0.5,0.5,0.33,0.33
Capacity Factor,Gambia,Karpower 2,Oil,2028,0.07,0.27,0.45,0.5,0.07,0.27,0.07,0.27,0.0,0.06,0.45,0.5,0.07,0.27
Capacity Factor,Gambia,Karpower 2,Oil,2029,0.22,0.42,0.5,0.5,0.22,0.42,0.22,0.42,0.02,0.17,0.5,0.5,0.22,0.42
Capacity Factor,Gambia,Karpower 2,Oil,2030,0.33,0.44,0.5,0.49,0.0,0.0,0.02,0.02,0.02,0.02,0.01,0.06,0.02,0.02
Capacity Factor,Gambia,Karpower 2,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Karpower 2,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,Kotu G5,Oil,2025,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G5,Oil,2026,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G5,Oil,2027,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G5,Oil,2028,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G5,Oil,2029,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G5,Oil,2030,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G6,Oil,2025,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G6,Oil,2026,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G6,Oil,2027,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G6,Oil,2028,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G6,Oil,2029,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G6,Oil,2030,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G7,Oil,2025,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G7,Oil,2026,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G7,Oil,2027,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G7,Oil,2028,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G7,Oil,2029,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,Kotu G7,Oil,2030,,,,,,,,,0.5,0.5,,,,
Capacity Factor,Gambia,New BESS,Battery Storage,2030,0.25,0.23,0.27,0.25,0.33,0.32,0.26,0.26,0.27,0.26,0.27,0.26,0.26,0.26
Capacity Factor,Gambia,New BESS,Battery Storage,2035,0.23,0.26,0.19,0.17,0.25,0.24,0.22,0.22,0.23,0.23,0.22,0.23,0.22,0.22
Capacity Factor,Gambia,New BESS,Battery Storage,2040,0.26,0.28,0.19,0.18,0.27,0.24,0.26,0.25,0.26,0.26,0.26,0.25,0.26,0.25
Capacity Factor,Gambia,New CCGT,Gas,2030,,,,,0.76,0.77,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Capacity Factor,Gambia,New CCGT,Gas,2035,0.55,0.9,0.47,0.47,0.64,0.63,0.37,0.42,0.28,0.3,0.48,0.52,0.37,0.42
Capacity Factor,Gambia,New CCGT,Gas,2040,0.54,0.73,0.46,0.46,0.64,0.63,0.34,0.36,0.26,0.28,0.46,0.42,0.34,0.36
Capacity Factor,Gambia,New CCGT Cote d'Ivoire,Gas,2035,0.72,0.76,0.63,0.63,0.64,0.64,0.77,0.84,0.74,0.82,0.81,0.85,0.77,0.84
Capacity Factor,Gambia,New CCGT Cote d'Ivoire,Gas,2040,0.71,0.74,0.63,0.63,0.64,0.64,0.74,0.8,0.72,0.78,0.77,0.81,0.74,0.8
Capacity Factor,Gambia,New CCGT Senegal,Gas,2035,0.72,0.76,0.63,0.63,0.64,0.64,0.77,0.84,0.74,0.82,0.81,0.85,0.77,0.84
Capacity Factor,Gambia,New CCGT Senegal,Gas,2040,0.71,0.74,0.63,0.63,0.64,0.64,0.74,0.8,0.72,0.78,0.77,0.81,0.74,0.8
Capacity Factor,Gambia,New ICE,Oil,2030,0.51,0.5,0.5,0.5,0.51,0.5,0.5,0.51,0.52,0.52,0.51,0.52,0.5,0.51
Capacity Factor,Gambia,New ICE,Oil,2035,0.03,0.0,0.0,0.0,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05
Capacity Factor,Gambia,New ICE,Oil,2040,0.04,0.0,0.0,0.0,0.08,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06
Capacity Factor,Gambia,New OMVG Import,Import,2028,0.91,1.0,0.93,1.0,0.9,1.0,0.91,1.0,0.66,0.86,0.93,1.0,0.91,1.0
Capacity Factor,Gambia,New OMVG Import,Import,2029,0.96,1.0,0.96,1.0,0.96,1.0,0.96,1.0,0.83,0.98,0.96,1.0,0.96,1.0
Capacity Factor,Gambia,New OMVG Import,Import,2030,0.95,1.0,0.65,0.66,0.17,0.19,0.82,0.78,0.81,0.79,0.67,0.86,0.82,0.78
Capacity Factor,Gambia,New OMVG Import,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,New OMVG Import,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capacity Factor,Gambia,New Solar,Solar,2030,0.23,0.23,0.22,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,New Solar,Solar,2035,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,New Solar,Solar,2040,0.23,0.23,0.23,0.22,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Capacity Factor,Gambia,Solar Project,Solar,2028,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,
Capacity Factor,Gambia,Solar Project,Solar,2029,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,
Capacity Factor,Gambia,Solar Project,Solar,2030,0.23,,0.18,,0.22,,0.23,,0.23,,0.23,,0.23,
Capacity Factor,Gambia,Solar Project,Solar,2035,0.23,,0.22,,0.22,,0.23,,0.23,,0.23,,0.23,
Capacity Factor,Gambia,Solar Project,Solar,2040,0.23,,0.21,,0.21,,0.23,,0.23,,0.23,,0.23,
Fixed Cost in MUSD,Gambia,BESS Project,Battery Storage,2028,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,
Fixed Cost in MUSD,Gambia,BESS Project,Battery Storage,2029,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,
Fixed Cost in MUSD,Gambia,BESS Project,Battery Storage,2030,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,
Fixed Cost in MUSD,Gambia,BESS Project,Battery Storage,2035,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,
Fixed Cost in MUSD,Gambia,BESS Project,Battery Storage,2040,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,,0.4,
Fixed Cost in MUSD,Gambia,Basse,Oil,2025,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Basse,Oil,2026,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Basse,Oil,2027,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Basse,Oil,2028,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Basse,Oil,2029,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Basse,Oil,2030,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Basse,Oil,2035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fixed Cost in MUSD,Gambia,Brikama G1,Oil,2025,0.12,0.12,,,0.12,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12
Fixed Cost in MUSD,Gambia,Brikama G1,Oil,2026,0.12,0.12,,,0.12,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12
Fixed Cost in MUSD,Gambia,Brikama G1,Oil,2027,0.12,0.12,,,0.12,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12
Fixed Cost in MUSD,Gambia,Brikama G1,Oil,2028,0.12,0.12,,,0.12,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12
Fixed Cost in MUSD,Gambia,Brikama G1,Oil,2029,0.12,0.12,,,0.12,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12
Fixed Cost in MUSD,Gambia,Brikama G1,Oil,2030,0.12,0.12,,,0.12,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2025,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2026,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
Fixed Cost in MUSD,Gambia,Brikama II,Oil,2027,0.16,0.16,,,0.16,0.16,0.16,0.16,0.16,0.16,,,0.16,0.16
