z,q,d,y,t1,t2,t3,t4,t5,t6,t7
NEPS_HERAT,Q2,d1,2020,115.2925894994,117.2976780124,134.2693200692,133.1951655086,167.5681114463,171.1486266482,0
NEPS_HERAT,Q2,d1,2021,123.6741137057,125.8249678571,144.0304119243,142.8781686289,179.7499540815,183.5907650662,0
NEPS_HERAT,Q2,d1,2022,132.9258736776,135.2376280025,154.804977109,153.5665372922,193.1966114321,197.324744155,0
NEPS_HERAT,Q2,d1,2023,141.9596228971,144.428485904,165.3256477838,164.0030426016,206.3264084342,210.7350923751,0
NEPS_HERAT,Q2,d1,2024,150.6428618097,153.2627376673,175.4381154616,174.0346105379,218.9467680961,223.6251178418,0
NEPS_HERAT,Q2,d1,2025,159.9156428883,162.6967845037,186.2371617488,184.7472644548,232.4239778625,237.3903021758,0
NEPS_HERAT,Q2,d1,2026,169.8223862991,172.7758191043,197.7745182055,196.1923220598,246.8225987205,252.0965858726,0
NEPS_HERAT,Q2,d1,2027,180.0558604844,183.1872667537,209.6923841045,208.0148450316,261.6960953624,267.2878922718,0
NEPS_HERAT,Q2,d1,2028,190.864513998,194.1838968501,222.2801017057,220.5018608921,277.4055669287,283.3330363075,0
NEPS_HERAT,Q2,d1,2029,202.280021177,205.7979345887,235.5745588241,233.6899623535,293.9970494125,300.2790376478,0
NEPS_HERAT,Q2,d1,2030,214.3356733667,218.0632502948,249.6145264364,247.6176102249,311.5189289926,318.1753163642,0
NEPS_HERAT,Q3,d1,2017,65.6318115768,66.7732343869,76.4395778405,75.7866581129,95.4858088448,97.3840588974,0
NEPS_HERAT,Q3,d1,2018,76.6770098683,78.0105230834,89.3036185287,88.540818734,111.555145762,113.7728529152,0
NEPS_HERAT,Q3,d1,2019,87.7222081598,89.2478117799,102.1676592169,101.2949793551,127.6244826792,130.161646933,0
NEPS_HERAT,Q3,d1,2020,107.0453114201,108.90696901,124.6727496646,123.6078393125,155.7371021525,158.833142977,0
NEPS_HERAT,Q3,d1,2021,114.8272761824,116.8242722899,133.736191415,132.5938643622,167.0588557637,170.3799721219,0
NEPS_HERAT,Q3,d1,2022,123.4172257332,125.5636122677,143.7406709739,142.5128892096,179.5561228829,183.125683887,0
NEPS_HERAT,Q3,d1,2023,131.8047595954,134.097016284,153.5094025104,152.1981797106,191.7589013192,195.5710525583,0
NEPS_HERAT,Q3,d1,2024,139.8668563665,142.2993234338,162.8991063582,161.5076800426,203.4882108215,207.533539772,0
NEPS_HERAT,Q3,d1,2025,148.4763233114,151.0585202385,172.9263172927,171.4492421024,216.0138732282,220.3082113206,0
NEPS_HERAT,Q3,d1,2026,157.6744030681,160.4165665997,183.6390694879,182.0704897728,229.395891251,233.9562627647,0
NEPS_HERAT,Q3,d1,2027,167.1758414157,170.0832473534,194.7051351461,193.042033028,243.2192568418,248.0544357303,0
NEPS_HERAT,Q3,d1,2028,177.2113145231,180.2932504278,206.3931764986,204.6302392822,257.8195740321,262.9450060295,0
NEPS_HERAT,Q3,d1,2029,187.8102309521,191.0764958383,218.7374448944,216.8690673212,273.2396284812,278.671609897,0
NEPS_HERAT,Q3,d1,2030,199.0035006031,202.4644310483,231.7739402496,229.7942095627,289.5243901015,295.2801112434,0
NEPS_HERAT,Q4,d1,2017,82.2591935743,83.6897882452,95.7987502806,95.0323602784,119.5568403502,122.1114736911,0
NEPS_HERAT,Q4,d1,2018,96.1026192317,97.7739691314,111.9207522108,111.0253861932,139.6770987591,142.6616521514,0
NEPS_HERAT,Q4,d1,2019,109.9460448891,111.8581500176,128.042754141,127.0184121079,159.797357168,163.2118306118,0
NEPS_HERAT,Q4,d1,2020,134.1645275633,136.4978236948,156.2475088081,154.9975287377,194.9968909926,199.1634912274,0
NEPS_HERAT,Q4,d1,2021,143.9180012278,146.4209229883,167.6063678895,166.2655169464,209.1727471261,213.6422502698,0
NEPS_HERAT,Q4,d1,2022,154.6841572414,157.3743164978,180.1445930606,178.7034363162,224.8204521397,229.6243079546,0
NEPS_HERAT,Q4,d1,2023,165.1966169009,168.0696015426,192.3873644032,190.848265488,240.0994307752,245.2297604926,0
NEPS_HERAT,Q4,d1,2024,175.3011921515,178.3499085368,204.1551150833,202.5218741626,254.7855836239,260.2297200262,0
NEPS_HERAT,Q4,d1,2025,186.0918101609,189.328189468,216.7218286035,214.9880539747,270.4688420972,276.24809086,0
NEPS_HERAT,Q4,d1,2026,197.6201621146,201.0570344992,230.1477043261,228.3065226914,287.2243349989,293.3616071143,0
NEPS_HERAT,Q4,d1,2027,209.5287265363,213.1727043891,244.0163740718,242.0642430792,304.5324348416,311.0395381502,0
NEPS_HERAT,Q4,d1,2028,222.1066198644,225.9693436882,258.6645417676,256.5952254334,322.8133481259,329.7110692397,0
NEPS_HERAT,Q4,d1,2029,235.3907011243,239.4844524482,274.1351332969,271.9420522305,342.1206463545,349.4309165758,0
NEPS_HERAT,Q4,d1,2030,249.4197110331,253.757445138,290.4732659547,288.1494798271,362.5106359115,370.2565896703,0
NEPS_HERAT,Q5,d1,2017,135.7042910399,141.8561988737,108.8699819076,165.1027979987,87.8248316519,159.4421306388,129.314264594
NEPS_HERAT,Q5,d1,2018,158.5420090235,165.7292233689,127.1917455352,192.888,102.6049002985,186.2746971429,151.0766030094
NEPS_HERAT,Q5,d1,2019,181.379727007,189.602247864,145.5135091627,220.6732020013,117.3849689452,213.107263647,172.8389414249
NEPS_HERAT,Q5,d1,2020,221.3333404397,231.3670858762,177.566653085,269.2822276802,143.242068575,260.0496941598,210.9112241754
NEPS_HERAT,Q5,d1,2021,237.423800014,248.1869772433,190.4753682723,288.8584686115,153.6554600196,278.9547496876,226.2440182299
NEPS_HERAT,Q5,d1,2022,255.1848976564,266.7532420243,204.7243678004,310.4672688477,165.1500516676,299.8226767729,243.168783559
NEPS_HERAT,Q5,d1,2023,272.5274684158,284.8820067655,218.6376003912,331.5668739886,176.3737819247,320.1988668804,259.694729546
NEPS_HERAT,Q5,d1,2024,289.1971458228,302.3073737549,232.0109982683,351.847812495,187.1620304078,339.7844589238,275.5794672974
NEPS_HERAT,Q5,d1,2025,306.998598806,320.9158233129,246.2923732297,373.5057105132,198.6827391446,360.6998004384,292.5426877201
NEPS_HERAT,Q5,d1,2026,326.0171031307,340.796497027,261.5501385212,396.6443176545,210.9910967344,383.0450839063,310.6656511252
NEPS_HERAT,Q5,d1,2027,345.6628499698,361.3328481569,277.3111147331,420.546050953,223.7053918801,406.127329206,329.3863215286
NEPS_HERAT,Q5,d1,2028,366.4127992788,383.0234587724,293.9579472581,445.791197315,237.1343025717,430.5069276928,349.1591998562
NEPS_HERAT,Q5,d1,2029,388.327757974,405.931892361,311.5394189888,472.4537366561,251.3171817078,456.2553228279,370.0422297557
NEPS_HERAT,Q5,d1,2030,411.4716372287,430.1249573931,330.1068032359,500.6114256445,266.2953911936,483.4476053366,392.0963129592
