Variable,country,zone,generator,fuel,year,TEST
Fixed O&M: $m,Egypt,Egypt,Naga-Hamadi_HY,ROR,2026,3.59
Fixed O&M: $m,Egypt,Egypt,New-Assiut_GT,Gas,2026,2.55
Fixed O&M: $m,Egypt,Egypt,New-Capital-1_CCGT,Gas,2026,36.72
Fixed O&M: $m,Egypt,Egypt,New-Capital-2_CCGT,Gas,2026,36.72
Fixed O&M: $m,Egypt,Egypt,New-Capital-3_CCGT,Gas,2026,36.72
Fixed O&M: $m,Egypt,Egypt,New-Capital-4_CCGT,Gas,2026,36.72
Fixed O&M: $m,Egypt,Egypt,New-Gas-Damietta_GT,Gas,2026,12.75
Fixed O&M: $m,Egypt,Egypt,New-Mahmoudeya_GT,Gas,2026,8.57
Fixed O&M: $m,Egypt,Egypt,New-Shabab-1_CCGT,Gas,2026,15.3
Fixed O&M: $m,Egypt,Egypt,New-Shabab-2_CCGT,Gas,2026,15.3
Fixed O&M: $m,Egypt,Egypt,New-Shabab-3_CCGT,Gas,2026,15.3
Fixed O&M: $m,Egypt,Egypt,Nubaria-1_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,Nubaria-2_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,Nubaria-3_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,Oyon-Mousa_ST,Gas,2026,7.04
Fixed O&M: $m,Egypt,Egypt,Port-Said-East_ST,Gas,2026,7.51
Fixed O&M: $m,Egypt,Egypt,Port-Said_GT,Diesel,2026,2.14
Fixed O&M: $m,Egypt,Egypt,Ras-Gharib_WI,Onshore Wind,2026,10.71
Fixed O&M: $m,Egypt,Egypt,Red-Assiut_GT,Gas,2026,1.27
Fixed O&M: $m,Egypt,Egypt,Samalout_GT,Gas,2026,1.27
Fixed O&M: $m,Egypt,Egypt,Sharm-El-Sheikh-Ext_GT,Diesel,2026,7.34
Fixed O&M: $m,Egypt,Egypt,Sharm-El-Sheikh_GT,Gas,2026,0.99
Fixed O&M: $m,Egypt,Egypt,Sidi-Kirir-1-2_ST,Gas,2026,7.04
Fixed O&M: $m,Egypt,Egypt,Sidi-Kirir-3-4_ST,Gas,2026,7.5
Fixed O&M: $m,Egypt,Egypt,Sidi-Kirir_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,Siemens-Gamesa_WI,Onshore Wind,2026,21.42
Fixed O&M: $m,Egypt,Egypt,South-Helwan-1_ST,Gas,2026,7.15
Fixed O&M: $m,Egypt,Egypt,South-Helwan-2_ST,Gas,2026,7.15
Fixed O&M: $m,Egypt,Egypt,South-Helwan-3_ST,Gas,2026,7.15
Fixed O&M: $m,Egypt,Egypt,Suez-Gulf_ST,Gas,2026,7.51
Fixed O&M: $m,Egypt,Egypt,Suez_ST,Gas,2026,7.15
Fixed O&M: $m,Egypt,Egypt,Talkha-2_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,Walideya_ST,Diesel,2026,6.6
Fixed O&M: $m,Egypt,Egypt,West-Assiut-1_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,West-Assiut-2_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,West-Damietta-Ext_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,West-Damietta_CCGT,Gas,2026,22.95
Fixed O&M: $m,Egypt,Egypt,West-Malawy_GT,Gas,2026,1.27
Fixed O&M: $m,Egypt,Egypt,Zafarana_WI,Onshore Wind,2026,23.22
Fixed O&M: $m,Ethiopia,Ethiopia,Aba_Samuel,ROR,2026,0.11
Fixed O&M: $m,Ethiopia,Ethiopia,Adama_I,Onshore Wind,2026,2.35
Fixed O&M: $m,Ethiopia,Ethiopia,Adama_II,Onshore Wind,2026,7.04
Fixed O&M: $m,Ethiopia,Ethiopia,Addis_Ababa_EFW,Biomass,2026,1.25
Fixed O&M: $m,Ethiopia,Ethiopia,Aluto_Langano_II,Geothermal,2026,6.19
Fixed O&M: $m,Ethiopia,Ethiopia,Ashegoda,Onshore Wind,2026,5.52
Fixed O&M: $m,Ethiopia,Ethiopia,Awash7,Diesel,2026,1.8
Fixed O&M: $m,Ethiopia,Ethiopia,Awash_II,ROR,2026,0.58
Fixed O&M: $m,Ethiopia,Ethiopia,Awash_III,ROR,2026,0.58
Fixed O&M: $m,Ethiopia,Ethiopia,Beles,Biomass,2026,1.03
Fixed O&M: $m,Ethiopia,Ethiopia,Beles_HEP,Reservoir,2026,8.28
Fixed O&M: $m,Ethiopia,Ethiopia,Corbetti_I,Geothermal,2026,4.44
Fixed O&M: $m,Ethiopia,Ethiopia,Dicheto_solar,PV,2026,1.88
Fixed O&M: $m,Ethiopia,Ethiopia,Dire_Dawa,Diesel,2026,2.28
Fixed O&M: $m,Ethiopia,Ethiopia,GERD_1_HEP,Reservoir,2026,4.5
Fixed O&M: $m,Ethiopia,Ethiopia,GERD_2_HEP,Reservoir,2026,9.0
Fixed O&M: $m,Ethiopia,Ethiopia,GERD_3_HEP,Reservoir,2026,28.8
Fixed O&M: $m,Ethiopia,Ethiopia,GERD_3a_HEP,Reservoir,2026,7.2
Fixed O&M: $m,Ethiopia,Ethiopia,Gad-I_solar,PV,2026,1.88
Fixed O&M: $m,Ethiopia,Ethiopia,Genale_Dawa_III,Reservoir,2026,4.57
Fixed O&M: $m,Ethiopia,Ethiopia,Gibe_I,Reservoir,2026,3.78
Fixed O&M: $m,Ethiopia,Ethiopia,Gibe_II,ROR,2026,7.56
Fixed O&M: $m,Ethiopia,Ethiopia,Gibe_III,Reservoir,2026,33.66
Fixed O&M: $m,Ethiopia,Ethiopia,Kality,Diesel,2026,0.84
Fixed O&M: $m,Ethiopia,Ethiopia,Koka_HEP,Reservoir,2026,0.77
Fixed O&M: $m,Ethiopia,Ethiopia,Koysha_(Gibe_IV),Reservoir,2026,38.88
Fixed O&M: $m,Ethiopia,Ethiopia,Maleka_Wakana_HEP,Reservoir,2026,2.75
Fixed O&M: $m,Ethiopia,Ethiopia,Neshe,Reservoir,2026,1.75
Fixed O&M: $m,Ethiopia,Ethiopia,Omo_Kuraz_BIO,Biomass,2026,1.9
Fixed O&M: $m,Ethiopia,Ethiopia,Sor_1_HEP,Reservoir,2026,0.09
Fixed O&M: $m,Ethiopia,Ethiopia,Tekeze_I,Reservoir,2026,15.0
Fixed O&M: $m,Ethiopia,Ethiopia,Tis_Abey_ll,Reservoir,2026,1.3
Fixed O&M: $m,Ethiopia,Ethiopia,Tulu_Moye_I,Geothermal,2026,4.42
Fixed O&M: $m,Kenya,Kenya,Alten_Kesses_1_Kenya_Ltd,PV,2026,0.6
Fixed O&M: $m,Kenya,Kenya,Baringo_Silali__-_Korosi_I,Geothermal,2026,10.0
Fixed O&M: $m,Kenya,Kenya,Baringo_Silali__-_Paka_I,Geothermal,2026,10.0
Fixed O&M: $m,Kenya,Kenya,Eldosol-Cedate,PV,2026,0.6
Fixed O&M: $m,Kenya,Kenya,ExistingSmallHydro,ROR,2026,0.65
Fixed O&M: $m,Kenya,Kenya,Generic_Rooftop_2021,Solar,2026,0.84
Fixed O&M: $m,Kenya,Kenya,Generic_Rooftop_2022,Solar,2026,0.3
Fixed O&M: $m,Kenya,Kenya,Generic_Rooftop_2023,Solar,2026,0.24
Fixed O&M: $m,Kenya,Kenya,Generic_Rooftop_2024,Solar,2026,0.2
Fixed O&M: $m,Kenya,Kenya,Generic_Rooftop_2025,Solar,2026,0.26
Fixed O&M: $m,Kenya,Kenya,Generic_Rooftop_2026,Solar,2026,0.12
Fixed O&M: $m,Kenya,Kenya,Gitaru,ROR,2026,5.92
Fixed O&M: $m,Kenya,Kenya,Gulf_Energy_,Diesel,2026,2.52
Fixed O&M: $m,Kenya,Kenya,Iberafrica_I_&II,Diesel,2026,4.0
Fixed O&M: $m,Kenya,Kenya,Kamburu,ROR,2026,2.47
Fixed O&M: $m,Kenya,Kenya,Kiambere,ROR,2026,4.49
Fixed O&M: $m,Kenya,Kenya,Kindaruma,ROR,2026,1.95
Fixed O&M: $m,Kenya,Kenya,Kipeto_Wind_-_I,Onshore Wind,2026,3.0
Fixed O&M: $m,Kenya,Kenya,Kipevu_III_Diesel,Diesel,2026,3.62
Fixed O&M: $m,Kenya,Kenya,Kipevu_I_Diesel,Diesel,2026,1.89
Fixed O&M: $m,Kenya,Kenya,Kwale_Co-Generation_TAnaBiomass,Biomass,2026,1.8
Fixed O&M: $m,Kenya,Kenya,Lake_Turkana_Wind_Power,Onshore Wind,2026,9.0
Fixed O&M: $m,Kenya,Kenya,Malindi_Solar-_Vateki,PV,2026,0.6
Fixed O&M: $m,Kenya,Kenya,Masinga,ROR,2026,1.1
Fixed O&M: $m,Kenya,Kenya,Menengai_I_Quantum,Geothermal,2026,2.67
Fixed O&M: $m,Kenya,Kenya,Menengai_I_Sosian,Geothermal,2026,3.5
Fixed O&M: $m,Kenya,Kenya,Muhoroni,Diesel,2026,1.18
Fixed O&M: $m,Kenya,Kenya,Mumias_(Biomass),Biomass,2026,2.6
Fixed O&M: $m,Kenya,Kenya,Ngong_Hills_Wind,Onshore Wind,2026,0.78
Fixed O&M: $m,Kenya,Kenya,Olkaria_1_B_(Rehabilitated),Geothermal,2026,6.3
Fixed O&M: $m,Kenya,Kenya,Olkaria_1_Unit_6,Geothermal,2026,8.3
Fixed O&M: $m,Kenya,Kenya,Olkaria_7,Geothermal,2026,14.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_8,Geothermal,2026,14.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_Brine,Geothermal,2026,10.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_II,Geothermal,2026,10.1
Fixed O&M: $m,Kenya,Kenya,Olkaria_IV,Geothermal,2026,14.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_I_,Geothermal,2026,4.4
Fixed O&M: $m,Kenya,Kenya,Olkaria_I_units_4_&_5,Geothermal,2026,14.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_Mobile_Wellheads___Eburru,Geothermal,2026,9.1
Fixed O&M: $m,Kenya,Kenya,Olkaria_Topping,Geothermal,2026,4.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_VI,Geothermal,2026,14.0
Fixed O&M: $m,Kenya,Kenya,Olkaria_V_,Geothermal,2026,15.8
Fixed O&M: $m,Kenya,Kenya,Orpower_4_(I),Geothermal,2026,6.4
Fixed O&M: $m,Kenya,Kenya,Orpower_4_(II),Geothermal,2026,4.0
Fixed O&M: $m,Kenya,Kenya,Orpower_4_(III),Geothermal,2026,1.8
Fixed O&M: $m,Kenya,Kenya,Orpower_4_(IV),Geothermal,2026,2.9
Fixed O&M: $m,Kenya,Kenya,REA_Garissa_Solar,PV,2026,0.75
Fixed O&M: $m,Kenya,Kenya,Rabai_Power,Diesel,2026,2.84
Fixed O&M: $m,Kenya,Kenya,Sangoro,ROR,2026,0.55
Fixed O&M: $m,Kenya,Kenya,Sondu,ROR,2026,1.64
Fixed O&M: $m,Kenya,Kenya,Tana,ROR,2026,0.55
Fixed O&M: $m,Kenya,Kenya,Thika_Power,Diesel,2026,2.74
Fixed O&M: $m,Kenya,Kenya,Triumph_Diesel,Diesel,2026,2.49
Fixed O&M: $m,Kenya,Kenya,Tsavo,Diesel,2026,2.33
Fixed O&M: $m,Kenya,Kenya,Turkwel,ROR,2026,2.88
Fixed O&M: $m,Libya,Libya,CC_EX_GAS_ALC_07_LIB,Gas,2026,13.36
Fixed O&M: $m,Libya,Libya,CC_EX_GAS_ALC_10_LIB,Gas,2026,7.81
Fixed O&M: $m,Libya,Libya,CC_EX_GAS_ALC_11_LIB,Gas,2026,10.12
Fixed O&M: $m,Libya,Libya,CC_EX_GAS_ALC_15_LIB,Gas,2026,4.51
Fixed O&M: $m,Libya,Libya,GT_EX_GAS_ALC_10_LIB,Gas,2026,15.07
Fixed O&M: $m,Libya,Libya,GT_EX_GAS_ALC_15_LIB,Gas,2026,1.69
Fixed O&M: $m,Libya,Libya,GT_EX_GAS_ALC_16_LIB,Gas,2026,10.55
Fixed O&M: $m,Libya,Libya,GT_EX_GAS_ALC_17_LIB,Gas,2026,5.37
Fixed O&M: $m,Libya,Libya,PV_CM_SPV_ALC_19_LIB,PV,2026,0.15
Fixed O&M: $m,Libya,Libya,WI_CM_WND_ALC_18_LIB,Onshore Wind,2026,0.87
Fixed O&M: $m,Rwanda,Rwanda,Agatobwe,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Cyimbili,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Gaseke,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Gashashi,ROR,2026,0.01
Fixed O&M: $m,Rwanda,Rwanda,Giciye_I,ROR,2026,0.2
Fixed O&M: $m,Rwanda,Rwanda,Giciye_II,ROR,2026,0.2
Fixed O&M: $m,Rwanda,Rwanda,Giciye_III,ROR,2026,0.49
Fixed O&M: $m,Rwanda,Rwanda,GigaWatt,PV,2026,0.13
Fixed O&M: $m,Rwanda,Rwanda,Gihira,ROR,2026,0.09
Fixed O&M: $m,Rwanda,Rwanda,Gisenyi,ROR,2026,0.08
Fixed O&M: $m,Rwanda,Rwanda,Gishoma,Peat,2026,0.9
Fixed O&M: $m,Rwanda,Rwanda,Hakan,Peat,2026,4.2
Fixed O&M: $m,Rwanda,Rwanda,Jabana_1,Diesel,2026,0.06
Fixed O&M: $m,Rwanda,Rwanda,Jabana_2,Diesel,2026,0.17
Fixed O&M: $m,Rwanda,Rwanda,Janja,ROR,2026,0.01
Fixed O&M: $m,Rwanda,Rwanda,KP1,Methane,2026,0.09
Fixed O&M: $m,Rwanda,Rwanda,Kavumu-Mwange,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Keya,ROR,2026,0.11
Fixed O&M: $m,Rwanda,Rwanda,Kigasa,ROR,2026,0.01
Fixed O&M: $m,Rwanda,Rwanda,Kivuwatt_Phase_I,Methane,2026,0.65
Fixed O&M: $m,Rwanda,Rwanda,Mazimeru,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Methane_generic,Methane,2026,2.5
Fixed O&M: $m,Rwanda,Rwanda,Mukungwa_I,Reservoir,2026,0.6
Fixed O&M: $m,Rwanda,Rwanda,Mukungwa_II,ROR,2026,0.18
Fixed O&M: $m,Rwanda,Rwanda,Musarara,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Mutobo,ROR,2026,0.01
Fixed O&M: $m,Rwanda,Rwanda,Nasho_Solar,PV,2026,0.05
Fixed O&M: $m,Rwanda,Rwanda,Nkora,ROR,2026,0.03
Fixed O&M: $m,Rwanda,Rwanda,Nshili_I,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Ntaruka,Reservoir,2026,0.56
Fixed O&M: $m,Rwanda,Rwanda,Ntaruka_A,ROR,2026,0.08
Fixed O&M: $m,Rwanda,Rwanda,Nyabahanga_I,ROR,2026,0.01
Fixed O&M: $m,Rwanda,Rwanda,Nyabarongo_I,Reservoir,2026,1.4
Fixed O&M: $m,Rwanda,Rwanda,Nyirabuhombohombo,ROR,2026,0.03
Fixed O&M: $m,Rwanda,Rwanda,Nyirantaruko,ROR,2026,0.09
Fixed O&M: $m,Rwanda,Rwanda,PV_generic,PV,2026,0.75
Fixed O&M: $m,Rwanda,Rwanda,Rubagabaga,ROR,2026,0.02
Fixed O&M: $m,Rwanda,Rwanda,Rugezi,ROR,2026,0.13
Fixed O&M: $m,Rwanda,Rwanda,Rukarara_I,ROR,2026,0.45
Fixed O&M: $m,Rwanda,Rwanda,Rukarara_II,ROR,2026,0.11
Fixed O&M: $m,Rwanda,Rwanda,Rukarara_V_Mushishito,ROR,2026,0.25
Fixed O&M: $m,Rwanda,Rwanda,Rwaza_Muko,ROR,2026,0.13
Fixed O&M: $m,Rwanda,Rwanda,SPLK,Methane,2026,1.25
Fixed O&M: $m,SouthSudan,SouthSudan,Bor,Diesel,2026,0.04
Fixed O&M: $m,SouthSudan,SouthSudan,Juba,Diesel,2026,1.5
Fixed O&M: $m,SouthSudan,SouthSudan,Kapoeta,Diesel,2026,0.02
Fixed O&M: $m,SouthSudan,SouthSudan,Malakal,Diesel,2026,0.1
Fixed O&M: $m,SouthSudan,SouthSudan,Maridi,Diesel,2026,0.02
Fixed O&M: $m,SouthSudan,SouthSudan,Rumbek,Diesel,2026,0.04
Fixed O&M: $m,SouthSudan,SouthSudan,Wau,Diesel,2026,0.04
Fixed O&M: $m,SouthSudan,SouthSudan,Yambio,Diesel,2026,0.04
Fixed O&M: $m,SouthSudan,SouthSudan,Yei,Diesel,2026,0.02
Fixed O&M: $m,Sudan,Sudan,CC_LF_03_SUD,Diesel,2026,9.16
Fixed O&M: $m,Sudan,Sudan,DG_DS_20_SUD,Gas,2026,1.24
Fixed O&M: $m,Sudan,Sudan,DG_HF_04_SUD,Diesel,2026,2.32
Fixed O&M: $m,Sudan,Sudan,DG_HF_10_SUD,Diesel,2026,0.73
Fixed O&M: $m,Sudan,Sudan,GT_DS_16_SUD,Gas,2026,1.28
Fixed O&M: $m,Sudan,Sudan,HYD_STOHY_16_SUD,Reservoir,2026,4.73
Fixed O&M: $m,Sudan,Sudan,HYD_STOHY_25_SUD,Reservoir,2026,6.13
Fixed O&M: $m,Sudan,Sudan,HYD_STOHY_79_SUD,Reservoir,2026,4.42
Fixed O&M: $m,Sudan,Sudan,HYD_STOHY_Nile_09_SUD,Reservoir,2026,14.13
Fixed O&M: $m,Sudan,Sudan,SC_CO_09_SUD,Coal,2026,13.44
Fixed O&M: $m,Sudan,Sudan,SC_CO_25_SUD,Coal,2026,0.64
Fixed O&M: $m,Sudan,Sudan,ST_HF_15_SUD,Diesel,2026,6.4
Fixed O&M: $m,Tanzania,Tanzania,Diesel_TZA,Diesel,2026,0.8
Fixed O&M: $m,Tanzania,Tanzania,FuelOil_TZA,Diesel,2026,1.75
Fixed O&M: $m,Tanzania,Tanzania,Hale,ROR,2026,0.35
Fixed O&M: $m,Tanzania,Tanzania,JNHPP_1,Reservoir,2026,1.54
Fixed O&M: $m,Tanzania,Tanzania,JNHPP_2,Reservoir,2026,1.07
Fixed O&M: $m,Tanzania,Tanzania,Kidatu,Reservoir,2026,0.33
Fixed O&M: $m,Tanzania,Tanzania,Kihansi,ROR,2026,0.41
Fixed O&M: $m,Tanzania,Tanzania,Kinyerezi_I,Gas,2026,0.94
Fixed O&M: $m,Tanzania,Tanzania,Kinyerezi_II,Gas,2026,1.93
Fixed O&M: $m,Tanzania,Tanzania,Kinyerezi_I_Ext,Gas,2026,1.17
Fixed O&M: $m,Tanzania,Tanzania,Kishapu_II,PV,2026,0.75
Fixed O&M: $m,Tanzania,Tanzania,Mtera,Reservoir,2026,0.33
Fixed O&M: $m,Tanzania,Tanzania,Mtwara,Gas,2026,0.25
Fixed O&M: $m,Tanzania,Tanzania,New_OnshoreWind_TZA,Onshore Wind,2026,8.34
Fixed O&M: $m,Tanzania,Tanzania,New_Pangani_Falls,ROR,2026,0.23
Fixed O&M: $m,Tanzania,Tanzania,Nyumba_Ya_Mungu,Reservoir,2026,0.13
Fixed O&M: $m,Tanzania,Tanzania,SingidaWind2_REN_TZA,Onshore Wind,2026,3.0
Fixed O&M: $m,Tanzania,Tanzania,Singida_II,Onshore Wind,2026,3.0
Fixed O&M: $m,Tanzania,Tanzania,SmallHydro_2026,Reservoir,2026,0.24
Fixed O&M: $m,Tanzania,Tanzania,SmallHydro_TZA,ROR,2026,0.63
Fixed O&M: $m,Tanzania,Tanzania,SmallPV_2026,PV,2026,0.72
Fixed O&M: $m,Tanzania,Tanzania,Small_PV,PV,2026,0.1
Fixed O&M: $m,Tanzania,Tanzania,Small_Wind,Onshore Wind,2026,0.08
Fixed O&M: $m,Tanzania,Tanzania,Somanga,Gas,2026,0.07
Fixed O&M: $m,Tanzania,Tanzania,Songas,Gas,2026,2.51
Fixed O&M: $m,Tanzania,Tanzania,TPC_Bio,Biomass,2026,0.9
Fixed O&M: $m,Tanzania,Tanzania,Tanwat_Bio,Biomass,2026,0.2
Fixed O&M: $m,Tanzania,Tanzania,Tegeta,Gas,2026,0.31
Fixed O&M: $m,Tanzania,Tanzania,Ubongo_I,Gas,2026,0.6
Fixed O&M: $m,Tanzania,Tanzania,Ubungo_II,Gas,2026,0.74
Fixed O&M: $m,Tanzania,Tanzania,Ubungo_III,Gas,2026,0.64
Fixed O&M: $m,Uganda,Uganda,Access_Uganda_Solar_Limited,PV,2026,0.15
Fixed O&M: $m,Uganda,Uganda,Achwa1_HPP,ROR,2026,1.85
Fixed O&M: $m,Uganda,Uganda,Achwa2_HPP,ROR,2026,1.64
Fixed O&M: $m,Uganda,Uganda,Bugoye_HPP,ROR,2026,0.56
Fixed O&M: $m,Uganda,Uganda,Bujagali_HPP,ROR,2026,12.5
Fixed O&M: $m,Uganda,Uganda,Busitema_PV,PV,2026,0.04
Fixed O&M: $m,Uganda,Uganda,Electro-Maxx_Uganda_Limited,Diesel,2026,3.0
Fixed O&M: $m,Uganda,Uganda,Emerging_Power,PV,2026,0.15
Fixed O&M: $m,Uganda,Uganda,Eskom_(Nalubaale_and_Kiira)_,Reservoir,2026,19.0
Fixed O&M: $m,Uganda,Uganda,GM_Sugar_BIO,Biomass,2026,0.22
Fixed O&M: $m,Uganda,Uganda,GOTNUR_BIO,Biomass,2026,0.01
Fixed O&M: $m,Uganda,Uganda,Hoima_Sugar_BIO,Biomass,2026,0.36
Fixed O&M: $m,Uganda,Uganda,Hydromax_HPP,ROR,2026,0.14
Fixed O&M: $m,Uganda,Uganda,Ishasha_HPP,ROR,2026,0.24
Fixed O&M: $m,Uganda,Uganda,Isimba_HPP,ROR,2026,7.44
Fixed O&M: $m,Uganda,Uganda,Jacobsen_Thermal_Plant,Diesel,2026,3.0
Fixed O&M: $m,Uganda,Uganda,Kakaka_HPP,ROR,2026,0.07
Fixed O&M: $m,Uganda,Uganda,Kakira_Sugar_Limited,Biomass,2026,0.88
Fixed O&M: $m,Uganda,Uganda,Kamuli_Sugar_BIO,Biomass,2026,0.09
Fixed O&M: $m,Uganda,Uganda,Kikagati_HPP,ROR,2026,7.72
Fixed O&M: $m,Uganda,Uganda,Kinyara_Sugar_Limited,Biomass,2026,0.26
Fixed O&M: $m,Uganda,Uganda,Kyambura_HPP,ROR,2026,0.11
Fixed O&M: $m,Uganda,Uganda,Lolwe_BIO,Biomass,2026,0.02
Fixed O&M: $m,Uganda,Uganda,Lubilia_HPP,ROR,2026,0.22
Fixed O&M: $m,Uganda,Uganda,MSS_Xsabo_Power_Limited,PV,2026,0.3
Fixed O&M: $m,Uganda,Uganda,Mahoma_HPP,ROR,2026,0.12
Fixed O&M: $m,Uganda,Uganda,Mayuge_Bio,Biomass,2026,0.69
Fixed O&M: $m,Uganda,Uganda,Mpanga_HPP,ROR,2026,0.76
Fixed O&M: $m,Uganda,Uganda,MubukuIII_HPP,ROR,2026,0.4
Fixed O&M: $m,Uganda,Uganda,Muvumbe_HPP,ROR,2026,0.28
Fixed O&M: $m,Uganda,Uganda,Muyembe_HPP,ROR,2026,0.22
Fixed O&M: $m,Uganda,Uganda,Ndugutu_HPP,ROR,2026,0.08
Fixed O&M: $m,Uganda,Uganda,Nkonge_PV,PV,2026,0.2
Fixed O&M: $m,Uganda,Uganda,Nkusi_HPP,ROR,2026,0.46
Fixed O&M: $m,Uganda,Uganda,NyagakI_HPP,ROR,2026,0.14
Fixed O&M: $m,Uganda,Uganda,Nyamagasani1_HPP,ROR,2026,0.75
Fixed O&M: $m,Uganda,Uganda,Nyamagasani2_HPP,ROR,2026,0.62
Fixed O&M: $m,Uganda,Uganda,NyamwambaII_HPP,ROR,2026,0.4
Fixed O&M: $m,Uganda,Uganda,Nyamwamba_HPP,ROR,2026,0.5
Fixed O&M: $m,Uganda,Uganda,Rwimi_HPP,ROR,2026,0.38
Fixed O&M: $m,Uganda,Uganda,SCOUL,Biomass,2026,0.75
Fixed O&M: $m,Uganda,Uganda,Sindila_HPP,ROR,2026,0.07
Fixed O&M: $m,Uganda,Uganda,Siti_II_HPP,ROR,2026,0.68
Fixed O&M: $m,Uganda,Uganda,Siti_I_HPP,ROR,2026,0.24
Fixed O&M: $m,Uganda,Uganda,Sugar_and_Allied_Industries_Limited,Biomass,2026,1.2
Fixed O&M: $m,Uganda,Uganda,Timex_Bukinda_HPP,ROR,2026,0.48
Fixed O&M: $m,Uganda,Uganda,Tororo_PV,PV,2026,0.84
Fixed O&M: $m,Uganda,Uganda,Tororo_Solar_North,PV,2026,0.15
Fixed O&M: $m,Uganda,Uganda,Ulepi_Solar,PV,2026,0.1
Fixed O&M: $m,Uganda,Uganda,Waki_HPP,ROR,2026,0.21
Investment costs: $m,Burundi,Burundi,Kirasa-karonge,ROR,2026,2.84
Investment costs: $m,DRC,Drc_E,Lubero,ROR,2026,2.63
Investment costs: $m,DRC,Drc_E,LungudiII,ROR,2026,1.52
Investment costs: $m,DRC,Drc_E,Matebe,ROR,2026,2.08
Investment costs: $m,DRC,Drc_E,VIRUNGATalyiaNord1TalyiaNord2Ivugha,ROR,2026,5.2
Investment costs: $m,Djibouti,Djibouti,Akuo,PV,2026,2.56
Investment costs: $m,Djibouti,Djibouti,Battery_5MW_DJI,Battery,2026,0.41
Investment costs: $m,Egypt,Egypt,ACWA-POWER_PV,PV,2026,12.8
Investment costs: $m,Egypt,Egypt,ACWA-Power_WI,Onshore Wind,2026,88.3
Investment costs: $m,Egypt,Egypt,AMYA-POWER_PV,PV,2026,32.01
Investment costs: $m,Egypt,Egypt,AMYA-POWER_WI,Onshore Wind,2026,44.24
Investment costs: $m,Egypt,Egypt,Engie-Orasco-Toyota_WI,Onshore Wind,2026,44.24
Investment costs: $m,Egypt,Egypt,Masdar_WI,Onshore Wind,2026,17.7
Investment costs: $m,Egypt,Egypt,Siemens-Gamesa_WI,Onshore Wind,2026,44.24
Investment costs: $m,Ethiopia,Ethiopia,Aluto_Langano_II,Geothermal,2026,16.93
Investment costs: $m,Ethiopia,Ethiopia,Beles,Biomass,2026,17.44
Investment costs: $m,Ethiopia,Ethiopia,Corbetti_I,Geothermal,2026,12.1
Investment costs: $m,Ethiopia,Ethiopia,Dicheto_solar,PV,2026,6.88
Investment costs: $m,Ethiopia,Ethiopia,GERD_3_HEP,Reservoir,2026,77.15
Investment costs: $m,Ethiopia,Ethiopia,Gad-I_solar,PV,2026,6.88
Investment costs: $m,Ethiopia,Ethiopia,Koysha_(Gibe_IV),Reservoir,2026,175.41
Investment costs: $m,Ethiopia,Ethiopia,Omo_Kuraz_BIO,Biomass,2026,12.1
Investment costs: $m,Ethiopia,Ethiopia,Tulu_Moye_I,Geothermal,2026,12.1
Investment costs: $m,Kenya,Kenya,Baringo_Silali__-_Korosi_I,Geothermal,2026,15.26
Investment costs: $m,Kenya,Kenya,Baringo_Silali__-_Paka_I,Geothermal,2026,15.26
Investment costs: $m,Kenya,Kenya,Generic_Rooftop_2021,Solar,2026,4.19
Investment costs: $m,Kenya,Kenya,Generic_Rooftop_2022,Solar,2026,1.5
Investment costs: $m,Kenya,Kenya,Generic_Rooftop_2023,Solar,2026,1.2
Investment costs: $m,Kenya,Kenya,Generic_Rooftop_2024,Solar,2026,1.0
Investment costs: $m,Kenya,Kenya,Generic_Rooftop_2025,Solar,2026,1.3
Investment costs: $m,Kenya,Kenya,Generic_Rooftop_2026,Solar,2026,0.6
Investment costs: $m,Kenya,Kenya,Menengai_I_Quantum,Geothermal,2026,4.98
Investment costs: $m,Kenya,Kenya,Menengai_I_Sosian,Geothermal,2026,5.75
Investment costs: $m,Kenya,Kenya,Olkaria_1_B_(Rehabilitated),Geothermal,2026,9.61
