month,daytype,hourlabel,AT
m10,d22,t2,AT7058
m10,d22,t3,AT7059
m10,d22,t4,AT7060
m10,d22,t5,AT7061
m10,d22,t6,AT7062
m10,d22,t7,AT7063
m10,d22,t8,AT7064
m10,d22,t9,AT7065
m10,d22,t10,AT7066
m10,d22,t11,AT7067
m10,d22,t12,AT7068
m10,d22,t13,AT7069
m10,d22,t14,AT7070
m10,d22,t15,AT7071
m10,d22,t16,AT7072
m10,d22,t17,AT7073
m10,d22,t18,AT7074
m10,d22,t19,AT7075
m10,d22,t20,AT7076
m10,d22,t21,AT7077
m10,d22,t22,AT7078
m10,d22,t23,AT7079
m10,d22,t24,AT7080
m10,d23,t1,AT7081
m10,d23,t2,AT7082
m10,d23,t3,AT7083
m10,d23,t4,AT7084
m10,d23,t5,AT7085
m10,d23,t6,AT7086
m10,d23,t7,AT7087
m10,d23,t8,AT7088
m10,d23,t9,AT7089
m10,d23,t10,AT7090
m10,d23,t11,AT7091
m10,d23,t12,AT7092
m10,d23,t13,AT7093
m10,d23,t14,AT7094
m10,d23,t15,AT7095
m10,d23,t16,AT7096
m10,d23,t17,AT7097
m10,d23,t18,AT7098
m10,d23,t19,AT7099
m10,d23,t20,AT7100
m10,d23,t21,AT7101
m10,d23,t22,AT7102
m10,d23,t23,AT7103
m10,d23,t24,AT7104
m10,d24,t1,AT7105
m10,d24,t2,AT7106
m10,d24,t3,AT7107
m10,d24,t4,AT7108
m10,d24,t5,AT7109
m10,d24,t6,AT7110
m10,d24,t7,AT7111
m10,d24,t8,AT7112
m10,d24,t9,AT7113
m10,d24,t10,AT7114
m10,d24,t11,AT7115
m10,d24,t12,AT7116
m10,d24,t13,AT7117
m10,d24,t14,AT7118
m10,d24,t15,AT7119
m10,d24,t16,AT7120
m10,d24,t17,AT7121
m10,d24,t18,AT7122
m10,d24,t19,AT7123
m10,d24,t20,AT7124
m10,d24,t21,AT7125
m10,d24,t22,AT7126
m10,d24,t23,AT7127
m10,d24,t24,AT7128
m10,d25,t1,AT7129
m10,d25,t2,AT7130
m10,d25,t3,AT7131
m10,d25,t4,AT7132
m10,d25,t5,AT7133
m10,d25,t6,AT7134
m10,d25,t7,AT7135
m10,d25,t8,AT7136
m10,d25,t9,AT7137
m10,d25,t10,AT7138
m10,d25,t11,AT7139
m10,d25,t12,AT7140
m10,d25,t13,AT7141
m10,d25,t14,AT7142
m10,d25,t15,AT7143
m10,d25,t16,AT7144
m10,d25,t17,AT7145
m10,d25,t18,AT7146
m10,d25,t19,AT7147
m10,d25,t20,AT7148
m10,d25,t21,AT7149
m10,d25,t22,AT7150
m10,d25,t23,AT7151
m10,d25,t24,AT7152
m10,d26,t1,AT7153
m10,d26,t2,AT7154
m10,d26,t3,AT7155
m10,d26,t4,AT7156
m10,d26,t5,AT7157
m10,d26,t6,AT7158
m10,d26,t7,AT7159
m10,d26,t8,AT7160
m10,d26,t9,AT7161
m10,d26,t10,AT7162
m10,d26,t11,AT7163
m10,d26,t12,AT7164
m10,d26,t13,AT7165
m10,d26,t14,AT7166
m10,d26,t15,AT7167
m10,d26,t16,AT7168
m10,d26,t17,AT7169
m10,d26,t18,AT7170
m10,d26,t19,AT7171
m10,d26,t20,AT7172
m10,d26,t21,AT7173
m10,d26,t22,AT7174
m10,d26,t23,AT7175
m10,d26,t24,AT7176
m10,d27,t1,AT7177
m10,d27,t2,AT7178
m10,d27,t3,AT7179
m10,d27,t4,AT7180
m10,d27,t5,AT7181
m10,d27,t6,AT7182
m10,d27,t7,AT7183
m10,d27,t8,AT7184
m10,d27,t9,AT7185
m10,d27,t10,AT7186
m10,d27,t11,AT7187
m10,d27,t12,AT7188
m10,d27,t13,AT7189
m10,d27,t14,AT7190
m10,d27,t15,AT7191
m10,d27,t16,AT7192
m10,d27,t17,AT7193
m10,d27,t18,AT7194
m10,d27,t19,AT7195
m10,d27,t20,AT7196
m10,d27,t21,AT7197
m10,d27,t22,AT7198
m10,d27,t23,AT7199
m10,d27,t24,AT7200
m10,d28,t1,AT7201
m10,d28,t2,AT7202
m10,d28,t3,AT7203
m10,d28,t4,AT7204
m10,d28,t5,AT7205
m10,d28,t6,AT7206
m10,d28,t7,AT7207
m10,d28,t8,AT7208
m10,d28,t9,AT7209
m10,d28,t10,AT7210
m10,d28,t11,AT7211
m10,d28,t12,AT7212
m10,d28,t13,AT7213
m10,d28,t14,AT7214
m10,d28,t15,AT7215
m10,d28,t16,AT7216
m10,d28,t17,AT7217
m10,d28,t18,AT7218
m10,d28,t19,AT7219
m10,d28,t20,AT7220
m10,d28,t21,AT7221
m10,d28,t22,AT7222
m10,d28,t23,AT7223
m10,d28,t24,AT7224
m10,d29,t1,AT7225
m10,d29,t2,AT7226
m10,d29,t3,AT7227
m10,d29,t4,AT7228
m10,d29,t5,AT7229
m10,d29,t6,AT7230
m10,d29,t7,AT7231
m10,d29,t8,AT7232
m10,d29,t9,AT7233
m10,d29,t10,AT7234
m10,d29,t11,AT7235
m10,d29,t12,AT7236
m10,d29,t13,AT7237
m10,d29,t14,AT7238
m10,d29,t15,AT7239
m10,d29,t16,AT7240
m10,d29,t17,AT7241
m10,d29,t18,AT7242
m10,d29,t19,AT7243
m10,d29,t20,AT7244
m10,d29,t21,AT7245
m10,d29,t22,AT7246
m10,d29,t23,AT7247
m10,d29,t24,AT7248
m10,d30,t1,AT7249
m10,d30,t2,AT7250
m10,d30,t3,AT7251
m10,d30,t4,AT7252
m10,d30,t5,AT7253
m10,d30,t6,AT7254
m10,d30,t7,AT7255
m10,d30,t8,AT7256
m10,d30,t9,AT7257
m10,d30,t10,AT7258
m10,d30,t11,AT7259
m10,d30,t12,AT7260
m10,d30,t13,AT7261
m10,d30,t14,AT7262
m10,d30,t15,AT7263
m10,d30,t16,AT7264
m10,d30,t17,AT7265
m10,d30,t18,AT7266
m10,d30,t19,AT7267
m10,d30,t20,AT7268
m10,d30,t21,AT7269
m10,d30,t22,AT7270
m10,d30,t23,AT7271
m10,d30,t24,AT7272
m10,d31,t1,AT7273
m10,d31,t2,AT7274
m10,d31,t3,AT7275
m10,d31,t4,AT7276
m10,d31,t5,AT7277
m10,d31,t6,AT7278
m10,d31,t7,AT7279
m10,d31,t8,AT7280
m10,d31,t9,AT7281
m10,d31,t10,AT7282
m10,d31,t11,AT7283
m10,d31,t12,AT7284
m10,d31,t13,AT7285
m10,d31,t14,AT7286
m10,d31,t15,AT7287
m10,d31,t16,AT7288
m10,d31,t17,AT7289
m10,d31,t18,AT7290
m10,d31,t19,AT7291
m10,d31,t20,AT7292
m10,d31,t21,AT7293
m10,d31,t22,AT7294
m10,d31,t23,AT7295
m10,d31,t24,AT7296
m11,d1,t1,AT7297
m11,d1,t2,AT7298
m11,d1,t3,AT7299
m11,d1,t4,AT7300
m11,d1,t5,AT7301
m11,d1,t6,AT7302
m11,d1,t7,AT7303
m11,d1,t8,AT7304
m11,d1,t9,AT7305
m11,d1,t10,AT7306
m11,d1,t11,AT7307
m11,d1,t12,AT7308
m11,d1,t13,AT7309
m11,d1,t14,AT7310
m11,d1,t15,AT7311
m11,d1,t16,AT7312
m11,d1,t17,AT7313
m11,d1,t18,AT7314
m11,d1,t19,AT7315
m11,d1,t20,AT7316
m11,d1,t21,AT7317
m11,d1,t22,AT7318
m11,d1,t23,AT7319
m11,d1,t24,AT7320
m11,d2,t1,AT7321
m11,d2,t2,AT7322
m11,d2,t3,AT7323
m11,d2,t4,AT7324
m11,d2,t5,AT7325
m11,d2,t6,AT7326
m11,d2,t7,AT7327
m11,d2,t8,AT7328
m11,d2,t9,AT7329
m11,d2,t10,AT7330
m11,d2,t11,AT7331
m11,d2,t12,AT7332
m11,d2,t13,AT7333
m11,d2,t14,AT7334
m11,d2,t15,AT7335
m11,d2,t16,AT7336
m11,d2,t17,AT7337
m11,d2,t18,AT7338
m11,d2,t19,AT7339
m11,d2,t20,AT7340
m11,d2,t21,AT7341
m11,d2,t22,AT7342
m11,d2,t23,AT7343
m11,d2,t24,AT7344
m11,d3,t1,AT7345
m11,d3,t2,AT7346
m11,d3,t3,AT7347
m11,d3,t4,AT7348
m11,d3,t5,AT7349
m11,d3,t6,AT7350
m11,d3,t7,AT7351
m11,d3,t8,AT7352
m11,d3,t9,AT7353
m11,d3,t10,AT7354
m11,d3,t11,AT7355
m11,d3,t12,AT7356
m11,d3,t13,AT7357
m11,d3,t14,AT7358
m11,d3,t15,AT7359
m11,d3,t16,AT7360
m11,d3,t17,AT7361
m11,d3,t18,AT7362
m11,d3,t19,AT7363
m11,d3,t20,AT7364
m11,d3,t21,AT7365
m11,d3,t22,AT7366
m11,d3,t23,AT7367
m11,d3,t24,AT7368
m11,d4,t1,AT7369
m11,d4,t2,AT7370
m11,d4,t3,AT7371
m11,d4,t4,AT7372
m11,d4,t5,AT7373
m11,d4,t6,AT7374
m11,d4,t7,AT7375
m11,d4,t8,AT7376
m11,d4,t9,AT7377
m11,d4,t10,AT7378
m11,d4,t11,AT7379
m11,d4,t12,AT7380
m11,d4,t13,AT7381
m11,d4,t14,AT7382
m11,d4,t15,AT7383
m11,d4,t16,AT7384
m11,d4,t17,AT7385
m11,d4,t18,AT7386
m11,d4,t19,AT7387
m11,d4,t20,AT7388
m11,d4,t21,AT7389
m11,d4,t22,AT7390
m11,d4,t23,AT7391
m11,d4,t24,AT7392
m11,d5,t1,AT7393
m11,d5,t2,AT7394
m11,d5,t3,AT7395
m11,d5,t4,AT7396
m11,d5,t5,AT7397
m11,d5,t6,AT7398
m11,d5,t7,AT7399
m11,d5,t8,AT7400
m11,d5,t9,AT7401
m11,d5,t10,AT7402
m11,d5,t11,AT7403
m11,d5,t12,AT7404
m11,d5,t13,AT7405
m11,d5,t14,AT7406
m11,d5,t15,AT7407
m11,d5,t16,AT7408
m11,d5,t17,AT7409
m11,d5,t18,AT7410
m11,d5,t19,AT7411
m11,d5,t20,AT7412
m11,d5,t21,AT7413
m11,d5,t22,AT7414
m11,d5,t23,AT7415
m11,d5,t24,AT7416
m11,d6,t1,AT7417
m11,d6,t2,AT7418
m11,d6,t3,AT7419
m11,d6,t4,AT7420
m11,d6,t5,AT7421
m11,d6,t6,AT7422
m11,d6,t7,AT7423
m11,d6,t8,AT7424
m11,d6,t9,AT7425
m11,d6,t10,AT7426
m11,d6,t11,AT7427
m11,d6,t12,AT7428
m11,d6,t13,AT7429
m11,d6,t14,AT7430
m11,d6,t15,AT7431
m11,d6,t16,AT7432
m11,d6,t17,AT7433
m11,d6,t18,AT7434
m11,d6,t19,AT7435
m11,d6,t20,AT7436
m11,d6,t21,AT7437
m11,d6,t22,AT7438
m11,d6,t23,AT7439
m11,d6,t24,AT7440
m11,d7,t1,AT7441
m11,d7,t2,AT7442
m11,d7,t3,AT7443
m11,d7,t4,AT7444
m11,d7,t5,AT7445
m11,d7,t6,AT7446
m11,d7,t7,AT7447
m11,d7,t8,AT7448
m11,d7,t9,AT7449
m11,d7,t10,AT7450
m11,d7,t11,AT7451
m11,d7,t12,AT7452
m11,d7,t13,AT7453
m11,d7,t14,AT7454
m11,d7,t15,AT7455
m11,d7,t16,AT7456
m11,d7,t17,AT7457
m11,d7,t18,AT7458
m11,d7,t19,AT7459
m11,d7,t20,AT7460
m11,d7,t21,AT7461
m11,d7,t22,AT7462
m11,d7,t23,AT7463
m11,d7,t24,AT7464
m11,d8,t1,AT7465
m11,d8,t2,AT7466
m11,d8,t3,AT7467
m11,d8,t4,AT7468
m11,d8,t5,AT7469
m11,d8,t6,AT7470
m11,d8,t7,AT7471
m11,d8,t8,AT7472
m11,d8,t9,AT7473
m11,d8,t10,AT7474
m11,d8,t11,AT7475
m11,d8,t12,AT7476
m11,d8,t13,AT7477
m11,d8,t14,AT7478
m11,d8,t15,AT7479
m11,d8,t16,AT7480
m11,d8,t17,AT7481
m11,d8,t18,AT7482
m11,d8,t19,AT7483
m11,d8,t20,AT7484
m11,d8,t21,AT7485
m11,d8,t22,AT7486
m11,d8,t23,AT7487
m11,d8,t24,AT7488
m11,d9,t1,AT7489
m11,d9,t2,AT7490
m11,d9,t3,AT7491
m11,d9,t4,AT7492
m11,d9,t5,AT7493
m11,d9,t6,AT7494
m11,d9,t7,AT7495
m11,d9,t8,AT7496
m11,d9,t9,AT7497
m11,d9,t10,AT7498
m11,d9,t11,AT7499
m11,d9,t12,AT7500
m11,d9,t13,AT7501
m11,d9,t14,AT7502
m11,d9,t15,AT7503
m11,d9,t16,AT7504
m11,d9,t17,AT7505
m11,d9,t18,AT7506
m11,d9,t19,AT7507
m11,d9,t20,AT7508
m11,d9,t21,AT7509
m11,d9,t22,AT7510
m11,d9,t23,AT7511
m11,d9,t24,AT7512
m11,d10,t1,AT7513
m11,d10,t2,AT7514
m11,d10,t3,AT7515
m11,d10,t4,AT7516
m11,d10,t5,AT7517
m11,d10,t6,AT7518
m11,d10,t7,AT7519
m11,d10,t8,AT7520
m11,d10,t9,AT7521
m11,d10,t10,AT7522
m11,d10,t11,AT7523
m11,d10,t12,AT7524
m11,d10,t13,AT7525
m11,d10,t14,AT7526
m11,d10,t15,AT7527
m11,d10,t16,AT7528
m11,d10,t17,AT7529
m11,d10,t18,AT7530
m11,d10,t19,AT7531
m11,d10,t20,AT7532
m11,d10,t21,AT7533
m11,d10,t22,AT7534
m11,d10,t23,AT7535
m11,d10,t24,AT7536
m11,d11,t1,AT7537
m11,d11,t2,AT7538
m11,d11,t3,AT7539
m11,d11,t4,AT7540
m11,d11,t5,AT7541
m11,d11,t6,AT7542
m11,d11,t7,AT7543
m11,d11,t8,AT7544
m11,d11,t9,AT7545
m11,d11,t10,AT7546
m11,d11,t11,AT7547
m11,d11,t12,AT7548
m11,d11,t13,AT7549
m11,d11,t14,AT7550
m11,d11,t15,AT7551
m11,d11,t16,AT7552
m11,d11,t17,AT7553
m11,d11,t18,AT7554
m11,d11,t19,AT7555
m11,d11,t20,AT7556
m11,d11,t21,AT7557
m11,d11,t22,AT7558
m11,d11,t23,AT7559
m11,d11,t24,AT7560
m11,d12,t1,AT7561
m11,d12,t2,AT7562
m11,d12,t3,AT7563
m11,d12,t4,AT7564
m11,d12,t5,AT7565
m11,d12,t6,AT7566
m11,d12,t7,AT7567
m11,d12,t8,AT7568
m11,d12,t9,AT7569
m11,d12,t10,AT7570
m11,d12,t11,AT7571
m11,d12,t12,AT7572
m11,d12,t13,AT7573
m11,d12,t14,AT7574
m11,d12,t15,AT7575
m11,d12,t16,AT7576
m11,d12,t17,AT7577
m11,d12,t18,AT7578
m11,d12,t19,AT7579
m11,d12,t20,AT7580
m11,d12,t21,AT7581
m11,d12,t22,AT7582
m11,d12,t23,AT7583
m11,d12,t24,AT7584
m11,d13,t1,AT7585
m11,d13,t2,AT7586
m11,d13,t3,AT7587
m11,d13,t4,AT7588
m11,d13,t5,AT7589
m11,d13,t6,AT7590
m11,d13,t7,AT7591
m11,d13,t8,AT7592
m11,d13,t9,AT7593
m11,d13,t10,AT7594
m11,d13,t11,AT7595
m11,d13,t12,AT7596
m11,d13,t13,AT7597
m11,d13,t14,AT7598
m11,d13,t15,AT7599
m11,d13,t16,AT7600
m11,d13,t17,AT7601
m11,d13,t18,AT7602
m11,d13,t19,AT7603
m11,d13,t20,AT7604
m11,d13,t21,AT7605
m11,d13,t22,AT7606
m11,d13,t23,AT7607
m11,d13,t24,AT7608
m11,d14,t1,AT7609
m11,d14,t2,AT7610
m11,d14,t3,AT7611
m11,d14,t4,AT7612
m11,d14,t5,AT7613
m11,d14,t6,AT7614
m11,d14,t7,AT7615
m11,d14,t8,AT7616
m11,d14,t9,AT7617
m11,d14,t10,AT7618
m11,d14,t11,AT7619
m11,d14,t12,AT7620
m11,d14,t13,AT7621
m11,d14,t14,AT7622
m11,d14,t15,AT7623
m11,d14,t16,AT7624
m11,d14,t17,AT7625
m11,d14,t18,AT7626
m11,d14,t19,AT7627
m11,d14,t20,AT7628
m11,d14,t21,AT7629
m11,d14,t22,AT7630
m11,d14,t23,AT7631
m11,d14,t24,AT7632
m11,d15,t1,AT7633
m11,d15,t2,AT7634
m11,d15,t3,AT7635
m11,d15,t4,AT7636
m11,d15,t5,AT7637
m11,d15,t6,AT7638
m11,d15,t7,AT7639
m11,d15,t8,AT7640
m11,d15,t9,AT7641
m11,d15,t10,AT7642
m11,d15,t11,AT7643
m11,d15,t12,AT7644
m11,d15,t13,AT7645
m11,d15,t14,AT7646
m11,d15,t15,AT7647
m11,d15,t16,AT7648
m11,d15,t17,AT7649
m11,d15,t18,AT7650
m11,d15,t19,AT7651
m11,d15,t20,AT7652
m11,d15,t21,AT7653
m11,d15,t22,AT7654
m11,d15,t23,AT7655
m11,d15,t24,AT7656
m11,d16,t1,AT7657
m11,d16,t2,AT7658
m11,d16,t3,AT7659
m11,d16,t4,AT7660
m11,d16,t5,AT7661
m11,d16,t6,AT7662
m11,d16,t7,AT7663
m11,d16,t8,AT7664
m11,d16,t9,AT7665
m11,d16,t10,AT7666
m11,d16,t11,AT7667
m11,d16,t12,AT7668
m11,d16,t13,AT7669
m11,d16,t14,AT7670
m11,d16,t15,AT7671
m11,d16,t16,AT7672
m11,d16,t17,AT7673
m11,d16,t18,AT7674
m11,d16,t19,AT7675
m11,d16,t20,AT7676
m11,d16,t21,AT7677
m11,d16,t22,AT7678
m11,d16,t23,AT7679
m11,d16,t24,AT7680
m11,d17,t1,AT7681
m11,d17,t2,AT7682
m11,d17,t3,AT7683
m11,d17,t4,AT7684
m11,d17,t5,AT7685
m11,d17,t6,AT7686
m11,d17,t7,AT7687
m11,d17,t8,AT7688
m11,d17,t9,AT7689
m11,d17,t10,AT7690
m11,d17,t11,AT7691
m11,d17,t12,AT7692
m11,d17,t13,AT7693
m11,d17,t14,AT7694
m11,d17,t15,AT7695
m11,d17,t16,AT7696
m11,d17,t17,AT7697
m11,d17,t18,AT7698
m11,d17,t19,AT7699
m11,d17,t20,AT7700
m11,d17,t21,AT7701
m11,d17,t22,AT7702
m11,d17,t23,AT7703
m11,d17,t24,AT7704
m11,d18,t1,AT7705
m11,d18,t2,AT7706
m11,d18,t3,AT7707
m11,d18,t4,AT7708
m11,d18,t5,AT7709
m11,d18,t6,AT7710
m11,d18,t7,AT7711
m11,d18,t8,AT7712
m11,d18,t9,AT7713
m11,d18,t10,AT7714
m11,d18,t11,AT7715
m11,d18,t12,AT7716
m11,d18,t13,AT7717
m11,d18,t14,AT7718
m11,d18,t15,AT7719
m11,d18,t16,AT7720
m11,d18,t17,AT7721
m11,d18,t18,AT7722
m11,d18,t19,AT7723
m11,d18,t20,AT7724
m11,d18,t21,AT7725
m11,d18,t22,AT7726
m11,d18,t23,AT7727
m11,d18,t24,AT7728
m11,d19,t1,AT7729
m11,d19,t2,AT7730
m11,d19,t3,AT7731
m11,d19,t4,AT7732
m11,d19,t5,AT7733
m11,d19,t6,AT7734
m11,d19,t7,AT7735
m11,d19,t8,AT7736
m11,d19,t9,AT7737
m11,d19,t10,AT7738
m11,d19,t11,AT7739
m11,d19,t12,AT7740
m11,d19,t13,AT7741
m11,d19,t14,AT7742
m11,d19,t15,AT7743
m11,d19,t16,AT7744
m11,d19,t17,AT7745
m11,d19,t18,AT7746
m11,d19,t19,AT7747
m11,d19,t20,AT7748
m11,d19,t21,AT7749
m11,d19,t22,AT7750
m11,d19,t23,AT7751
m11,d19,t24,AT7752
m11,d20,t1,AT7753
m11,d20,t2,AT7754
m11,d20,t3,AT7755
m11,d20,t4,AT7756
m11,d20,t5,AT7757
m11,d20,t6,AT7758
m11,d20,t7,AT7759
m11,d20,t8,AT7760
m11,d20,t9,AT7761
m11,d20,t10,AT7762
m11,d20,t11,AT7763
m11,d20,t12,AT7764
m11,d20,t13,AT7765
m11,d20,t14,AT7766
m11,d20,t15,AT7767
m11,d20,t16,AT7768
m11,d20,t17,AT7769
m11,d20,t18,AT7770
m11,d20,t19,AT7771
m11,d20,t20,AT7772
m11,d20,t21,AT7773
m11,d20,t22,AT7774
m11,d20,t23,AT7775
m11,d20,t24,AT7776
m11,d21,t1,AT7777
m11,d21,t2,AT7778
m11,d21,t3,AT7779
m11,d21,t4,AT7780
m11,d21,t5,AT7781
m11,d21,t6,AT7782
m11,d21,t7,AT7783
m11,d21,t8,AT7784
m11,d21,t9,AT7785
m11,d21,t10,AT7786
m11,d21,t11,AT7787
m11,d21,t12,AT7788
m11,d21,t13,AT7789
m11,d21,t14,AT7790
m11,d21,t15,AT7791
m11,d21,t16,AT7792
m11,d21,t17,AT7793
m11,d21,t18,AT7794
m11,d21,t19,AT7795
m11,d21,t20,AT7796
m11,d21,t21,AT7797
m11,d21,t22,AT7798
m11,d21,t23,AT7799
m11,d21,t24,AT7800
m11,d22,t1,AT7801
m11,d22,t2,AT7802
m11,d22,t3,AT7803
m11,d22,t4,AT7804
m11,d22,t5,AT7805
m11,d22,t6,AT7806
m11,d22,t7,AT7807
m11,d22,t8,AT7808
m11,d22,t9,AT7809
m11,d22,t10,AT7810
m11,d22,t11,AT7811
m11,d22,t12,AT7812
m11,d22,t13,AT7813
m11,d22,t14,AT7814
m11,d22,t15,AT7815
m11,d22,t16,AT7816
m11,d22,t17,AT7817
m11,d22,t18,AT7818
m11,d22,t19,AT7819
m11,d22,t20,AT7820
m11,d22,t21,AT7821
m11,d22,t22,AT7822
m11,d22,t23,AT7823
m11,d22,t24,AT7824
m11,d23,t1,AT7825
m11,d23,t2,AT7826
m11,d23,t3,AT7827
m11,d23,t4,AT7828
m11,d23,t5,AT7829
m11,d23,t6,AT7830
m11,d23,t7,AT7831
m11,d23,t8,AT7832
m11,d23,t9,AT7833
m11,d23,t10,AT7834
m11,d23,t11,AT7835
m11,d23,t12,AT7836
m11,d23,t13,AT7837
m11,d23,t14,AT7838
m11,d23,t15,AT7839
m11,d23,t16,AT7840
m11,d23,t17,AT7841
m11,d23,t18,AT7842
m11,d23,t19,AT7843
m11,d23,t20,AT7844
m11,d23,t21,AT7845
m11,d23,t22,AT7846
m11,d23,t23,AT7847
m11,d23,t24,AT7848
m11,d24,t1,AT7849
m11,d24,t2,AT7850
m11,d24,t3,AT7851
m11,d24,t4,AT7852
m11,d24,t5,AT7853
m11,d24,t6,AT7854
m11,d24,t7,AT7855
m11,d24,t8,AT7856
m11,d24,t9,AT7857
m11,d24,t10,AT7858
m11,d24,t11,AT7859
m11,d24,t12,AT7860
m11,d24,t13,AT7861
m11,d24,t14,AT7862
m11,d24,t15,AT7863
m11,d24,t16,AT7864
m11,d24,t17,AT7865
m11,d24,t18,AT7866
m11,d24,t19,AT7867
m11,d24,t20,AT7868
m11,d24,t21,AT7869
m11,d24,t22,AT7870
m11,d24,t23,AT7871
m11,d24,t24,AT7872
m11,d25,t1,AT7873
m11,d25,t2,AT7874
m11,d25,t3,AT7875
m11,d25,t4,AT7876
m11,d25,t5,AT7877
m11,d25,t6,AT7878
m11,d25,t7,AT7879
m11,d25,t8,AT7880
m11,d25,t9,AT7881
m11,d25,t10,AT7882
m11,d25,t11,AT7883
m11,d25,t12,AT7884
m11,d25,t13,AT7885
m11,d25,t14,AT7886
m11,d25,t15,AT7887
m11,d25,t16,AT7888
m11,d25,t17,AT7889
m11,d25,t18,AT7890
m11,d25,t19,AT7891
m11,d25,t20,AT7892
m11,d25,t21,AT7893
m11,d25,t22,AT7894
m11,d25,t23,AT7895
m11,d25,t24,AT7896
m11,d26,t1,AT7897
m11,d26,t2,AT7898
m11,d26,t3,AT7899
m11,d26,t4,AT7900
m11,d26,t5,AT7901
m11,d26,t6,AT7902
m11,d26,t7,AT7903
m11,d26,t8,AT7904
m11,d26,t9,AT7905
m11,d26,t10,AT7906
m11,d26,t11,AT7907
m11,d26,t12,AT7908
m11,d26,t13,AT7909
m11,d26,t14,AT7910
m11,d26,t15,AT7911
m11,d26,t16,AT7912
m11,d26,t17,AT7913
m11,d26,t18,AT7914
m11,d26,t19,AT7915
m11,d26,t20,AT7916
m11,d26,t21,AT7917
m11,d26,t22,AT7918
m11,d26,t23,AT7919
m11,d26,t24,AT7920
m11,d27,t1,AT7921
m11,d27,t2,AT7922
m11,d27,t3,AT7923
m11,d27,t4,AT7924
m11,d27,t5,AT7925
m11,d27,t6,AT7926
m11,d27,t7,AT7927
m11,d27,t8,AT7928
m11,d27,t9,AT7929
m11,d27,t10,AT7930
m11,d27,t11,AT7931
m11,d27,t12,AT7932
m11,d27,t13,AT7933
m11,d27,t14,AT7934
m11,d27,t15,AT7935
m11,d27,t16,AT7936
m11,d27,t17,AT7937
m11,d27,t18,AT7938
m11,d27,t19,AT7939
m11,d27,t20,AT7940
m11,d27,t21,AT7941
m11,d27,t22,AT7942
m11,d27,t23,AT7943
m11,d27,t24,AT7944
m11,d28,t1,AT7945
m11,d28,t2,AT7946
m11,d28,t3,AT7947
m11,d28,t4,AT7948
m11,d28,t5,AT7949
m11,d28,t6,AT7950
m11,d28,t7,AT7951
m11,d28,t8,AT7952
m11,d28,t9,AT7953
m11,d28,t10,AT7954
m11,d28,t11,AT7955
m11,d28,t12,AT7956
m11,d28,t13,AT7957
m11,d28,t14,AT7958
m11,d28,t15,AT7959
m11,d28,t16,AT7960
m11,d28,t17,AT7961
m11,d28,t18,AT7962
m11,d28,t19,AT7963
m11,d28,t20,AT7964
m11,d28,t21,AT7965
m11,d28,t22,AT7966
m11,d28,t23,AT7967
m11,d28,t24,AT7968
m11,d29,t1,AT7969
m11,d29,t2,AT7970
m11,d29,t3,AT7971
m11,d29,t4,AT7972
m11,d29,t5,AT7973
m11,d29,t6,AT7974
m11,d29,t7,AT7975
m11,d29,t8,AT7976
m11,d29,t9,AT7977
m11,d29,t10,AT7978
m11,d29,t11,AT7979
m11,d29,t12,AT7980
m11,d29,t13,AT7981
m11,d29,t14,AT7982
m11,d29,t15,AT7983
m11,d29,t16,AT7984
m11,d29,t17,AT7985
m11,d29,t18,AT7986
m11,d29,t19,AT7987
m11,d29,t20,AT7988
m11,d29,t21,AT7989
m11,d29,t22,AT7990
m11,d29,t23,AT7991
m11,d29,t24,AT7992
m11,d30,t1,AT7993
m11,d30,t2,AT7994
m11,d30,t3,AT7995
m11,d30,t4,AT7996
m11,d30,t5,AT7997
m11,d30,t6,AT7998
m11,d30,t7,AT7999
m11,d30,t8,AT8000
m11,d30,t9,AT8001
m11,d30,t10,AT8002
m11,d30,t11,AT8003
m11,d30,t12,AT8004
m11,d30,t13,AT8005
m11,d30,t14,AT8006
m11,d30,t15,AT8007
m11,d30,t16,AT8008
m11,d30,t17,AT8009
m11,d30,t18,AT8010
m11,d30,t19,AT8011
m11,d30,t20,AT8012
m11,d30,t21,AT8013
m11,d30,t22,AT8014
m11,d30,t23,AT8015
m11,d30,t24,AT8016
m12,d1,t1,AT8017
m12,d1,t2,AT8018
m12,d1,t3,AT8019
m12,d1,t4,AT8020
m12,d1,t5,AT8021
m12,d1,t6,AT8022
m12,d1,t7,AT8023
m12,d1,t8,AT8024
m12,d1,t9,AT8025
m12,d1,t10,AT8026
m12,d1,t11,AT8027
m12,d1,t12,AT8028
m12,d1,t13,AT8029
m12,d1,t14,AT8030
m12,d1,t15,AT8031
m12,d1,t16,AT8032
m12,d1,t17,AT8033
m12,d1,t18,AT8034
m12,d1,t19,AT8035
m12,d1,t20,AT8036
m12,d1,t21,AT8037
m12,d1,t22,AT8038
m12,d1,t23,AT8039
m12,d1,t24,AT8040
m12,d2,t1,AT8041
m12,d2,t2,AT8042
m12,d2,t3,AT8043
m12,d2,t4,AT8044
m12,d2,t5,AT8045
m12,d2,t6,AT8046
m12,d2,t7,AT8047
m12,d2,t8,AT8048
m12,d2,t9,AT8049
m12,d2,t10,AT8050
m12,d2,t11,AT8051
m12,d2,t12,AT8052
m12,d2,t13,AT8053
m12,d2,t14,AT8054
m12,d2,t15,AT8055
